Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Fix_Fade_Long,Outcome,Entry,SL,TP,Fix_Fade_Short
2014-01-13 18:00:00,25.0,1.63767,Yes,Long,1.0,Win,1.63767,0,0,
2014-01-22 18:00:00,50.0,1.65667,Yes,Short,,Loss,1.65667,0,0,1.0
2014-01-27 18:00:00,54.6,1.65852,Yes,Short,,Win,1.65852,0,0,1.0
2014-02-03 18:00:00,0.0,1.63043,Yes,Long,1.0,Win,1.63043,0,0,
2014-02-12 18:00:00,50.0,1.65752,Yes,Short,,Loss,1.65752,0,0,1.0
2014-03-10 18:00:00,38.4,1.66313,Yes,Long,1.0,Win,1.66313,0,0,
2014-04-08 18:00:00,51.4,1.67473,Yes,Short,,Win,1.67473,0,0,1.0
2014-04-16 18:00:00,50.6,1.67897,Yes,Short,,Loss,1.67897,0,0,1.0
2014-04-30 18:00:00,5.9,1.68834,Yes,Short,,Loss,1.68834,0,0,1.0
2014-05-06 18:00:00,59.2,1.69909,Yes,Short,,Win,1.69909,0,0,1.0
2014-05-28 18:00:00,36.2,1.6704,Yes,Long,1.0,Win,1.6704,0,0,
2014-06-05 18:00:00,0.0,1.67899,Yes,Short,,Loss,1.67899,0,0,1.0
2014-06-12 18:00:00,20.3,1.68405,Yes,Short,,Win,1.68405,0,0,1.0
2014-06-19 18:00:00,60.6,1.70528,Yes,Short,,Win,1.70528,0,0,1.0
2014-06-30 18:00:00,33.3,1.7096,Yes,Short,,Loss,1.7096,0,0,1.0
2014-07-15 18:00:00,0.0,1.71414,Yes,Short,,Loss,1.71414,0,0,1.0
2014-07-24 18:00:00,25.0,1.69724,Yes,Long,1.0,Win,1.69724,0,0,
2014-08-06 18:00:00,25.0,1.68319,Yes,Long,1.0,Win,1.68319,0,0,
2014-08-13 18:00:00,0.0,1.66923,Yes,Long,1.0,Loss,1.66923,0,0,
2014-08-19 18:00:00,50.0,1.66168,Yes,Long,1.0,Loss,1.66168,0,0,
2014-09-02 18:00:00,25.0,1.65059,Yes,Long,1.0,Loss,1.65059,0,0,
2014-09-04 18:00:00,0.0,1.63957,Yes,Long,1.0,Loss,1.63957,0,0,
2014-09-18 18:00:00,52.0,1.63867,Yes,Short,,Win,1.63867,0,0,1.0
2014-10-14 18:00:00,25.0,1.59168,Yes,Long,1.0,Loss,1.59168,0,0,
2014-11-06 18:00:00,0.0,1.58609,Yes,Long,1.0,Loss,1.58609,0,0,
2014-11-12 18:00:00,25.0,1.58142,Yes,Long,1.0,Loss,1.58142,0,0,
2015-01-06 18:00:00,25.0,1.51764,Yes,Long,1.0,Loss,1.51764,0,0,
2015-01-27 18:00:00,0.0,1.51942,Yes,Short,,Loss,1.51942,0,0,1.0
2015-02-03 18:00:00,0.0,1.51281,Yes,Short,,Loss,1.51281,0,0,1.0
2015-02-05 18:00:00,62.3,1.52912,Yes,Short,,Loss,1.52912,0,0,1.0
2015-02-12 18:00:00,81.9,1.53798,Yes,Short,,Loss,1.53798,0,0,1.0
2015-02-26 18:00:00,74.6,1.54233,Yes,Long,1.0,Loss,1.54233,0,0,
2015-03-04 18:00:00,0.0,1.52645,Yes,Long,1.0,Loss,1.52645,0,0,
2015-03-11 18:00:00,0.0,1.49439,Yes,Long,1.0,Loss,1.49439,0,0,
2015-03-19 18:00:00,25.0,1.47258,Yes,Long,1.0,Win,1.47258,0,0,
2015-04-09 18:00:00,8.3,1.47362,Yes,Long,1.0,Loss,1.47362,0,0,
2015-04-14 18:00:00,0.0,1.47898,Yes,Short,,Win,1.47898,0,0,1.0
2015-05-19 18:00:00,40.0,1.55064,Yes,Long,1.0,Loss,1.55064,0,0,
2015-06-02 18:00:00,0.0,1.5328,Yes,Short,,Loss,1.5328,0,0,1.0
2015-06-10 18:00:00,53.1,1.55396,Yes,Short,,Win,1.55396,0,0,1.0
2015-07-07 18:00:00,0.0,1.54185,Yes,Long,1.0,Win,1.54185,0,0,
2015-07-08 18:00:00,0.0,1.5352,Yes,Long,1.0,Win,1.5352,0,0,
2015-08-06 18:00:00,43.6,1.55026,Yes,Long,1.0,Win,1.55026,0,0,
2015-08-26 18:00:00,80.9,1.554,Yes,Long,1.0,Loss,1.554,0,0,
2015-08-27 18:00:00,0.4,1.53724,Yes,Long,1.0,Win,1.53724,0,0,
2015-09-16 18:00:00,27.1,1.5515,Yes,Short,,Win,1.5515,0,0,1.0
2015-09-22 18:00:00,27.2,1.53435,Yes,Long,1.0,Win,1.53435,0,0,
2015-09-23 18:00:00,6.8,1.5224,Yes,Long,1.0,Win,1.5224,0,0,
2015-10-13 18:00:00,66.2,1.52242,Yes,Long,1.0,Win,1.52242,0,0,
2015-10-14 18:00:00,57.6,1.5435,Yes,Short,,Loss,1.5435,0,0,1.0
2015-11-05 18:00:00,62.5,1.52322,Yes,Long,1.0,Loss,1.52322,0,0,
2015-11-19 18:00:00,76.3,1.53259,Yes,Short,,Win,1.53259,0,0,1.0
2016-01-12 18:00:00,50.0,1.44009,Yes,Long,1.0,Win,1.44009,0,0,
2016-02-01 18:00:00,39.2,1.43665,Yes,Short,,Loss,1.43665,0,0,1.0
2016-02-03 18:00:00,76.2,1.45744,Yes,Short,,Loss,1.45744,0,0,1.0
2016-02-16 18:00:00,0.0,1.42891,Yes,Long,1.0,Win,1.42891,0,0,
2016-03-15 18:00:00,84.8,1.41653,Yes,Long,1.0,Loss,1.41653,0,0,
2016-03-17 18:00:00,52.0,1.44894,Yes,Short,,Loss,1.44894,0,0,1.0
2016-03-22 18:00:00,13.7,1.42164,Yes,Long,1.0,Loss,1.42164,0,0,
2016-03-28 18:00:00,25.0,1.42579,Yes,Short,,Win,1.42579,0,0,1.0
2016-04-05 18:00:00,66.4,1.41329,Yes,Long,1.0,Win,1.41329,0,0,
2016-04-11 18:00:00,0.0,1.42631,Yes,Short,,Win,1.42631,0,0,1.0
2016-04-19 18:00:00,41.4,1.44023,Yes,Short,,Loss,1.44023,0,0,1.0
2016-05-03 18:00:00,94.2,1.45515,Yes,Long,1.0,Loss,1.45515,0,0,
2016-05-18 18:00:00,25.0,1.46161,Yes,Short,,Win,1.46161,0,0,1.0
2016-05-24 18:00:00,14.9,1.46092,Yes,Short,,Loss,1.46092,0,0,1.0
2016-06-16 18:00:00,25.0,1.40631,Yes,Long,1.0,Win,1.40631,0,0,
2016-06-20 18:00:00,25.0,1.46926,Yes,Short,,Loss,1.46926,0,0,1.0
2016-06-27 18:00:00,25.0,1.31492,Yes,Long,1.0,Win,1.31492,0,0,
2016-08-04 18:00:00,53.1,1.31273,Yes,Long,1.0,Loss,1.31273,0,0,
2016-08-18 18:00:00,50.0,1.31608,Yes,Short,,Win,1.31608,0,0,1.0
2016-09-01 18:00:00,50.0,1.32984,Yes,Short,,Win,1.32984,0,0,1.0
2016-09-06 18:00:00,35.3,1.34279,Yes,Short,,Loss,1.34279,0,0,1.0
2016-09-13 18:00:00,42.1,1.31807,Yes,Long,1.0,Win,1.31807,0,0,
2016-10-03 18:00:00,0.0,1.28343,Yes,Long,1.0,Win,1.28343,0,0,
2016-10-04 18:00:00,0.0,1.27535,Yes,Long,1.0,Loss,1.27535,0,0,
2016-10-06 18:00:00,0.0,1.26454,Yes,Long,1.0,Loss,1.26454,0,0,
2016-10-11 18:00:00,0.0,1.22246,Yes,Long,1.0,Loss,1.22246,0,0,
2016-11-03 18:00:00,56.9,1.24541,Yes,Short,,Loss,1.24541,0,0,1.0
2016-11-10 18:00:00,35.5,1.25218,Yes,Short,,Loss,1.25218,0,0,1.0
2016-11-14 18:00:00,83.6,1.24668,Yes,Long,1.0,Win,1.24668,0,0,
2016-11-21 18:00:00,0.0,1.24725,Yes,Short,,Loss,1.24725,0,0,1.0
2017-01-05 18:00:00,54.0,1.24122,Yes,Short,,Loss,1.24122,0,0,1.0
2017-01-09 18:00:00,53.9,1.21651,Yes,Long,1.0,Loss,1.21651,0,0,
2017-01-17 18:00:00,25.0,1.23832,Yes,Short,,Loss,1.23832,0,0,1.0
2017-02-23 18:00:00,50.0,1.25471,Yes,Short,,Loss,1.25471,0,0,1.0
2017-03-16 18:00:00,25.0,1.23679,Yes,Short,,Win,1.23679,0,0,1.0
2017-03-21 18:00:00,87.0,1.24791,Yes,Short,,Loss,1.24791,0,0,1.0
2017-04-18 18:00:00,73.6,1.27641,Yes,Short,,Loss,1.27641,0,0,1.0
2017-05-31 18:00:00,50.0,1.29106,Yes,Short,,Win,1.29106,0,0,1.0
2017-06-20 18:00:00,25.0,1.26172,Yes,Long,1.0,Win,1.26172,0,0,
2017-06-28 18:00:00,50.0,1.29415,Yes,Short,,Win,1.29415,0,0,1.0
2017-07-03 18:00:00,65.6,1.29371,Yes,Long,1.0,Loss,1.29371,0,0,
2017-08-03 18:00:00,95.8,1.31429,Yes,Long,1.0,Loss,1.31429,0,0,
2017-08-08 18:00:00,0.0,1.2959,Yes,Long,1.0,Win,1.2959,0,0,
2017-08-15 18:00:00,0.0,1.28529,Yes,Long,1.0,Win,1.28529,0,0,
2017-09-05 18:00:00,34.9,1.3027,Yes,Short,,Loss,1.3027,0,0,1.0
2017-09-07 18:00:00,85.7,1.31111,Yes,Short,,Win,1.31111,0,0,1.0
2017-09-12 18:00:00,43.7,1.32617,Yes,Short,,Loss,1.32617,0,0,1.0
2017-09-14 18:00:00,94.8,1.33485,Yes,Short,,Loss,1.33485,0,0,1.0
2017-10-02 18:00:00,25.0,1.32752,Yes,Long,1.0,Win,1.32752,0,0,
2017-10-05 18:00:00,25.0,1.31384,Yes,Long,1.0,Loss,1.31384,0,0,
2017-10-24 18:00:00,50.0,1.31181,Yes,Long,1.0,Win,1.31181,0,0,
2017-10-25 18:00:00,25.0,1.32521,Yes,Short,,Loss,1.32521,0,0,1.0
2017-10-26 18:00:00,25.0,1.31706,Yes,Long,1.0,Loss,1.31706,0,0,
2017-11-02 18:00:00,34.9,1.30674,Yes,Long,1.0,Loss,1.30674,0,0,
2017-11-28 18:00:00,44.4,1.32299,Yes,Long,1.0,Win,1.32299,0,0,
2017-11-30 18:00:00,65.3,1.35047,Yes,Short,,Loss,1.35047,0,0,1.0
2018-01-02 18:00:00,59.3,1.35943,Yes,Short,,Loss,1.35943,0,0,1.0
2018-01-03 18:00:00,67.2,1.35196,Yes,Long,1.0,Loss,1.35196,0,0,
2018-01-09 18:00:00,34.5,1.35165,Yes,Long,1.0,Win,1.35165,0,0,
2018-01-15 18:00:00,59.3,1.38038,Yes,Short,,Win,1.38038,0,0,1.0
2018-01-24 18:00:00,94.2,1.41974,Yes,Short,,Loss,1.41974,0,0,1.0
2018-02-28 18:00:00,0.0,1.3793,Yes,Long,1.0,Loss,1.3793,0,0,
2018-03-19 18:00:00,48.0,1.40284,Yes,Short,,Loss,1.40284,0,0,1.0
2018-03-27 18:00:00,90.3,1.41425,Yes,Long,1.0,Win,1.41425,0,0,
2018-04-05 18:00:00,25.0,1.39983,Yes,Long,1.0,Win,1.39983,0,0,
2018-04-16 18:00:00,90.9,1.4328,Yes,Short,,Loss,1.4328,0,0,1.0
2018-05-01 18:00:00,0.0,1.3596,Yes,Long,1.0,Win,1.3596,0,0,
2018-05-23 18:00:00,0.0,1.33399,Yes,Long,1.0,Win,1.33399,0,0,
2018-06-21 18:00:00,0.0,1.32571,Yes,Short,,Win,1.32571,0,0,1.0
2018-08-02 18:00:00,28.2,1.30318,Yes,Long,1.0,Loss,1.30318,0,0,
2018-08-23 18:00:00,62.3,1.28344,Yes,Long,1.0,Loss,1.28344,0,0,
2018-08-29 18:00:00,80.8,1.2998,Yes,Short,,Loss,1.2998,0,0,1.0
2018-09-05 18:00:00,2.7,1.2958,Yes,Short,,Win,1.2958,0,0,1.0
2018-09-10 18:00:00,25.0,1.3018,Yes,Short,,Loss,1.3018,0,0,1.0
2018-09-20 18:00:00,67.9,1.32529,Yes,Short,,Loss,1.32529,0,0,1.0
2018-10-22 18:00:00,0.0,1.29731,Yes,Long,1.0,Loss,1.29731,0,0,
2018-11-01 18:00:00,25.0,1.29738,Yes,Short,,Loss,1.29738,0,0,1.0
2018-11-13 18:00:00,30.3,1.30281,Yes,Short,,Win,1.30281,0,0,1.0
2018-11-15 18:00:00,50.0,1.27472,Yes,Long,1.0,Win,1.27472,0,0,
2019-01-02 18:00:00,47.6,1.25976,Yes,Long,1.0,Win,1.25976,0,0,
2019-01-03 18:00:00,25.0,1.26312,Yes,Short,,Loss,1.26312,0,0,1.0
2019-01-15 18:00:00,59.5,1.27606,Yes,Long,1.0,Win,1.27606,0,0,
2019-01-23 18:00:00,79.5,1.30722,Yes,Short,,Win,1.30722,0,0,1.0
2019-02-19 18:00:00,50.0,1.30344,Yes,Short,,Loss,1.30344,0,0,1.0
2019-02-26 18:00:00,64.4,1.32512,Yes,Short,,Loss,1.32512,0,0,1.0
2019-03-11 18:00:00,0.0,1.31309,Yes,Short,,Loss,1.31309,0,0,1.0
2019-03-12 18:00:00,25.0,1.30764,Yes,Long,1.0,Loss,1.30764,0,0,
2019-03-13 18:00:00,50.0,1.32134,Yes,Short,,Loss,1.32134,0,0,1.0
2019-03-21 18:00:00,47.4,1.30474,Yes,Long,1.0,Win,1.30474,0,0,
2019-04-01 18:00:00,0.0,1.31399,Yes,Short,,Win,1.31399,0,0,1.0
2019-04-30 18:00:00,25.0,1.30352,Yes,Short,,Loss,1.30352,0,0,1.0
2019-05-01 18:00:00,25.0,1.30826,Yes,Short,,Win,1.30826,0,0,1.0
2019-05-06 18:00:00,53.0,1.30952,Yes,Long,1.0,Win,1.30952,0,0,
2019-05-08 18:00:00,38.5,1.30032,Yes,Long,1.0,Loss,1.30032,0,0,
2019-06-19 18:00:00,0.0,1.26308,Yes,Short,,Loss,1.26308,0,0,1.0
2019-07-15 18:00:00,50.0,1.25159,Yes,Long,1.0,Win,1.25159,0,0,
2019-07-16 18:00:00,0.0,1.24178,Yes,Long,1.0,Loss,1.24178,0,0,
2019-07-24 18:00:00,0.0,1.24983,Yes,Short,,Win,1.24983,0,0,1.0
2019-07-29 18:00:00,0.0,1.22274,Yes,Long,1.0,Loss,1.22274,0,0,
2019-07-30 18:00:00,0.0,1.21507,Yes,Long,1.0,Win,1.21507,0,0,
2019-07-31 18:00:00,25.0,1.22449,Yes,Short,,Win,1.22449,0,0,1.0
2019-08-22 18:00:00,41.7,1.22529,Yes,Short,,Loss,1.22529,0,0,1.0
2019-09-02 18:00:00,4.4,1.20615,Yes,Long,1.0,Win,1.20615,0,0,
2019-09-04 18:00:00,0.0,1.21906,Yes,Short,,Loss,1.21906,0,0,1.0
2019-09-25 18:00:00,66.9,1.23782,Yes,Long,1.0,Loss,1.23782,0,0,
2019-10-03 18:00:00,25.0,1.24024,Yes,Short,,Win,1.24024,0,0,1.0
2019-10-15 18:00:00,45.2,1.27758,Yes,Short,,Loss,1.27758,0,0,1.0
2020-01-02 18:00:00,84.7,1.3127,Yes,Long,1.0,Win,1.3127,0,0,
2020-01-06 18:00:00,75.1,1.31622,Yes,Short,,Loss,1.31622,0,0,1.0
2020-01-22 18:00:00,25.0,1.31342,Yes,Short,,Loss,1.31342,0,0,1.0
2020-01-30 18:00:00,25.0,1.31058,Yes,Short,,Win,1.31058,0,0,1.0
2020-02-03 18:00:00,26.8,1.30051,Yes,Long,1.0,Loss,1.30051,0,0,
2020-02-13 18:00:00,50.0,1.3049,Yes,Short,,Win,1.3049,0,0,1.0
2020-02-25 18:00:00,25.0,1.30022,Yes,Short,,Win,1.30022,0,0,1.0
2020-02-26 18:00:00,50.0,1.29198,Yes,Long,1.0,Loss,1.29198,0,0,
2020-03-10 18:00:00,64.0,1.29106,Yes,Long,1.0,Loss,1.29106,0,0,
2020-03-12 18:00:00,9.9,1.25958,Yes,Long,1.0,Loss,1.25958,0,0,
2020-03-16 18:00:00,0.0,1.22426,Yes,Long,1.0,Win,1.22426,0,0,
2020-03-17 18:00:00,0.0,1.20459,Yes,Long,1.0,Win,1.20459,0,0,
2020-03-18 18:00:00,0.0,1.15447,Yes,Long,1.0,Win,1.15447,0,0,
2020-03-26 18:00:00,50.0,1.2171,Yes,Short,,Loss,1.2171,0,0,1.0
2020-04-21 18:00:00,33.4,1.22723,Yes,Long,1.0,Win,1.22723,0,0,
2020-04-30 18:00:00,0.0,1.26119,Yes,Short,,Win,1.26119,0,0,1.0
2020-05-18 18:00:00,0.0,1.2192,Yes,Short,,Win,1.2192,0,0,1.0
2020-05-26 18:00:00,50.0,1.23617,Yes,Short,,Win,1.23617,0,0,1.0
2020-05-27 18:00:00,60.0,1.22108,Yes,Long,1.0,Win,1.22108,0,0,
2020-06-01 18:00:00,71.0,1.24823,Yes,Short,,Loss,1.24823,0,0,1.0
2020-06-11 18:00:00,94.7,1.26441,Yes,Long,1.0,Loss,1.26441,0,0,
2020-06-18 18:00:00,25.0,1.24182,Yes,Long,1.0,Win,1.24182,0,0,
2020-07-21 18:00:00,50.0,1.27472,Yes,Short,,Loss,1.27472,0,0,1.0
2020-07-27 18:00:00,90.4,1.28968,Yes,Short,,Win,1.28968,0,0,1.0
2020-08-18 18:00:00,0.0,1.32177,Yes,Short,,Loss,1.32177,0,0,1.0
2020-09-08 18:00:00,0.3,1.30243,Yes,Long,1.0,Loss,1.30243,0,0,
2020-09-10 18:00:00,25.0,1.28665,Yes,Long,1.0,Loss,1.28665,0,0,
2020-09-16 18:00:00,50.0,1.30036,Yes,Short,,Win,1.30036,0,0,1.0
2020-09-21 18:00:00,50.0,1.2792,Yes,Long,1.0,Win,1.2792,0,0,
2020-10-14 18:00:00,42.2,1.30406,Yes,Short,,Win,1.30406,0,0,1.0
2020-10-15 18:00:00,17.4,1.29046,Yes,Long,1.0,Loss,1.29046,0,0,
2020-10-21 18:00:00,25.0,1.31576,Yes,Short,,Loss,1.31576,0,0,1.0
2020-11-03 18:00:00,0.0,1.30481,Yes,Short,,Win,1.30481,0,0,1.0
2020-11-04 18:00:00,25.0,1.30194,Yes,Long,1.0,Loss,1.30194,0,0,
2020-11-05 18:00:00,25.0,1.31152,Yes,Short,,Loss,1.31152,0,0,1.0
2021-01-04 18:00:00,60.4,1.35499,Yes,Long,1.0,Win,1.35499,0,0,
2021-01-12 18:00:00,0.0,1.36352,Yes,Short,,Loss,1.36352,0,0,1.0
2021-02-18 18:00:00,63.3,1.39561,Yes,Short,,Loss,1.39561,0,0,1.0
2021-03-23 18:00:00,25.0,1.37734,Yes,Long,1.0,Loss,1.37734,0,0,
2021-04-19 18:00:00,50.0,1.39867,Yes,Short,,Loss,1.39867,0,0,1.0
2021-04-22 18:00:00,89.6,1.38442,Yes,Long,1.0,Loss,1.38442,0,0,
2021-05-03 18:00:00,0.0,1.39276,Yes,Short,,Win,1.39276,0,0,1.0
2021-05-10 18:00:00,54.7,1.41391,Yes,Short,,Win,1.41391,0,0,1.0
2021-06-21 18:00:00,25.0,1.39039,Yes,Short,,Loss,1.39039,0,0,1.0
2021-07-19 18:00:00,25.0,1.36711,Yes,Long,1.0,Loss,1.36711,0,0,
2021-08-17 18:00:00,50.0,1.3738,Yes,Long,1.0,Loss,1.3738,0,0,
2021-08-19 18:00:00,0.0,1.36604,Yes,Long,1.0,Loss,1.36604,0,0,
2021-08-23 18:00:00,25.0,1.37177,Yes,Short,,Loss,1.37177,0,0,1.0
2021-09-02 18:00:00,34.7,1.38357,Yes,Short,,Loss,1.38357,0,0,1.0
2021-09-09 18:00:00,14.1,1.38438,Yes,Short,,Win,1.38438,0,0,1.0
2021-09-16 18:00:00,0.0,1.37682,Yes,Long,1.0,Win,1.37682,0,0,
2021-09-20 18:00:00,0.0,1.36644,Yes,Long,1.0,Loss,1.36644,0,0,
2021-09-23 18:00:00,25.0,1.37433,Yes,Short,,Win,1.37433,0,0,1.0
2021-09-28 18:00:00,25.0,1.35356,Yes,Long,1.0,Loss,1.35356,0,0,
2021-09-29 18:00:00,0.0,1.34251,Yes,Long,1.0,Win,1.34251,0,0,
2021-11-04 18:00:00,50.0,1.3491,Yes,Long,1.0,Win,1.3491,0,0,
2021-11-08 18:00:00,0.0,1.35636,Yes,Short,,Loss,1.35636,0,0,1.0
2021-11-10 18:00:00,25.0,1.34703,Yes,Long,1.0,Loss,1.34703,0,0,
2021-11-30 18:00:00,25.0,1.3251,Yes,Long,1.0,Win,1.3251,0,0,
2022-01-12 18:00:00,87.6,1.3699,Yes,Short,,Loss,1.3699,0,0,1.0
2022-01-24 18:00:00,0.0,1.34467,Yes,Long,1.0,Win,1.34467,0,0,
2022-01-27 18:00:00,0.0,1.33845,Yes,Long,1.0,Loss,1.33845,0,0,
2022-02-10 18:00:00,51.2,1.36384,Yes,Short,,Win,1.36384,0,0,1.0
2022-02-24 18:00:00,26.1,1.33562,Yes,Long,1.0,Win,1.33562,0,0,
2022-03-01 18:00:00,25.0,1.33169,Yes,Long,1.0,Win,1.33169,0,0,
2022-03-07 18:00:00,0.0,1.31131,Yes,Long,1.0,Loss,1.31131,0,0,
2022-03-28 18:00:00,76.1,1.30827,Yes,Long,1.0,Win,1.30827,0,0,
2022-04-14 18:00:00,0.0,1.30468,Yes,Long,1.0,Win,1.30468,0,0,
2022-04-25 18:00:00,25.0,1.27126,Yes,Long,1.0,Win,1.27126,0,0,
2022-04-26 18:00:00,25.0,1.26187,Yes,Long,1.0,Loss,1.26187,0,0,
2022-04-28 18:00:00,0.0,1.24386,Yes,Long,1.0,Win,1.24386,0,0,
2022-05-05 18:00:00,25.0,1.23741,Yes,Long,1.0,Loss,1.23741,0,0,
2022-05-17 18:00:00,50.0,1.24698,Yes,Short,,Loss,1.24698,0,0,1.0
2022-05-19 18:00:00,51.8,1.24921,Yes,Short,,Loss,1.24921,0,0,1.0
2022-06-01 18:00:00,60.3,1.24963,Yes,Long,1.0,Loss,1.24963,0,0,
2022-06-13 18:00:00,0.0,1.21301,Yes,Long,1.0,Win,1.21301,0,0,
2022-06-14 18:00:00,0.0,1.20011,Yes,Long,1.0,Loss,1.20011,0,0,
2022-06-16 18:00:00,0.0,1.2274,Yes,Short,,Loss,1.2274,0,0,1.0
2022-07-05 18:00:00,50.0,1.19155,Yes,Long,1.0,Win,1.19155,0,0,
2022-07-11 18:00:00,25.0,1.18834,Yes,Long,1.0,Win,1.18834,0,0,
2022-07-18 18:00:00,25.0,1.20239,Yes,Short,,Win,1.20239,0,0,1.0
2022-08-01 18:00:00,62.8,1.22818,Yes,Short,,Win,1.22818,0,0,1.0
2022-08-10 18:00:00,0.0,1.22591,Yes,Short,,Win,1.22591,0,0,1.0
2022-09-13 18:00:00,50.9,1.15416,Yes,Long,1.0,Loss,1.15416,0,0,
2022-10-05 18:00:00,56.7,1.12459,Yes,Long,1.0,Win,1.12459,0,0,
2022-10-17 18:00:00,50.0,1.14259,Yes,Short,,Win,1.14259,0,0,1.0
2022-11-03 18:00:00,37.8,1.11833,Yes,Long,1.0,Loss,1.11833,0,0,
2022-11-09 18:00:00,50.0,1.13939,Yes,Long,1.0,Loss,1.13939,0,0,
2022-11-10 18:00:00,0.0,1.16747,Yes,Short,,Loss,1.16747,0,0,1.0
2023-01-03 18:00:00,25.0,1.19683,Yes,Long,1.0,Win,1.19683,0,0,
2023-01-05 18:00:00,0.0,1.19002,Yes,Long,1.0,Win,1.19002,0,0,
2023-02-02 18:00:00,0.0,1.22584,Yes,Long,1.0,Loss,1.22584,0,0,
2023-02-15 18:00:00,50.0,1.20284,Yes,Long,1.0,Win,1.20284,0,0,
2023-03-07 18:00:00,50.0,1.18549,Yes,Long,1.0,Loss,1.18549,0,0,
2023-03-15 18:00:00,36.2,1.20116,Yes,Long,1.0,Win,1.20116,0,0,
2023-04-03 18:00:00,50.6,1.23886,Yes,Short,,Loss,1.23886,0,0,1.0
2023-04-04 18:00:00,55.7,1.25145,Yes,Short,,Win,1.25145,0,0,1.0
2023-04-25 18:00:00,50.0,1.23991,Yes,Long,1.0,Win,1.23991,0,0,
2023-04-26 18:00:00,25.0,1.24944,Yes,Short,,Win,1.24944,0,0,1.0
2023-05-11 18:00:00,56.7,1.25235,Yes,Long,1.0,Loss,1.25235,0,0,
2023-06-08 18:00:00,68.9,1.25337,Yes,Short,,Loss,1.25337,0,0,1.0
2023-06-13 18:00:00,45.1,1.25853,Yes,Short,,Loss,1.25853,0,0,1.0
2023-06-14 18:00:00,46.3,1.26954,Yes,Short,,Win,1.26954,0,0,1.0
2023-06-15 18:00:00,77.5,1.27432,Yes,Short,,Loss,1.27432,0,0,1.0
2023-06-28 18:00:00,25.0,1.26399,Yes,Long,1.0,Win,1.26399,0,0,
2023-07-10 18:00:00,62.7,1.27533,Yes,Long,1.0,Win,1.27533,0,0,
2023-07-12 18:00:00,92.3,1.29963,Yes,Short,,Win,1.29963,0,0,1.0
2023-07-13 18:00:00,93.6,1.31139,Yes,Short,,Win,1.31139,0,0,1.0
2023-07-19 18:00:00,91.1,1.29013,Yes,Long,1.0,Win,1.29013,0,0,
2023-08-02 18:00:00,0.0,1.26853,Yes,Long,1.0,Win,1.26853,0,0,
2023-08-30 18:00:00,25.0,1.27266,Yes,Short,,Win,1.27266,0,0,1.0
2023-09-06 18:00:00,0.0,1.24901,Yes,Long,1.0,Win,1.24901,0,0,
2023-09-14 18:00:00,25.0,1.24214,Yes,Long,1.0,Loss,1.24214,0,0,
2023-09-28 18:00:00,0.0,1.21977,Yes,Short,,Win,1.21977,0,0,1.0
2023-10-12 18:00:00,67.7,1.2213,Yes,Long,1.0,Loss,1.2213,0,0,
2023-11-14 18:00:00,27.8,1.24813,Yes,Short,,Loss,1.24813,0,0,1.0
2023-11-28 18:00:00,64.0,1.27104,Yes,Short,,Win,1.27104,0,0,1.0
2024-01-02 18:00:00,42.7,1.26294,Yes,Long,1.0,Loss,1.26294,0,0,
2024-02-05 18:00:00,25.0,1.25292,Yes,Long,1.0,Win,1.25292,0,0,
2024-03-06 18:00:00,55.8,1.27559,Yes,Short,,Win,1.27559,0,0,1.0
2024-03-07 18:00:00,63.3,1.27935,Yes,Short,,Loss,1.27935,0,0,1.0
2024-03-14 18:00:00,60.7,1.27482,Yes,Long,1.0,Win,1.27482,0,0,
2024-03-21 18:00:00,50.0,1.26641,Yes,Long,1.0,Loss,1.26641,0,0,
2024-04-01 18:00:00,0.0,1.25622,Yes,Long,1.0,Loss,1.25622,0,0,
2024-04-10 18:00:00,63.1,1.25654,Yes,Long,1.0,Loss,1.25654,0,0,
2024-04-23 18:00:00,0.0,1.24328,Yes,Short,,Loss,1.24328,0,0,1.0
2024-06-12 18:00:00,50.5,1.28423,Yes,Short,,Win,1.28423,0,0,1.0
2024-06-26 18:00:00,25.0,1.26222,Yes,Long,1.0,Loss,1.26222,0,0,
2024-07-03 18:00:00,25.0,1.27617,Yes,Short,,Win,1.27617,0,0,1.0
2024-07-11 18:00:00,44.7,1.2924,Yes,Short,,Win,1.2924,0,0,1.0
2024-08-01 18:00:00,25.0,1.2792,Yes,Long,1.0,Loss,1.2792,0,0,
2024-08-06 18:00:00,25.0,1.27058,Yes,Long,1.0,Loss,1.27058,0,0,
2024-09-11 18:00:00,0.0,1.30146,Yes,Long,1.0,Win,1.30146,0,0,
2024-09-16 18:00:00,50.0,1.31988,Yes,Short,,Loss,1.31988,0,0,1.0
2024-10-01 18:00:00,37.1,1.32882,Yes,Long,1.0,Loss,1.32882,0,0,
2024-10-03 18:00:00,25.0,1.31069,Yes,Long,1.0,Win,1.31069,0,0,
2024-10-31 18:00:00,50.0,1.28636,Yes,Long,1.0,Win,1.28636,0,0,
2024-11-06 18:00:00,50.0,1.28956,Yes,Long,1.0,Loss,1.28956,0,0,
2024-11-07 18:00:00,25.0,1.29836,Yes,Short,,Win,1.29836,0,0,1.0
2024-11-12 18:00:00,0.0,1.27321,Yes,Long,1.0,Win,1.27321,0,0,
