Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,NY_Sweep_Asia_Low,Outcome,Entry,SL,TP,NY_Sweep_Asia_High
2015-02-02 18:00:00,25.0,1.50265,Yes,Long,1.0,Win,1.50265,0,0,
2015-02-03 20:00:00,0.0,1.51519,Yes,Short,,Loss,1.51519,0,0,1.0
2015-02-05 20:00:00,62.3,1.53371,Yes,Short,,Win,1.53371,0,0,1.0
2015-02-06 15:00:00,66.1,1.52946,Yes,Long,1.0,Loss,1.52946,0,0,
2015-02-09 19:00:00,41.0,1.52152,Yes,Long,1.0,Win,1.52152,0,0,
2015-02-10 18:00:00,19.8,1.52509,Yes,Short,,Loss,1.52509,0,0,1.0
2015-02-11 18:00:00,80.5,1.523,Yes,Long,1.0,Win,1.523,0,0,
2015-02-12 20:00:00,81.9,1.5396,Yes,Short,,Win,1.5396,0,0,1.0
2015-02-13 17:00:00,58.6,1.53941,Yes,Short,,Loss,1.53941,0,0,1.0
2015-02-16 19:00:00,83.2,1.53522,Yes,Long,1.0,Win,1.53522,0,0,
2015-02-17 16:00:00,55.4,1.53422,Yes,Long,1.0,Win,1.53422,0,0,
2015-02-18 17:00:00,25.2,1.5446,Yes,Short,,Win,1.5446,0,0,1.0
2015-02-19 15:00:00,77.4,1.54143,Yes,Long,1.0,Loss,1.54143,0,0,
2015-02-23 18:00:00,26.9,1.54632,Yes,Short,,Win,1.54632,0,0,1.0
2015-02-24 15:00:00,74.5,1.54334,Yes,Long,1.0,Win,1.54334,0,0,
2015-02-25 22:00:00,45.9,1.55333,Yes,Short,,Loss,1.55333,0,0,1.0
2015-02-26 17:00:00,72.7,1.54098,Yes,Long,1.0,Win,1.54098,0,0,
2015-02-27 16:00:00,44.4,1.54124,Yes,Long,1.0,Win,1.54124,0,0,
2015-03-02 17:00:00,13.4,1.53607,Yes,Long,1.0,Loss,1.53607,0,0,
2015-03-04 18:00:00,0.0,1.52645,Yes,Long,1.0,Loss,1.52645,0,0,
2015-03-05 15:00:00,0.0,1.52281,Yes,Long,1.0,Win,1.52281,0,0,
2015-03-09 20:00:00,0.0,1.51196,Yes,Short,,Win,1.51196,0,0,1.0
