Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Judas_Long,Outcome,Entry,SL,TP,Judas_Short
2013-04-02 11:00:00,61.6,1.52352,Yes,Long,1.0,Loss,1.52352,1.52135,1.52786,
2013-04-03 10:00:00,51.1,1.5098,Yes,Long,1.0,Win,1.5098,1.50741,1.51458,
2013-04-04 15:00:00,0.0,1.51063,Yes,Long,1.0,Win,1.51063,1.50385,1.52419,
2013-04-08 10:00:00,54.6,1.5336,Yes,Long,1.0,Loss,1.5336,1.53125,1.5383,
2013-04-08 12:00:00,56.9,1.53166,Yes,Long,1.0,Loss,1.53166,1.53013,1.53566,
2013-04-10 15:00:00,45.0,1.53146,Yes,Long,1.0,Loss,1.53146,1.53011,1.53546,
2013-04-10 17:00:00,45.0,1.53115,Yes,Long,1.0,Win,1.53115,1.52915,1.53515,
2013-04-15 13:00:00,56.7,1.53154,Yes,Long,1.0,Loss,1.53154,1.53025,1.53554,
2013-04-16 10:00:00,56.8,1.5291,Yes,Short,,Loss,1.5291,1.53145,1.5244,1.0
2013-04-16 15:00:00,28.5,1.53034,Yes,Short,,Loss,1.53034,1.53176,1.52634,1.0
2013-04-18 11:00:00,27.1,1.52504,Yes,Short,,Loss,1.52504,1.52652,1.52104,1.0
2013-04-22 18:00:00,25.0,1.5244,Yes,Short,,Loss,1.5244,1.52561,1.5204,1.0
2013-04-23 10:00:00,25.0,1.52619,Yes,Long,1.0,Loss,1.52619,1.52476,1.53019,
2013-04-23 15:00:00,0.0,1.52567,Yes,Long,1.0,Win,1.52567,1.52121,1.53459,
2013-04-24 11:00:00,0.0,1.52497,Yes,Short,,Loss,1.52497,1.52557,1.52097,1.0
2013-04-29 12:00:00,40.0,1.55203,Yes,Short,,Win,1.55203,1.55446,1.54717,1.0
2013-04-30 11:00:00,50.0,1.54943,Yes,Long,1.0,Win,1.54943,1.54667,1.55495,
2013-05-01 10:00:00,87.0,1.55323,Yes,Short,,Loss,1.55323,1.55492,1.54923,1.0
2013-05-02 13:00:00,90.5,1.55705,Yes,Short,,Loss,1.55705,1.55786,1.55305,1.0
2013-05-02 17:00:00,91.1,1.55392,Yes,Short,,Loss,1.55392,1.55893,1.5439,1.0
2013-05-07 12:00:00,60.5,1.55405,Yes,Long,1.0,Loss,1.55405,1.55253,1.55805,
2013-05-07 16:00:00,59.2,1.55351,Yes,Long,1.0,Loss,1.55351,1.55203,1.55751,
2013-05-09 16:00:00,35.0,1.5541,Yes,Short,,Win,1.5541,1.55867,1.54496,1.0
2013-05-13 11:00:00,0.0,1.53581,Yes,Short,,Loss,1.53581,1.53799,1.53145,1.0
2013-05-13 16:00:00,25.0,1.53643,Yes,Short,,Win,1.53643,1.53836,1.53243,1.0
2013-05-14 12:00:00,0.0,1.5307,Yes,Long,1.0,Loss,1.5307,1.52922,1.5347,
2013-05-15 11:00:00,0.0,1.52307,Yes,Long,1.0,Loss,1.52307,1.5191,1.53101,
2013-05-15 16:00:00,0.0,1.52216,Yes,Long,1.0,Win,1.52216,1.51721,1.53206,
2013-05-16 10:00:00,0.0,1.52168,Yes,Long,1.0,Loss,1.52168,1.52008,1.52568,
2013-05-16 13:00:00,0.0,1.52279,Yes,Long,1.0,Win,1.52279,1.51962,1.52913,
2013-05-20 17:00:00,25.0,1.51981,Yes,Short,,Loss,1.51981,1.5211,1.51581,1.0
2013-05-27 10:00:00,50.0,1.51267,Yes,Short,,Loss,1.51267,1.51357,1.50867,1.0
2013-05-27 14:00:00,50.0,1.51313,Yes,Short,,Win,1.51313,1.51552,1.50835,1.0
2013-05-28 17:00:00,50.0,1.51068,Yes,Short,,Win,1.51068,1.51336,1.50532,1.0
2013-06-05 10:00:00,85.6,1.53178,Yes,Short,,Loss,1.53178,1.53417,1.527,1.0
2013-06-10 12:00:00,70.5,1.5519,Yes,Long,1.0,Loss,1.5519,1.54959,1.55652,
2013-06-11 17:00:00,71.7,1.55936,Yes,Long,1.0,Win,1.55936,1.55195,1.57418,
2013-06-12 15:00:00,71.2,1.56439,Yes,Short,,Loss,1.56439,1.56812,1.55693,1.0
2013-06-13 14:00:00,71.1,1.56688,Yes,Long,1.0,Win,1.56688,1.56431,1.57202,
2013-06-17 18:00:00,43.4,1.57116,Yes,Short,,Win,1.57116,1.57501,1.56346,1.0
2013-06-18 11:00:00,66.2,1.56944,Yes,Long,1.0,Loss,1.56944,1.56615,1.57602,
2013-06-19 12:00:00,57.0,1.56155,Yes,Short,,Loss,1.56155,1.56676,1.55113,1.0
2013-06-20 12:00:00,6.5,1.54813,Yes,Long,1.0,Loss,1.54813,1.54133,1.56173,
2013-06-24 11:00:00,0.0,1.53722,Yes,Long,1.0,Loss,1.53722,1.53456,1.54254,
2013-06-24 15:00:00,0.0,1.5366,Yes,Long,1.0,Win,1.5366,1.53424,1.54132,
2013-06-25 11:00:00,0.0,1.54435,Yes,Short,,Loss,1.54435,1.54623,1.54035,1.0
2013-06-25 16:00:00,0.0,1.54327,Yes,Short,,Win,1.54327,1.54762,1.53457,1.0
2013-06-26 10:00:00,50.0,1.54222,Yes,Short,,Win,1.54222,1.5439,1.53822,1.0
2013-07-01 10:00:00,25.0,1.52177,Yes,Short,,Loss,1.52177,1.52277,1.51777,1.0
2013-07-01 12:00:00,25.0,1.52293,Yes,Long,1.0,Loss,1.52293,1.51821,1.53237,
2013-07-02 12:00:00,25.0,1.51971,Yes,Short,,Loss,1.51971,1.52367,1.51179,1.0
2013-07-03 11:00:00,0.0,1.51618,Yes,Long,1.0,Win,1.51618,1.51285,1.52284,
2013-07-04 10:00:00,25.0,1.5259,Yes,Long,1.0,Loss,1.5259,1.5237,1.5303,
2013-07-04 14:00:00,25.0,1.52545,Yes,Long,1.0,Loss,1.52545,1.52241,1.53153,
2013-07-09 11:00:00,25.0,1.49538,Yes,Short,,Loss,1.49538,1.49782,1.4905,1.0
2013-07-09 12:00:00,25.0,1.48971,Yes,Short,,Loss,1.48971,1.49794,1.47325,1.0
2013-07-10 12:00:00,0.0,1.48859,Yes,Short,,Loss,1.48859,1.49212,1.48153,1.0
2013-07-11 12:00:00,25.0,1.50845,Yes,Long,1.0,Win,1.50845,1.50604,1.51327,
2013-07-15 16:00:00,50.0,1.50992,Yes,Long,1.0,Win,1.50992,1.50264,1.52448,
2013-07-16 10:00:00,25.0,1.51176,Yes,Short,,Win,1.51176,1.51419,1.5069,1.0
2013-07-17 11:00:00,51.2,1.51043,Yes,Long,1.0,Win,1.51043,1.50775,1.51579,
2013-07-18 12:00:00,74.8,1.51998,Yes,Long,1.0,Win,1.51998,1.51566,1.52862,
2013-07-23 11:00:00,87.6,1.53585,Yes,Long,1.0,Loss,1.53585,1.53523,1.53985,
2013-07-23 18:00:00,87.7,1.53655,Yes,Long,1.0,Loss,1.53655,1.53249,1.54467,
2013-07-24 10:00:00,88.4,1.53667,Yes,Long,1.0,Loss,1.53667,1.53443,1.54115,
2013-07-24 15:00:00,88.6,1.53544,Yes,Long,1.0,Loss,1.53544,1.53345,1.53944,
2013-07-25 12:00:00,40.4,1.53085,Yes,Short,,Loss,1.53085,1.53852,1.51551,1.0
2013-07-29 11:00:00,67.8,1.53773,Yes,Long,1.0,Loss,1.53773,1.5364,1.54173,
2013-07-30 12:00:00,36.7,1.5321,Yes,Short,,Win,1.5321,1.53527,1.52576,1.0
2013-07-31 11:00:00,15.0,1.52265,Yes,Long,1.0,Loss,1.52265,1.51985,1.52825,
2013-08-01 11:00:00,0.0,1.51556,Yes,Long,1.0,Win,1.51556,1.51328,1.52012,
2013-08-06 14:00:00,50.0,1.53561,Yes,Short,,Win,1.53561,1.5391,1.52863,1.0
2013-08-07 13:00:00,50.0,1.53344,Yes,Long,1.0,Win,1.53344,1.5204,1.55952,
2013-08-08 11:00:00,25.4,1.54998,Yes,Short,,Loss,1.54998,1.55178,1.54598,1.0
2013-08-13 11:00:00,64.0,1.54608,Yes,Short,,Loss,1.54608,1.54808,1.54208,1.0
2013-08-13 12:00:00,64.0,1.54682,Yes,Long,1.0,Loss,1.54682,1.54344,1.55358,
2013-08-14 10:00:00,37.3,1.54438,Yes,Short,,Loss,1.54438,1.54525,1.54038,1.0
2013-08-14 12:00:00,36.2,1.54728,Yes,Long,1.0,Win,1.54728,1.54213,1.55758,
2013-08-15 16:00:00,56.1,1.55385,Yes,Short,,Loss,1.55385,1.55913,1.54329,1.0
2013-08-19 10:00:00,80.5,1.56271,Yes,Long,1.0,Win,1.56271,1.5608,1.56671,
2013-08-20 10:00:00,79.9,1.56408,Yes,Short,,Loss,1.56408,1.56563,1.56008,1.0
2013-08-21 10:00:00,78.8,1.56606,Yes,Short,,Loss,1.56606,1.56739,1.56206,1.0
2013-08-21 14:00:00,78.9,1.56637,Yes,Short,,Loss,1.56637,1.56944,1.56023,1.0
2013-08-22 16:00:00,82.3,1.56002,Yes,Long,1.0,Loss,1.56002,1.55615,1.56776,
2013-08-26 16:00:00,17.0,1.55951,Yes,Long,1.0,Loss,1.55951,1.55552,1.56749,
2013-08-28 10:00:00,0.0,1.55146,Yes,Long,1.0,Loss,1.55146,1.55037,1.55546,
2013-08-28 16:00:00,0.0,1.55352,Yes,Long,1.0,Win,1.55352,1.54274,1.57508,
2013-09-02 18:00:00,0.0,1.55638,Yes,Short,,Loss,1.55638,1.55826,1.55238,1.0
2013-09-03 10:00:00,50.0,1.55565,Yes,Long,1.0,Win,1.55565,1.55352,1.55991,
2013-09-05 14:00:00,25.0,1.56149,Yes,Short,,Loss,1.56149,1.56262,1.55749,1.0
2013-09-05 17:00:00,25.1,1.56097,Yes,Short,,Loss,1.56097,1.56655,1.54981,1.0
2013-09-10 10:00:00,86.5,1.56882,Yes,Short,,Loss,1.56882,1.57102,1.56442,1.0
2013-09-10 14:00:00,87.2,1.57,Yes,Short,,Loss,1.57,1.57136,1.566,1.0
2013-09-11 10:00:00,67.5,1.57262,Yes,Long,1.0,Win,1.57262,1.57174,1.57662,
2013-09-12 13:00:00,94.5,1.58182,Yes,Long,1.0,Loss,1.58182,1.57851,1.58844,
2013-09-12 17:00:00,94.6,1.58183,Yes,Long,1.0,Win,1.58183,1.57733,1.59083,
2013-09-16 16:00:00,95.9,1.59594,Yes,Long,1.0,Loss,1.59594,1.59145,1.60492,
2013-09-17 12:00:00,96.5,1.59061,Yes,Short,,Loss,1.59061,1.5935,1.58483,1.0
2013-09-23 10:00:00,43.1,1.60293,Yes,Short,,Loss,1.60293,1.60387,1.59893,1.0
2013-09-23 18:00:00,67.3,1.60307,Yes,Short,,Loss,1.60307,1.60711,1.59499,1.0
2013-09-25 12:00:00,57.1,1.59908,Yes,Short,,Loss,1.59908,1.60059,1.59508,1.0
2013-09-26 12:00:00,78.4,1.60509,Yes,Short,,Loss,1.60509,1.60945,1.59637,1.0
2013-09-30 12:00:00,72.1,1.61577,Yes,Long,1.0,Loss,1.61577,1.61292,1.62147,
2013-09-30 16:00:00,72.4,1.61577,Yes,Long,1.0,Win,1.61577,1.61268,1.62195,
2013-10-01 11:00:00,72.6,1.62365,Yes,Short,,Win,1.62365,1.6259,1.61915,1.0
2013-10-02 15:00:00,46.7,1.61935,Yes,Short,,Loss,1.61935,1.62267,1.61271,1.0
2013-10-03 12:00:00,37.8,1.62255,Yes,Long,1.0,Loss,1.62255,1.61885,1.62995,
2013-10-08 14:00:00,4.3,1.60806,Yes,Long,1.0,Loss,1.60806,1.60186,1.62046,
2013-10-10 16:00:00,0.0,1.59394,Yes,Short,,Loss,1.59394,1.59695,1.58792,1.0
2013-10-14 13:00:00,25.0,1.59686,Yes,Long,1.0,Win,1.59686,1.59532,1.60086,
2013-10-15 18:00:00,50.0,1.59667,Yes,Long,1.0,Win,1.59667,1.59289,1.60423,
2013-10-16 17:00:00,0.0,1.59899,Yes,Short,,Loss,1.59899,1.60417,1.58863,1.0
2013-10-17 10:00:00,25.0,1.59851,Yes,Short,,Loss,1.59851,1.60047,1.59451,1.0
2013-10-21 10:00:00,53.7,1.61699,Yes,Short,,Loss,1.61699,1.61751,1.61299,1.0
2013-10-21 12:00:00,55.5,1.61714,Yes,Short,,Win,1.61714,1.61796,1.61314,1.0
2013-10-24 10:00:00,86.6,1.61968,Yes,Short,,Win,1.61968,1.62217,1.6147,1.0
2013-10-28 14:00:00,81.0,1.61862,Yes,Short,,Win,1.61862,1.62067,1.61452,1.0
2013-10-29 16:00:00,18.3,1.60671,Yes,Long,1.0,Loss,1.60671,1.60543,1.61071,
2013-10-30 10:00:00,2.3,1.60388,Yes,Short,,Loss,1.60388,1.60559,1.59988,1.0
2013-10-31 10:00:00,0.0,1.60186,Yes,Long,1.0,Win,1.60186,1.60045,1.60586,
2013-11-06 13:00:00,50.0,1.60856,Yes,Short,,Win,1.60856,1.61164,1.6024,1.0
2013-11-07 18:00:00,25.0,1.60665,Yes,Long,1.0,Loss,1.60665,1.60113,1.61769,
2013-11-13 10:00:00,0.0,1.58871,Yes,Long,1.0,Win,1.58871,1.5877,1.59271,
2013-11-14 14:00:00,25.0,1.60417,Yes,Long,1.0,Win,1.60417,1.59939,1.61373,
2013-11-18 11:00:00,50.2,1.61199,Yes,Short,,Win,1.61199,1.61475,1.60647,1.0
2013-11-19 10:00:00,50.7,1.60953,Yes,Short,,Loss,1.60953,1.61267,1.60325,1.0
2013-11-20 11:00:00,5.6,1.61246,Yes,Short,,Loss,1.61246,1.61515,1.60708,1.0
2013-11-26 14:00:00,61.5,1.61617,Yes,Short,,Loss,1.61617,1.61869,1.61113,1.0
2013-11-28 10:00:00,87.3,1.62982,Yes,Short,,Loss,1.62982,1.63444,1.62058,1.0
2014-01-06 17:00:00,12.7,1.64092,Yes,Short,,Loss,1.64092,1.64324,1.63628,1.0
2014-01-07 11:00:00,2.4,1.63928,Yes,Long,1.0,Win,1.63928,1.63754,1.64328,
2014-01-08 11:00:00,50.0,1.64145,Yes,Short,,Loss,1.64145,1.64296,1.63745,1.0
2014-01-09 10:00:00,50.0,1.64554,Yes,Short,,Loss,1.64554,1.6478,1.64102,1.0
2014-01-09 16:00:00,50.0,1.64548,Yes,Short,,Loss,1.64548,1.64959,1.63726,1.0
2014-01-15 11:00:00,25.0,1.64193,Yes,Long,1.0,Loss,1.64193,1.63756,1.65067,
2014-01-16 11:00:00,0.0,1.63474,Yes,Long,1.0,Loss,1.63474,1.63134,1.64154,
2014-01-20 15:00:00,50.0,1.64282,Yes,Short,,Loss,1.64282,1.64492,1.63862,1.0
2014-01-21 14:00:00,25.0,1.64298,Yes,Long,1.0,Win,1.64298,1.63981,1.64932,
2014-01-22 11:00:00,50.0,1.65485,Yes,Long,1.0,Loss,1.65485,1.64489,1.67477,
2014-01-28 14:00:00,58.8,1.65697,Yes,Long,1.0,Loss,1.65697,1.65346,1.66399,
2014-01-29 11:00:00,61.4,1.65823,Yes,Short,,Win,1.65823,1.66054,1.65361,1.0
2014-02-04 15:00:00,0.0,1.63022,Yes,Short,,Loss,1.63022,1.6343,1.62206,1.0
2014-02-06 11:00:00,0.0,1.62948,Yes,Long,1.0,Loss,1.62948,1.62853,1.63348,
2014-02-06 13:00:00,0.0,1.63055,Yes,Long,1.0,Win,1.63055,1.62713,1.63739,
2014-02-10 15:00:00,50.0,1.64094,Yes,Long,1.0,Loss,1.64094,1.63852,1.64578,
2014-02-10 18:00:00,50.0,1.64159,Yes,Long,1.0,Win,1.64159,1.6384,1.64797,
2014-02-11 10:00:00,50.0,1.64093,Yes,Long,1.0,Win,1.64093,1.6391,1.64493,
2014-02-12 10:00:00,50.0,1.64529,Yes,Long,1.0,Win,1.64529,1.64244,1.65099,
2014-02-19 11:00:00,45.0,1.66759,Yes,Short,,Loss,1.66759,1.67326,1.65625,1.0
2014-02-20 15:00:00,40.6,1.66908,Yes,Long,1.0,Loss,1.66908,1.66383,1.67958,
2014-02-24 10:00:00,45.7,1.66481,Yes,Long,1.0,Loss,1.66481,1.65979,1.67485,
2014-02-24 17:00:00,43.2,1.66276,Yes,Long,1.0,Win,1.66276,1.65822,1.67184,
2014-02-26 10:00:00,50.0,1.66923,Yes,Long,1.0,Loss,1.66923,1.66593,1.67583,
2014-02-27 15:00:00,0.0,1.66586,Yes,Long,1.0,Win,1.66586,1.66174,1.6741,
2014-03-03 11:00:00,50.5,1.67314,Yes,Long,1.0,Loss,1.67314,1.67,1.67942,
2014-03-04 11:00:00,30.1,1.6675,Yes,Short,,Loss,1.6675,1.67152,1.65946,1.0
2014-03-06 11:00:00,65.2,1.67163,Yes,Long,1.0,Loss,1.67163,1.67006,1.67563,
2014-03-06 14:00:00,65.7,1.67036,Yes,Short,,Loss,1.67036,1.67513,1.66082,1.0
2014-03-11 10:00:00,2.3,1.66338,Yes,Short,,Win,1.66338,1.66518,1.65938,1.0
2014-03-12 10:00:00,0.0,1.66214,Yes,Short,,Win,1.66214,1.66344,1.65814,1.0
2014-03-13 10:00:00,0.0,1.66596,Yes,Short,,Loss,1.66596,1.66845,1.66098,1.0
2014-03-17 10:00:00,0.0,1.6635,Yes,Short,,Loss,1.6635,1.66469,1.6595,1.0
2014-03-17 12:00:00,0.0,1.6626,Yes,Short,,Loss,1.6626,1.66509,1.65762,1.0
2014-03-18 10:00:00,50.0,1.66015,Yes,Short,,Loss,1.66015,1.66465,1.65115,1.0
2014-03-20 10:00:00,25.0,1.65435,Yes,Short,,Loss,1.65435,1.65529,1.65035,1.0
2014-03-20 12:00:00,25.0,1.65368,Yes,Short,,Win,1.65368,1.65671,1.64762,1.0
2014-03-24 11:00:00,0.0,1.64818,Yes,Short,,Loss,1.64818,1.65098,1.64258,1.0
2014-03-25 10:00:00,50.0,1.64927,Yes,Long,1.0,Win,1.64927,1.64799,1.65327,
2014-03-26 10:00:00,50.0,1.6541,Yes,Long,1.0,Win,1.6541,1.65082,1.66066,
2014-03-27 10:00:00,50.0,1.65747,Yes,Long,1.0,Loss,1.65747,1.65604,1.66147,
2014-03-27 12:00:00,50.0,1.66286,Yes,Long,1.0,Loss,1.66286,1.65539,1.6778,
2014-03-31 11:00:00,50.6,1.66323,Yes,Short,,Loss,1.66323,1.66479,1.65923,1.0
2014-03-31 16:00:00,51.8,1.66429,Yes,Short,,Loss,1.66429,1.66546,1.66029,1.0
2014-04-01 11:00:00,67.1,1.66611,Yes,Short,,Win,1.66611,1.66735,1.66211,1.0
2014-04-02 18:00:00,63.3,1.66331,Yes,Short,,Loss,1.66331,1.66577,1.65839,1.0
2014-04-09 11:00:00,53.1,1.6744,Yes,Long,1.0,Loss,1.6744,1.67304,1.6784,
2014-04-09 14:00:00,53.1,1.67392,Yes,Long,1.0,Win,1.67392,1.67229,1.67792,
2014-04-10 14:00:00,58.8,1.67887,Yes,Long,1.0,Loss,1.67887,1.67649,1.68363,
2014-04-14 13:00:00,22.5,1.67181,Yes,Long,1.0,Loss,1.67181,1.67135,1.67581,
2014-04-14 17:00:00,23.6,1.67277,Yes,Long,1.0,Loss,1.67277,1.66953,1.67925,
2014-04-15 12:00:00,27.4,1.67157,Yes,Long,1.0,Win,1.67157,1.66603,1.68265,
2014-04-17 12:00:00,53.2,1.68292,Yes,Short,,Win,1.68292,1.68408,1.67892,1.0
2014-04-21 13:00:00,42.1,1.68039,Yes,Short,,Loss,1.68039,1.68175,1.67639,1.0
2014-04-24 11:00:00,46.1,1.67874,Yes,Short,,Loss,1.67874,1.68049,1.67474,1.0
2014-04-29 12:00:00,62.4,1.68046,Yes,Short,,Loss,1.68046,1.68452,1.67234,1.0
2014-04-30 10:00:00,6.3,1.68097,Yes,Long,1.0,Loss,1.68097,1.68061,1.68497,
2014-04-30 11:00:00,6.4,1.68107,Yes,Long,1.0,Loss,1.68107,1.68059,1.68507,
2014-05-01 11:00:00,69.4,1.68795,Yes,Short,,Loss,1.68795,1.68907,1.68395,1.0
2014-05-01 17:00:00,71.7,1.68801,Yes,Short,,Win,1.68801,1.69053,1.68297,1.0
2014-05-05 10:00:00,80.1,1.6871,Yes,Long,1.0,Loss,1.6871,1.68672,1.6911,
2014-05-05 12:00:00,55.9,1.68717,Yes,Long,1.0,Loss,1.68717,1.68651,1.69117,
2014-05-07 13:00:00,88.5,1.697,Yes,Long,1.0,Loss,1.697,1.6964,1.701,
2014-05-07 15:00:00,88.7,1.69702,Yes,Long,1.0,Loss,1.69702,1.69545,1.70102,
2014-05-08 11:00:00,64.8,1.69575,Yes,Short,,Loss,1.69575,1.69665,1.69175,1.0
2014-05-08 15:00:00,40.1,1.69459,Yes,Short,,Win,1.69459,1.69764,1.68849,1.0
2014-05-14 12:00:00,0.0,1.68089,Yes,Short,,Loss,1.68089,1.68733,1.66801,1.0
2014-05-15 16:00:00,0.0,1.67663,Yes,Long,1.0,Win,1.67663,1.67422,1.68145,
2014-05-19 10:00:00,25.0,1.68137,Yes,Short,,Loss,1.68137,1.68323,1.67737,1.0
2014-05-19 15:00:00,25.0,1.68359,Yes,Long,1.0,Loss,1.68359,1.68055,1.68967,
2014-05-20 11:00:00,50.0,1.68349,Yes,Long,1.0,Win,1.68349,1.68008,1.69031,
2014-05-22 11:00:00,50.0,1.69025,Yes,Long,1.0,Loss,1.69025,1.68777,1.69521,
2014-05-22 12:00:00,50.0,1.68693,Yes,Short,,Win,1.68693,1.69163,1.67753,1.0
2014-05-26 14:00:00,6.4,1.68436,Yes,Short,,Loss,1.68436,1.68499,1.68036,1.0
2014-05-27 12:00:00,19.4,1.68473,Yes,Short,,Win,1.68473,1.68807,1.67805,1.0
2014-05-29 12:00:00,0.0,1.67345,Yes,Long,1.0,Win,1.67345,1.66915,1.68205,
2014-06-03 14:00:00,25.0,1.67422,Yes,Short,,Loss,1.67422,1.67811,1.66644,1.0
2014-06-04 12:00:00,25.0,1.67305,Yes,Long,1.0,Win,1.67305,1.66975,1.67965,
2014-06-05 15:00:00,0.0,1.67488,Yes,Short,,Loss,1.67488,1.67911,1.66642,1.0
2014-06-09 13:00:00,50.0,1.68026,Yes,Short,,Win,1.68026,1.68297,1.67484,1.0
2014-06-10 12:00:00,38.0,1.68048,Yes,Long,1.0,Loss,1.68048,1.67792,1.6856,
2014-06-16 10:00:00,78.4,1.69846,Yes,Short,,Win,1.69846,1.70094,1.6935,1.0
2014-06-17 12:00:00,84.7,1.69528,Yes,Short,,Loss,1.69528,1.69854,1.68876,1.0
2014-06-17 15:00:00,85.2,1.69753,Yes,Short,,Loss,1.69753,1.69879,1.69353,1.0
2014-06-18 12:00:00,36.0,1.69441,Yes,Short,,Loss,1.69441,1.70013,1.68297,1.0
2014-06-23 10:00:00,65.5,1.70369,Yes,Short,,Win,1.70369,1.7048,1.69969,1.0
2014-06-24 12:00:00,37.6,1.69833,Yes,Short,,Loss,1.69833,1.70306,1.68887,1.0
2014-06-25 12:00:00,27.6,1.69748,Yes,Long,1.0,Win,1.69748,1.69511,1.70222,
2014-06-26 10:00:00,15.5,1.6988,Yes,Short,,Loss,1.6988,1.69949,1.6948,1.0
2014-06-26 11:00:00,13.2,1.69934,Yes,Long,1.0,Win,1.69934,1.69699,1.70404,
2014-06-30 10:00:00,33.6,1.70157,Yes,Short,,Loss,1.70157,1.70404,1.69663,1.0
2014-07-01 11:00:00,63.4,1.71027,Yes,Long,1.0,Win,1.71027,1.70948,1.71427,
2014-07-02 11:00:00,67.6,1.71487,Yes,Short,,Loss,1.71487,1.71578,1.71087,1.0
2014-07-02 16:00:00,67.9,1.71451,Yes,Short,,Loss,1.71451,1.71682,1.70989,1.0
2014-07-08 10:00:00,40.8,1.71326,Yes,Long,1.0,Loss,1.71326,1.71229,1.71726,
2014-07-09 10:00:00,33.4,1.71268,Yes,Short,,Loss,1.71268,1.71451,1.70868,1.0
2014-07-14 11:00:00,25.0,1.71232,Yes,Long,1.0,Loss,1.71232,1.71052,1.71632,
2014-07-15 12:00:00,0.0,1.71363,Yes,Long,1.0,Loss,1.71363,1.7058,1.72929,
2014-07-16 12:00:00,25.0,1.71227,Yes,Short,,Win,1.71227,1.71495,1.70691,1.0
2014-07-21 13:00:00,0.0,1.70868,Yes,Long,1.0,Loss,1.70868,1.7068,1.71268,
2014-07-22 10:00:00,25.0,1.70771,Yes,Short,,Loss,1.70771,1.70818,1.70371,1.0
2014-07-23 12:00:00,0.0,1.70626,Yes,Short,,Win,1.70626,1.7094,1.69998,1.0
2014-07-24 10:00:00,25.0,1.70378,Yes,Long,1.0,Loss,1.70378,1.7021,1.70778,
2014-07-24 12:00:00,25.0,1.70161,Yes,Short,,Win,1.70161,1.70521,1.69441,1.0
2014-07-28 10:00:00,0.0,1.69753,Yes,Short,,Loss,1.69753,1.69834,1.69353,1.0
2014-07-28 12:00:00,0.0,1.69772,Yes,Long,1.0,Loss,1.69772,1.69712,1.70172,
2014-08-05 12:00:00,25.0,1.68782,Yes,Long,1.0,Loss,1.68782,1.68439,1.69468,
2014-08-06 11:00:00,25.0,1.68617,Yes,Long,1.0,Loss,1.68617,1.68566,1.69017,
2014-08-07 14:00:00,0.0,1.68574,Yes,Long,1.0,Loss,1.68574,1.6835,1.69022,
2014-08-07 18:00:00,0.0,1.6842,Yes,Long,1.0,Loss,1.6842,1.6822,1.6882,
2014-08-11 10:00:00,0.0,1.678,Yes,Short,,Loss,1.678,1.6785,1.674,1.0
2014-08-11 14:00:00,0.0,1.67801,Yes,Short,,Loss,1.67801,1.67928,1.67401,1.0
2014-08-13 12:00:00,0.0,1.68037,Yes,Short,,Loss,1.68037,1.68264,1.67583,1.0
2014-08-13 13:00:00,0.0,1.67328,Yes,Short,,Win,1.67328,1.68379,1.65226,1.0
2014-08-14 12:00:00,25.0,1.66742,Yes,Long,1.0,Win,1.66742,1.66562,1.67142,
2014-08-18 12:00:00,50.0,1.67288,Yes,Short,,Win,1.67288,1.67363,1.66888,1.0
2014-08-19 10:00:00,50.0,1.67057,Yes,Short,,Win,1.67057,1.67244,1.66657,1.0
2014-08-20 10:00:00,25.0,1.66178,Yes,Long,1.0,Win,1.66178,1.66002,1.66578,
2014-08-28 13:00:00,25.0,1.65801,Yes,Short,,Loss,1.65801,1.66123,1.65157,1.0
2014-09-03 11:00:00,25.0,1.6462,Yes,Short,,Loss,1.6462,1.64826,1.64208,1.0
2014-09-03 14:00:00,25.0,1.64637,Yes,Short,,Win,1.64637,1.64959,1.63993,1.0
2014-09-04 11:00:00,0.0,1.64554,Yes,Long,1.0,Loss,1.64554,1.64462,1.64954,
2014-09-09 15:00:00,0.0,1.61028,Yes,Short,,Loss,1.61028,1.61554,1.59976,1.0
2014-09-10 11:00:00,0.0,1.6128,Yes,Short,,Win,1.6128,1.61509,1.60822,1.0
2014-09-15 13:00:00,50.0,1.6246,Yes,Short,,Win,1.6246,1.62668,1.62044,1.0
2014-09-16 17:00:00,25.0,1.62128,Yes,Long,1.0,Win,1.62128,1.61766,1.62852,
2014-09-22 11:00:00,87.4,1.6336,Yes,Short,,Loss,1.6336,1.63646,1.62788,1.0
2014-09-23 13:00:00,60.4,1.63878,Yes,Long,1.0,Loss,1.63878,1.63015,1.65604,
2014-09-24 12:00:00,83.3,1.63883,Yes,Long,1.0,Loss,1.63883,1.63716,1.64283,
2014-09-25 16:00:00,51.0,1.63269,Yes,Long,1.0,Loss,1.63269,1.6276,1.64287,
2014-09-29 11:00:00,2.4,1.62346,Yes,Short,,Loss,1.62346,1.62605,1.61828,1.0
2014-09-30 11:00:00,25.0,1.62647,Yes,Short,,Win,1.62647,1.6286,1.62221,1.0
2014-10-01 18:00:00,25.0,1.62016,Yes,Short,,Win,1.62016,1.62503,1.61042,1.0
2014-10-06 10:00:00,0.0,1.59735,Yes,Short,,Loss,1.59735,1.59886,1.59335,1.0
2014-10-06 14:00:00,0.0,1.59828,Yes,Short,,Loss,1.59828,1.59893,1.59428,1.0
