Datetime_Kyiv,Direction,Entry_Price,Algo_Vol_Crush_Short,Outcome,Hold_Bars
2012-06-01 13:00:00,Short,1.53093,1.0,Loss,8
2012-06-07 16:00:00,Short,1.55709,1.0,Win,8
2012-06-11 02:00:00,Short,1.55431,1.0,Loss,8
2012-06-15 17:00:00,Short,1.56266,1.0,Loss,8
2012-06-20 13:00:00,Short,1.57298,1.0,Win,8
2012-06-29 17:00:00,Short,1.56834,1.0,Loss,8
2012-07-05 17:00:00,Short,1.55169,1.0,Loss,8
2012-07-13 16:00:00,Short,1.54618,1.0,Loss,8
2012-07-17 19:00:00,Short,1.56104,1.0,Loss,8
2012-07-25 13:00:00,Short,1.54983,1.0,Loss,8
2012-07-26 15:00:00,Short,1.56479,1.0,Loss,8
2012-08-01 13:00:00,Short,1.56408,1.0,Win,8
2012-08-02 17:00:00,Short,1.55536,1.0,Win,8
2012-08-08 15:00:00,Short,1.5651,1.0,Loss,8
2012-08-10 19:00:00,Short,1.56766,1.0,Win,8
2012-08-16 13:00:00,Short,1.56922,1.0,Loss,8
2012-08-22 23:00:00,Short,1.58656,1.0,Loss,8
2012-08-30 19:00:00,Short,1.57911,1.0,Win,8
2012-08-31 19:00:00,Short,1.5861,1.0,Loss,8
2012-09-07 17:00:00,Short,1.59942,1.0,Loss,8
2012-09-13 21:00:00,Short,1.61331,1.0,Loss,8
2012-09-21 13:00:00,Short,1.62746,1.0,Win,8
2012-09-24 13:00:00,Short,1.62059,1.0,Win,8
2012-09-28 18:00:00,Short,1.61468,1.0,Win,8
2012-10-02 20:00:00,Short,1.61623,1.0,Win,8
2012-10-12 12:00:00,Short,1.6056,1.0,Loss,8
2012-10-18 23:00:00,Short,1.60469,1.0,Loss,8
2012-10-23 17:00:00,Short,1.59555,1.0,Win,8
2012-10-24 11:00:00,Short,1.59813,1.0,Loss,8
2012-10-25 13:00:00,Short,1.61322,1.0,Win,8
2012-10-26 19:00:00,Short,1.60951,1.0,Win,8
2012-11-02 16:00:00,Short,1.60393,1.0,Win,8
2012-11-08 15:00:00,Short,1.59943,1.0,Win,8
2012-11-14 13:00:00,Short,1.58669,1.0,Win,8
2012-11-23 17:00:00,Short,1.60091,1.0,Loss,8
2012-12-10 16:00:00,Short,1.6091,1.0,Win,8
2012-12-12 20:00:00,Short,1.61597,1.0,Win,8
2012-12-13 20:00:00,Short,1.61059,1.0,Loss,8
2012-12-14 20:00:00,Short,1.61749,1.0,Win,8
2012-12-20 16:00:00,Short,1.62759,1.0,Win,8
2012-12-21 18:00:00,Short,1.61653,1.0,Win,8
2012-12-26 18:00:00,Short,1.61159,1.0,Loss,8
2012-12-27 18:00:00,Short,1.61043,1.0,Loss,8
2012-12-31 16:00:00,Short,1.62471,1.0,Loss,8
2013-01-02 04:00:00,Short,1.6354,1.0,Win,8
2013-01-03 13:00:00,Short,1.6179,1.0,Win,8
2013-01-10 16:00:00,Short,1.60864,1.0,Loss,8
2013-01-11 16:00:00,Short,1.61097,1.0,Loss,8
2013-01-14 15:00:00,Short,1.60443,1.0,Loss,8
2013-01-15 18:00:00,Short,1.60872,1.0,Win,8
2013-01-16 15:00:00,Short,1.59824,1.0,Loss,8
2013-01-18 11:00:00,Short,1.59362,1.0,Win,8
2013-01-23 18:00:00,Short,1.58461,1.0,Win,8
2013-01-24 16:00:00,Short,1.57675,1.0,Loss,8
2013-01-25 12:00:00,Short,1.57735,1.0,Loss,8
2013-01-29 17:00:00,Short,1.57461,1.0,Win,8
2013-02-01 12:00:00,Short,1.58275,1.0,Win,8
2013-02-05 18:00:00,Short,1.56483,1.0,Loss,8
2013-02-07 13:00:00,Short,1.5714,1.0,Win,8
2013-02-08 15:00:00,Short,1.58026,1.0,Win,8
2013-02-12 11:00:00,Short,1.55832,1.0,Loss,8
2013-02-13 13:00:00,Short,1.55685,1.0,Win,8
2013-02-15 12:00:00,Short,1.54914,1.0,Loss,8
2013-02-20 12:00:00,Short,1.53064,1.0,Win,8
2013-02-21 08:00:00,Short,1.51823,1.0,Loss,8
2013-02-25 00:00:00,Short,1.51009,1.0,Loss,8
2013-02-26 14:00:00,Short,1.51557,1.0,Win,8
2013-03-01 12:00:00,Short,1.50413,1.0,Win,8
2013-03-07 15:00:00,Short,1.5059,1.0,Win,8
2013-03-08 16:00:00,Short,1.49352,1.0,Win,8
2013-03-12 13:00:00,Short,1.48602,1.0,Loss,8
2013-03-14 17:00:00,Short,1.50109,1.0,Loss,8
2013-03-20 13:00:00,Short,1.51341,1.0,Win,8
2013-03-21 13:00:00,Short,1.51876,1.0,Win,8
2013-04-04 16:00:00,Short,1.51145,1.0,Loss,8
2013-04-05 17:00:00,Short,1.52989,1.0,Loss,8
2013-04-25 13:00:00,Short,1.54367,1.0,Loss,8
2013-04-30 19:00:00,Short,1.55382,1.0,Win,8
2013-05-03 17:00:00,Short,1.55657,1.0,Loss,8
2013-05-07 19:00:00,Short,1.54654,1.0,Loss,8
2013-05-09 18:00:00,Short,1.54949,1.0,Win,8
2013-05-13 20:00:00,Short,1.52893,1.0,Loss,8
2013-05-15 17:00:00,Short,1.52446,1.0,Win,8
2013-05-21 13:00:00,Short,1.51697,1.0,Win,8
2013-05-22 13:00:00,Short,1.50901,1.0,Win,8
2013-05-23 20:00:00,Short,1.51159,1.0,Win,8
2013-05-28 19:00:00,Short,1.50589,1.0,Win,8
2013-06-03 19:00:00,Short,1.53464,1.0,Win,8
2013-06-06 19:00:00,Short,1.55927,1.0,Loss,8
2013-06-07 17:00:00,Short,1.54943,1.0,Loss,8
2013-06-11 18:00:00,Short,1.55959,1.0,Loss,8
2013-06-18 17:00:00,Short,1.5595,1.0,Loss,8
2013-06-19 23:00:00,Short,1.54895,1.0,Win,8
2013-06-20 13:00:00,Short,1.54488,1.0,Loss,8
2013-07-03 13:00:00,Short,1.52397,1.0,Loss,8
2013-07-04 16:00:00,Short,1.50625,1.0,Loss,8
2013-07-05 17:00:00,Short,1.48773,1.0,Win,8
2013-07-09 13:00:00,Short,1.48651,1.0,Win,8
2013-07-10 23:00:00,Short,1.4919,1.0,Loss,8
2013-07-11 03:00:00,Short,1.51263,1.0,Win,8
2013-07-16 13:00:00,Short,1.50652,1.0,Loss,8
2013-07-17 13:00:00,Short,1.51931,1.0,Loss,8
2013-07-31 17:00:00,Short,1.51331,1.0,Loss,8
2013-08-01 16:00:00,Short,1.52022,1.0,Win,8
2013-08-02 17:00:00,Short,1.52361,1.0,Loss,8
2013-08-07 14:00:00,Short,1.54465,1.0,Loss,8
2013-08-13 19:00:00,Short,1.54488,1.0,Win,8
2013-08-14 13:00:00,Short,1.54669,1.0,Loss,8
2013-08-28 17:00:00,Short,1.55001,1.0,Loss,8
2013-09-06 17:00:00,Short,1.56351,1.0,Win,8
2013-09-11 13:00:00,Short,1.57563,1.0,Loss,8
2013-09-16 02:00:00,Short,1.59383,1.0,Loss,8
2013-09-18 23:00:00,Short,1.61091,1.0,Loss,8
2013-09-19 13:00:00,Short,1.60721,1.0,Win,8
2013-09-26 13:00:00,Short,1.60481,1.0,Win,8
2013-09-27 10:00:00,Short,1.60923,1.0,Loss,8
2013-09-30 19:00:00,Short,1.61763,1.0,Loss,8
2013-10-08 14:00:00,Short,1.60806,1.0,Win,8
2013-10-09 13:00:00,Short,1.59798,1.0,Win,8
2013-10-16 13:00:00,Short,1.60339,1.0,Win,8
2013-10-17 12:00:00,Short,1.60845,1.0,Loss,8
2013-10-22 17:00:00,Short,1.61968,1.0,Loss,8
2013-10-23 11:00:00,Short,1.61598,1.0,Loss,8
2013-10-29 04:00:00,Short,1.60902,1.0,Loss,8
2013-10-30 22:00:00,Short,1.60329,1.0,Win,8
2013-11-01 15:00:00,Short,1.59644,1.0,Win,8
2013-11-05 12:00:00,Short,1.60525,1.0,Win,8
2013-11-07 15:00:00,Short,1.60196,1.0,Loss,8
2013-11-08 16:00:00,Short,1.5993,1.0,Loss,8
2013-11-12 12:00:00,Short,1.58801,1.0,Loss,8
2013-11-13 13:00:00,Short,1.59643,1.0,Loss,8
2013-11-27 12:00:00,Short,1.62911,1.0,Win,8
2013-11-29 18:00:00,Short,1.63698,1.0,Loss,8
2013-12-02 03:00:00,Short,1.643,1.0,Win,8
2013-12-06 16:00:00,Short,1.63548,1.0,Win,8
2013-12-13 13:00:00,Short,1.62705,1.0,Loss,8
2013-12-18 12:00:00,Short,1.63591,1.0,Loss,8
2013-12-27 14:00:00,Short,1.6537,1.0,Win,8
2014-01-02 15:00:00,Short,1.64812,1.0,Win,8
2014-01-06 04:00:00,Short,1.63589,1.0,Loss,8
2014-01-10 12:00:00,Short,1.6406,1.0,Loss,8
2014-01-13 11:00:00,Short,1.64329,1.0,Win,8
2014-01-15 16:00:00,Short,1.63413,1.0,Loss,8
2014-01-17 12:00:00,Short,1.64314,1.0,Win,8
2014-01-21 16:00:00,Short,1.64672,1.0,Loss,8
2014-01-22 12:00:00,Short,1.65312,1.0,Loss,8
2014-01-24 15:00:00,Short,1.65269,1.0,Win,8
2014-01-30 12:00:00,Short,1.64608,1.0,Loss,8
2014-02-03 12:00:00,Short,1.63301,1.0,Win,8
2014-02-05 12:00:00,Short,1.62772,1.0,Loss,8
2014-02-07 16:00:00,Short,1.63904,1.0,Loss,8
2014-02-12 13:00:00,Short,1.65231,1.0,Loss,8
2014-02-19 12:00:00,Short,1.66788,1.0,Loss,8
2014-02-21 12:00:00,Short,1.66663,1.0,Win,8
2014-02-25 18:00:00,Short,1.66941,1.0,Win,8
2014-02-28 18:00:00,Short,1.67471,1.0,Win,8
2014-03-03 20:00:00,Short,1.66606,1.0,Win,8
2014-03-07 16:00:00,Short,1.67368,1.0,Win,8
2014-03-18 16:00:00,Short,1.65817,1.0,Loss,8
2014-03-19 22:00:00,Short,1.6532,1.0,Loss,8
2014-03-27 13:00:00,Short,1.66204,1.0,Win,8
2014-04-08 13:00:00,Short,1.67107,1.0,Loss,8
2014-04-09 23:00:00,Short,1.67909,1.0,Loss,8
2014-04-15 13:00:00,Short,1.67215,1.0,Loss,8
2014-04-16 13:00:00,Short,1.67916,1.0,Loss,8
2014-04-29 13:00:00,Short,1.68089,1.0,Loss,8
2014-05-01 13:00:00,Short,1.69069,1.0,Win,8
2014-05-02 17:00:00,Short,1.68381,1.0,Loss,8
2014-05-06 12:00:00,Short,1.69349,1.0,Loss,8
2014-05-14 13:00:00,Short,1.68076,1.0,Win,8
2014-05-20 13:00:00,Short,1.68273,1.0,Loss,8
2014-05-21 13:00:00,Short,1.68851,1.0,Win,8
2014-05-22 13:00:00,Short,1.6876,1.0,Win,8
2014-05-28 11:00:00,Short,1.67697,1.0,Win,8
2014-06-04 13:00:00,Short,1.67347,1.0,Loss,8
2014-06-05 17:00:00,Short,1.67803,1.0,Loss,8
2014-06-12 21:00:00,Short,1.68283,1.0,Loss,8
2014-06-17 13:00:00,Short,1.6973,1.0,Win,8
2014-06-18 13:00:00,Short,1.69388,1.0,Loss,8
2014-06-24 13:00:00,Short,1.69995,1.0,Win,8
2014-06-30 19:00:00,Short,1.71032,1.0,Loss,8
2014-07-08 13:00:00,Short,1.71036,1.0,Loss,8
2014-07-09 23:00:00,Short,1.71525,1.0,Win,8
2014-07-14 01:00:00,Short,1.71184,1.0,Win,8
2014-07-15 13:00:00,Short,1.71345,1.0,Loss,8
2014-07-18 17:00:00,Short,1.70554,1.0,Loss,8
2014-08-01 13:00:00,Short,1.68274,1.0,Loss,8
2014-08-05 13:00:00,Short,1.6871,1.0,Loss,8
2014-08-06 13:00:00,Short,1.68378,1.0,Loss,8
2014-08-13 14:00:00,Short,1.67133,1.0,Win,8
2014-08-19 13:00:00,Short,1.66488,1.0,Win,8
2014-08-20 13:00:00,Short,1.66357,1.0,Win,8
2014-08-30 00:00:00,Short,1.65946,1.0,Loss,8
2014-09-02 13:00:00,Short,1.65259,1.0,Win,8
2014-09-04 17:00:00,Short,1.64238,1.0,Win,8
2014-09-05 17:00:00,Short,1.63263,1.0,Win,8
2014-09-08 02:00:00,Short,1.6217,1.0,Win,8
2014-09-08 13:00:00,Short,1.61148,1.0,Win,8
2014-09-10 13:00:00,Short,1.60939,1.0,Loss,8
2014-09-11 18:00:00,Short,1.6232,1.0,Loss,8
2014-09-16 20:00:00,Short,1.62754,1.0,Win,8
2014-09-17 23:00:00,Short,1.62771,1.0,Win,8
2014-09-18 10:00:00,Short,1.62855,1.0,Loss,8
2014-09-19 05:00:00,Short,1.65063,1.0,Win,8
2014-10-03 17:00:00,Short,1.59767,1.0,Win,8
2014-10-08 23:00:00,Short,1.61686,1.0,Loss,8
2014-10-14 13:00:00,Short,1.59527,1.0,Win,8
2014-10-15 17:00:00,Short,1.59715,1.0,Loss,8
2014-10-22 13:00:00,Short,1.60426,1.0,Loss,8
2014-10-29 22:00:00,Short,1.60073,1.0,Win,8
2014-11-05 16:00:00,Short,1.59612,1.0,Win,8
2014-11-07 16:00:00,Short,1.58421,1.0,Loss,8
2014-11-12 13:00:00,Short,1.58406,1.0,Win,8
2014-11-19 12:00:00,Short,1.56921,1.0,Win,8
2014-12-01 11:00:00,Short,1.56793,1.0,Loss,8
2014-12-04 16:00:00,Short,1.56716,1.0,Win,8
2014-12-05 16:00:00,Short,1.55807,1.0,Win,8
2014-12-15 19:00:00,Short,1.56426,1.0,Loss,8
2014-12-16 12:00:00,Short,1.5708,1.0,Loss,8
2014-12-17 18:00:00,Short,1.56523,1.0,Win,8
2014-12-18 12:00:00,Short,1.56425,1.0,Loss,8
2015-01-02 12:00:00,Short,1.54447,1.0,Win,8
2015-01-05 01:00:00,Short,1.5284,1.0,Loss,8
2015-01-09 16:00:00,Short,1.51166,1.0,Loss,8
2015-01-14 10:00:00,Short,1.5178,1.0,Loss,8
2015-01-15 12:00:00,Short,1.51994,1.0,Win,8
2015-01-16 18:00:00,Short,1.513,1.0,Loss,8
2015-01-21 12:00:00,Short,1.51124,1.0,Loss,8
2015-01-22 16:00:00,Short,1.51319,1.0,Win,8
2015-02-02 12:00:00,Short,1.50133,1.0,Loss,8
2015-02-05 16:00:00,Short,1.52929,1.0,Loss,8
2015-02-06 16:00:00,Short,1.52615,1.0,Win,8
2015-02-12 13:00:00,Short,1.53378,1.0,Loss,8
2015-02-18 12:00:00,Short,1.54236,1.0,Win,8
2015-03-06 16:00:00,Short,1.50651,1.0,Win,8
2015-03-10 12:00:00,Short,1.50523,1.0,Loss,8
2015-03-11 18:00:00,Short,1.49439,1.0,Win,8
2015-03-13 17:00:00,Short,1.4734,1.0,Loss,8
2015-03-18 13:00:00,Short,1.46774,1.0,Loss,8
2015-03-19 11:00:00,Short,1.48361,1.0,Win,8
2015-03-20 17:00:00,Short,1.48663,1.0,Loss,8
2015-03-24 16:00:00,Short,1.4888,1.0,Win,8
2015-03-31 19:00:00,Short,1.48487,1.0,Win,8
2015-04-01 13:00:00,Short,1.47586,1.0,Loss,8
2015-04-03 17:00:00,Short,1.49085,1.0,Loss,8
2015-04-09 12:00:00,Short,1.47879,1.0,Win,8
2015-04-14 17:00:00,Short,1.47818,1.0,Win,8
2015-04-30 17:00:00,Short,1.53579,1.0,Win,8
2015-05-01 13:00:00,Short,1.52856,1.0,Win,8
2015-05-08 02:00:00,Short,1.53913,1.0,Loss,8
2015-05-08 17:00:00,Short,1.54149,1.0,Loss,8
2015-05-12 13:00:00,Short,1.5684,1.0,Win,8
2015-05-13 14:00:00,Short,1.56825,1.0,Loss,8
2015-05-21 13:00:00,Short,1.56628,1.0,Loss,8
2015-05-22 17:00:00,Short,1.55105,1.0,Win,8
2015-06-02 18:00:00,Short,1.5328,1.0,Loss,8
2015-06-03 13:00:00,Short,1.52725,1.0,Loss,8
2015-06-04 13:00:00,Short,1.5437,1.0,Win,8
2015-06-05 17:00:00,Short,1.52132,1.0,Loss,8
2015-06-11 17:00:00,Short,1.54832,1.0,Loss,8
2015-06-12 19:00:00,Short,1.5586,1.0,Win,8
2015-06-17 13:00:00,Short,1.57402,1.0,Win,8
2015-06-29 02:00:00,Short,1.57074,1.0,Win,8
2015-07-01 13:00:00,Short,1.566,1.0,Win,8
2015-07-02 17:00:00,Short,1.5609,1.0,Win,8
2015-07-14 14:00:00,Short,1.55725,1.0,Loss,8
2015-07-17 19:00:00,Short,1.5623,1.0,Win,8
2015-07-23 13:00:00,Short,1.56083,1.0,Win,8
2015-07-31 17:00:00,Short,1.56591,1.0,Win,8
2015-08-06 16:00:00,Short,1.5527,1.0,Win,8
2015-08-07 17:00:00,Short,1.54317,1.0,Loss,8
2015-08-12 13:00:00,Short,1.5566,1.0,Loss,8
2015-08-18 13:00:00,Short,1.56893,1.0,Win,8
2015-08-25 19:00:00,Short,1.56973,1.0,Win,8
2015-08-26 20:00:00,Short,1.54866,1.0,Win,8
2015-08-27 17:00:00,Short,1.5416,1.0,Win,8
2015-09-01 13:00:00,Short,1.53536,1.0,Win,8
2015-09-04 17:00:00,Short,1.52016,1.0,Win,8
2015-09-10 16:00:00,Short,1.5395,1.0,Loss,8
2015-09-16 13:00:00,Short,1.54021,1.0,Loss,8
2015-09-17 23:00:00,Short,1.5596,1.0,Win,8
2015-09-23 12:00:00,Short,1.53392,1.0,Win,8
2015-09-25 16:00:00,Short,1.51849,1.0,Win,8
2015-10-02 17:00:00,Short,1.52005,1.0,Win,8
2015-10-05 13:00:00,Short,1.52062,1.0,Win,8
2015-10-08 16:00:00,Short,1.52818,1.0,Loss,8
2015-10-13 13:00:00,Short,1.52471,1.0,Win,8
2015-10-14 13:00:00,Short,1.53602,1.0,Loss,8
2015-10-15 17:00:00,Short,1.54203,1.0,Loss,8
2015-10-22 13:00:00,Short,1.54624,1.0,Win,8
2015-10-28 22:00:00,Short,1.52615,1.0,Win,8
2015-11-02 12:00:00,Short,1.5472,1.0,Win,8
2015-11-05 15:00:00,Short,1.52363,1.0,Win,8
2015-11-06 16:00:00,Short,1.50658,1.0,Win,8
2015-12-03 16:00:00,Short,1.50303,1.0,Loss,8
2015-12-04 16:00:00,Short,1.51326,1.0,Win,8
2015-12-10 15:00:00,Short,1.51582,1.0,Loss,8
2015-12-11 17:00:00,Short,1.52098,1.0,Win,8
2015-12-15 18:00:00,Short,1.50432,1.0,Win,8
2015-12-16 22:00:00,Short,1.50064,1.0,Win,8
2015-12-17 12:00:00,Short,1.49262,1.0,Win,8
2015-12-31 18:00:00,Short,1.4744,1.0,Win,8
2016-01-11 02:00:00,Short,1.45209,1.0,Loss,8
2016-01-19 15:00:00,Short,1.42189,1.0,Win,8
2016-01-21 19:00:00,Short,1.42069,1.0,Loss,8
2016-01-27 18:00:00,Short,1.42605,1.0,Win,8
2016-01-28 12:00:00,Short,1.43276,1.0,Loss,8
2016-01-29 13:00:00,Short,1.43025,1.0,Win,8
2016-02-01 12:00:00,Short,1.42745,1.0,Loss,8
2016-02-03 12:00:00,Short,1.44774,1.0,Loss,8
2016-02-04 11:00:00,Short,1.4642,1.0,Win,8
2016-02-05 16:00:00,Short,1.45005,1.0,Loss,8
2016-02-09 18:00:00,Short,1.4488,1.0,Win,8
2016-02-11 11:00:00,Short,1.44607,1.0,Win,8
2016-02-16 11:00:00,Short,1.44554,1.0,Win,8
2016-02-19 19:00:00,Short,1.43518,1.0,Win,8
2016-02-22 01:00:00,Short,1.42618,1.0,Win,8
2016-02-22 10:00:00,Short,1.41634,1.0,Win,8
2016-03-04 17:00:00,Short,1.42153,1.0,Win,8
2016-03-10 16:00:00,Short,1.42125,1.0,Loss,8
2016-03-15 13:00:00,Short,1.41588,1.0,Win,8
2016-03-16 22:00:00,Short,1.42711,1.0,Win,8
2016-03-17 14:00:00,Short,1.43623,1.0,Loss,8
2016-03-22 12:00:00,Short,1.42937,1.0,Win,8
2016-03-29 21:00:00,Short,1.43919,1.0,Win,8
2016-04-01 17:00:00,Short,1.41944,1.0,Loss,8
2016-04-06 20:00:00,Short,1.41276,1.0,Loss,8
2016-04-08 12:00:00,Short,1.41061,1.0,Loss,8
2016-04-11 13:00:00,Short,1.41978,1.0,Loss,8
2016-04-21 18:00:00,Short,1.43379,1.0,Win,8
2016-04-27 23:00:00,Short,1.45324,1.0,Loss,8
2016-05-06 17:00:00,Short,1.44707,1.0,Win,8
2016-05-18 15:00:00,Short,1.45491,1.0,Loss,8
2016-05-19 13:00:00,Short,1.46374,1.0,Win,8
2016-05-31 19:00:00,Short,1.45286,1.0,Win,8
2016-06-03 17:00:00,Short,1.45538,1.0,Win,8
2016-06-06 04:00:00,Short,1.43972,1.0,Loss,8
2016-06-07 09:00:00,Short,1.45036,1.0,Loss,8
2016-06-10 18:00:00,Short,1.43327,1.0,Win,8
2016-06-13 18:00:00,Short,1.42805,1.0,Win,8
2016-06-16 21:00:00,Short,1.42086,1.0,Loss,8
2016-06-20 02:00:00,Short,1.44839,1.0,Loss,8
2016-06-20 04:00:00,Short,1.45758,1.0,Loss,8
2016-06-22 19:00:00,Short,1.46801,1.0,Loss,8
2016-06-23 14:00:00,Short,1.48912,1.0,Win,8
2016-06-24 03:00:00,Short,1.45589,1.0,Win,8
2016-06-27 02:00:00,Short,1.34632,1.0,Win,8
2016-07-14 16:00:00,Short,1.33262,1.0,Loss,8
2016-08-05 17:00:00,Short,1.30399,1.0,Loss,8
2016-08-17 23:00:00,Short,1.30322,1.0,Loss,8
2016-08-18 13:00:00,Short,1.31604,1.0,Win,8
2016-08-26 19:00:00,Short,1.31664,1.0,Win,8
2016-09-01 13:00:00,Short,1.32466,1.0,Loss,8
2016-09-02 17:00:00,Short,1.33388,1.0,Win,8
2016-09-05 13:00:00,Short,1.33246,1.0,Win,8
2016-09-21 23:00:00,Short,1.30416,1.0,Loss,8
2016-10-04 11:00:00,Short,1.2773,1.0,Win,8
2016-10-07 04:00:00,Short,1.23967,1.0,Loss,8
2016-10-12 03:00:00,Short,1.22711,1.0,Loss,8
2016-11-21 16:00:00,Short,1.24778,1.0,Loss,8
2016-11-23 16:00:00,Short,1.23901,1.0,Loss,8
2016-11-30 13:00:00,Short,1.24531,1.0,Loss,8
2016-12-01 17:00:00,Short,1.26216,1.0,Win,8
2016-12-05 01:00:00,Short,1.26672,1.0,Loss,8
2016-12-05 03:00:00,Short,1.26846,1.0,Loss,8
2016-12-08 16:00:00,Short,1.25977,1.0,Win,8
2016-12-14 22:00:00,Short,1.25496,1.0,Win,8
2016-12-15 18:00:00,Short,1.23882,1.0,Loss,8
2017-01-05 18:00:00,Short,1.24122,1.0,Win,8
2017-01-11 18:00:00,Short,1.21147,1.0,Loss,8
2017-01-12 18:00:00,Short,1.22106,1.0,Win,8
2017-01-16 01:00:00,Short,1.20368,1.0,Loss,8
2017-01-17 12:00:00,Short,1.21611,1.0,Loss,8
2017-01-20 12:00:00,Short,1.2286,1.0,Loss,8
2017-01-24 12:00:00,Short,1.2456,1.0,Loss,8
2017-01-25 12:00:00,Short,1.25773,1.0,Loss,8
2017-01-31 12:00:00,Short,1.2432,1.0,Loss,8
2017-02-02 15:00:00,Short,1.25717,1.0,Win,8
2017-02-07 11:00:00,Short,1.23659,1.0,Loss,8
2017-02-28 18:00:00,Short,1.24251,1.0,Win,8
2017-03-15 10:00:00,Short,1.22291,1.0,Win,8
2017-03-16 16:00:00,Short,1.23409,1.0,Loss,8
2017-03-21 13:00:00,Short,1.24673,1.0,Loss,8
2017-03-23 13:00:00,Short,1.25092,1.0,Loss,8
2017-03-29 13:00:00,Short,1.24326,1.0,Win,8
2017-03-30 18:00:00,Short,1.2489,1.0,Win,8
2017-04-04 10:00:00,Short,1.24364,1.0,Loss,8
2017-04-05 13:00:00,Short,1.24808,1.0,Win,8
2017-04-07 17:00:00,Short,1.23925,1.0,Win,8
2017-04-13 00:00:00,Short,1.25356,1.0,Loss,8
2017-04-18 14:00:00,Short,1.26523,1.0,Loss,8
2017-05-11 16:00:00,Short,1.28626,1.0,Loss,8
2017-05-16 13:00:00,Short,1.28843,1.0,Loss,8
2017-05-18 13:00:00,Short,1.30375,1.0,Win,8
2017-05-23 20:00:00,Short,1.29796,1.0,Win,8
2017-05-31 02:00:00,Short,1.28065,1.0,Loss,8
2017-05-31 19:00:00,Short,1.29037,1.0,Win,8
2017-06-01 14:00:00,Short,1.28517,1.0,Loss,8
2017-06-02 17:00:00,Short,1.28656,1.0,Loss,8
2017-06-09 02:00:00,Short,1.28009,1.0,Win,8
2017-06-09 03:00:00,Short,1.27232,1.0,Win,8
2017-06-14 23:00:00,Short,1.27472,1.0,Win,8
2017-06-15 16:00:00,Short,1.27392,1.0,Loss,8
2017-06-20 12:00:00,Short,1.26922,1.0,Win,8
2017-06-28 18:00:00,Short,1.29415,1.0,Win,8
2017-07-18 13:00:00,Short,1.3045,1.0,Loss,8
2017-07-27 19:00:00,Short,1.30624,1.0,Loss,8
2017-07-31 19:00:00,Short,1.31942,1.0,Loss,8
2017-08-03 16:00:00,Short,1.31177,1.0,Loss,8
2017-08-04 17:00:00,Short,1.30546,1.0,Win,8
2017-08-08 19:00:00,Short,1.2966,1.0,Loss,8
2017-08-11 17:00:00,Short,1.2971,1.0,Loss,8
2017-08-16 13:00:00,Short,1.28837,1.0,Win,8
2017-08-25 19:00:00,Short,1.28723,1.0,Loss,8
2017-08-30 17:00:00,Short,1.29153,1.0,Loss,8
2017-09-01 17:00:00,Short,1.29573,1.0,Win,8
2017-09-05 19:00:00,Short,1.30126,1.0,Loss,8
2017-09-08 15:00:00,Short,1.32142,1.0,Win,8
2017-09-12 13:00:00,Short,1.32593,1.0,Loss,8
2017-09-13 13:00:00,Short,1.32669,1.0,Win,8
2017-09-14 16:00:00,Short,1.33669,1.0,Loss,8
2017-09-15 11:00:00,Short,1.34327,1.0,Loss,8
2017-09-18 20:00:00,Short,1.34837,1.0,Loss,8
2017-09-19 13:00:00,Short,1.35016,1.0,Win,8
2017-09-20 13:00:00,Short,1.355,1.0,Loss,8
2017-09-22 18:00:00,Short,1.35265,1.0,Win,8
2017-09-25 01:00:00,Short,1.3485,1.0,Loss,8
2017-09-25 20:00:00,Short,1.34533,1.0,Loss,8
2017-09-29 19:00:00,Short,1.3401,1.0,Win,8
2017-10-12 21:00:00,Short,1.3272,1.0,Win,8
2017-11-02 16:00:00,Short,1.31019,1.0,Win,8
2017-11-14 20:00:00,Short,1.31728,1.0,Win,8
2017-11-15 12:00:00,Short,1.31659,1.0,Loss,8
2017-11-28 20:00:00,Short,1.33461,1.0,Loss,8
2017-11-30 18:00:00,Short,1.35047,1.0,Loss,8
2017-12-04 14:00:00,Short,1.35096,1.0,Win,8
2017-12-07 14:00:00,Short,1.33706,1.0,Loss,8
2017-12-08 09:00:00,Short,1.34922,1.0,Win,8
2017-12-13 22:00:00,Short,1.34175,1.0,Loss,8
2017-12-15 16:00:00,Short,1.33288,1.0,Win,8
2018-01-10 13:00:00,Short,1.35528,1.0,Win,8
2018-01-12 11:00:00,Short,1.36119,1.0,Loss,8
2018-01-15 12:00:00,Short,1.37967,1.0,Loss,8
2018-01-17 21:00:00,Short,1.38795,1.0,Win,8
2018-01-23 19:00:00,Short,1.3979,1.0,Loss,8
2018-01-24 11:00:00,Short,1.40931,1.0,Loss,8
2018-01-25 09:00:00,Short,1.42543,1.0,Loss,8
2018-01-26 18:00:00,Short,1.41762,1.0,Win,8
2018-01-31 12:00:00,Short,1.41484,1.0,Loss,8
2018-02-01 11:00:00,Short,1.42483,1.0,Win,8
2018-02-02 16:00:00,Short,1.41391,1.0,Win,8
2018-02-05 14:00:00,Short,1.40356,1.0,Win,8
2018-02-06 15:00:00,Short,1.3856,1.0,Loss,8
2018-02-08 15:00:00,Short,1.40379,1.0,Win,8
2018-02-09 14:00:00,Short,1.38142,1.0,Loss,8
2018-02-14 16:00:00,Short,1.38362,1.0,Loss,8
2018-02-21 22:00:00,Short,1.392,1.0,Win,8
