Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Swept_AL_Into_FVG,1h_Bullish_Flip,Outcome,Entry,SL,TP,Swept_AH_Into_FVG,1h_Bearish_Flip
2007-03-30 18:00:00,47.8,1.9615,Yes,Long,1.0,1.0,Win,1.9615,1.9595,1.9655,,
2007-04-20 12:00:00,46.0,2.0012,Yes,Short,,,Loss,2.0012,2.0032,1.9972,1.0,1.0
2007-05-03 16:00:00,25.0,1.9909,Yes,Short,,,Win,1.9909,1.9929,1.9869,1.0,1.0
2007-05-09 22:00:00,25.0,1.9941,Yes,Short,,,Loss,1.9941,1.9961,1.9901,1.0,1.0
2007-05-10 12:00:00,50.0,1.991,Yes,Short,,,Win,1.991,1.993,1.987,1.0,1.0
2007-05-18 12:00:00,0.0,1.9717,Yes,Short,,,Loss,1.9717,1.9737,1.9677,1.0,1.0
2007-05-23 11:00:00,25.0,1.9737,Yes,Long,1.0,1.0,Win,1.9737,1.9717,1.9777,,
2007-05-24 12:00:00,50.0,1.9863,Yes,Long,1.0,1.0,Loss,1.9863,1.9843,1.9903,,
2007-05-29 18:00:00,8.2,1.9819,Yes,Short,,,Win,1.9819,1.9839,1.9779,1.0,1.0
2007-06-01 20:00:00,28.5,1.9824,Yes,Long,1.0,1.0,Win,1.9824,1.9804,1.9864,,
2007-06-13 18:00:00,50.0,1.973,Yes,Long,1.0,1.0,Loss,1.973,1.971,1.977,,
2007-07-02 10:00:00,93.4,2.0085,Yes,Long,1.0,1.0,Win,2.0085,2.0065,2.0125,,
2007-07-10 09:00:00,79.7,2.0137,Yes,Long,1.0,1.0,Win,2.0137,2.0117,2.0177,,
2007-07-13 12:00:00,77.9,2.0316,Yes,Long,1.0,1.0,Win,2.0316,2.0296,2.0356,,
2007-07-18 18:00:00,93.3,2.0523,Yes,Long,1.0,1.0,Loss,2.0523,2.0503,2.0563,,
2007-07-31 09:00:00,25.0,2.0273,Yes,Long,1.0,1.0,Win,2.0273,2.0253,2.0313,,
2007-08-03 17:00:00,50.0,2.0389,Yes,Long,1.0,1.0,Win,2.0389,2.0369,2.0429,,
2007-08-07 10:00:00,25.0,2.0297,Yes,Short,,,Win,2.0297,2.0317,2.0257,1.0,1.0
2007-08-10 20:00:00,25.0,2.0232,Yes,Long,1.0,1.0,Loss,2.0232,2.0212,2.0272,,
2007-08-10 21:00:00,25.0,2.021,Yes,Long,1.0,1.0,Win,2.021,2.019,2.025,,
2007-08-24 16:00:00,50.0,2.0101,Yes,Long,1.0,1.0,Loss,2.0101,2.0081,2.0141,,
2007-08-28 19:00:00,54.7,2.0067,Yes,Short,,,Loss,2.0067,2.0087,2.0027,1.0,1.0
2007-08-28 20:00:00,54.7,2.0074,Yes,Short,,,Win,2.0074,2.0094,2.0034,1.0,1.0
2007-09-04 20:00:00,55.2,2.0142,Yes,Long,1.0,1.0,Loss,2.0142,2.0122,2.0182,,
2007-09-06 00:00:00,17.6,2.02,Yes,Short,,,Loss,2.02,2.022,2.016,1.0,1.0
2007-09-06 15:00:00,66.6,2.0204,Yes,Long,1.0,1.0,Loss,2.0204,2.0184,2.0244,,
2007-09-14 00:00:00,59.6,2.0255,Yes,Short,,,Win,2.0255,2.0275,2.0215,1.0,1.0
2007-09-14 11:00:00,27.8,2.0171,Yes,Short,,,Win,2.0171,2.0191,2.0131,1.0,1.0
2007-10-05 14:00:00,26.6,2.0399,Yes,Long,1.0,1.0,Loss,2.0399,2.0379,2.0439,,
2007-10-05 16:00:00,26.2,2.0329,Yes,Long,1.0,1.0,Win,2.0329,2.0309,2.0369,,
2007-10-09 18:00:00,43.6,2.0338,Yes,Long,1.0,1.0,Loss,2.0338,2.0318,2.0378,,
2007-10-09 22:00:00,40.6,2.0352,Yes,Long,1.0,1.0,Win,2.0352,2.0332,2.0392,,
2007-10-12 16:00:00,25.0,2.0339,Yes,Long,1.0,1.0,Loss,2.0339,2.0319,2.0379,,
2007-10-12 18:00:00,25.0,2.035,Yes,Long,1.0,1.0,Loss,2.035,2.033,2.039,,
2007-11-01 12:00:00,83.4,2.0782,Yes,Long,1.0,1.0,Win,2.0782,2.0762,2.0822,,
2007-11-28 13:00:00,54.1,2.0639,Yes,Long,1.0,1.0,Loss,2.0639,2.0619,2.0679,,
2007-11-28 14:00:00,56.2,2.0622,Yes,Long,1.0,1.0,Win,2.0622,2.0602,2.0662,,
2007-11-30 10:00:00,72.4,2.0675,Yes,Short,,,Loss,2.0675,2.0695,2.0635,1.0,1.0
2007-11-30 16:00:00,70.3,2.0644,Yes,Short,,,Win,2.0644,2.0664,2.0604,1.0,1.0
2007-12-04 11:00:00,0.0,2.0618,Yes,Short,,,Loss,2.0618,2.0638,2.0578,1.0,1.0
2007-12-04 13:00:00,0.0,2.0628,Yes,Short,,,Loss,2.0628,2.0648,2.0588,1.0,1.0
2007-12-13 23:00:00,25.0,2.0415,Yes,Long,1.0,1.0,Loss,2.0415,2.0395,2.0455,,
2007-12-14 09:00:00,25.0,2.0405,Yes,Long,1.0,1.0,Loss,2.0405,2.0385,2.0445,,
2007-12-14 10:00:00,25.0,2.0394,Yes,Long,1.0,1.0,Loss,2.0394,2.0374,2.0434,,
2007-12-21 10:00:00,25.0,1.9856,Yes,Short,,,Loss,1.9856,1.9876,1.9816,1.0,1.0
2008-01-07 10:00:00,25.0,1.9729,Yes,Short,,,Loss,1.9729,1.9749,1.9689,1.0,1.0
2008-01-07 18:00:00,25.0,1.9705,Yes,Short,,,Loss,1.9705,1.9725,1.9665,1.0,1.0
2008-01-10 11:00:00,0.0,1.9616,Yes,Short,,,Loss,1.9616,1.9636,1.9576,1.0,1.0
2008-01-16 15:00:00,50.0,1.9665,Yes,Long,1.0,1.0,Win,1.9665,1.9645,1.9705,,
2008-01-23 21:00:00,25.0,1.9526,Yes,Long,1.0,1.0,Win,1.9526,1.9506,1.9566,,
2008-01-24 11:00:00,25.0,1.9589,Yes,Long,1.0,1.0,Loss,1.9589,1.9569,1.9629,,
2008-01-28 19:00:00,56.5,1.9842,Yes,Short,,,Loss,1.9842,1.9862,1.9802,1.0,1.0
2008-02-08 15:00:00,0.0,1.9465,Yes,Short,,,Loss,1.9465,1.9485,1.9425,1.0,1.0
2008-02-08 18:00:00,0.0,1.9472,Yes,Short,,,Loss,1.9472,1.9492,1.9432,1.0,1.0
2008-02-11 12:00:00,0.0,1.9519,Yes,Short,,,Win,1.9519,1.9539,1.9479,1.0,1.0
2008-02-13 12:00:00,50.0,1.9648,Yes,Short,,,Win,1.9648,1.9668,1.9608,1.0,1.0
2008-02-15 09:00:00,50.0,1.9667,Yes,Long,1.0,1.0,Loss,1.9667,1.9647,1.9707,,
2008-02-28 14:00:00,70.6,1.9855,Yes,Long,1.0,1.0,Win,1.9855,1.9835,1.9895,,
2008-02-29 09:00:00,58.0,1.9922,Yes,Long,1.0,1.0,Loss,1.9922,1.9902,1.9962,,
2008-02-29 10:00:00,59.8,1.9865,Yes,Long,1.0,1.0,Loss,1.9865,1.9845,1.9905,,
2008-03-03 18:00:00,66.7,1.9853,Yes,Long,1.0,1.0,Loss,1.9853,1.9833,1.9893,,
2008-03-04 11:00:00,65.0,1.9848,Yes,Long,1.0,1.0,Win,1.9848,1.9828,1.9888,,
2008-03-05 15:00:00,58.3,1.9827,Yes,Long,1.0,1.0,Win,1.9827,1.9807,1.9867,,
2008-03-11 17:00:00,79.5,2.0011,Yes,Short,,,Loss,2.0011,2.0031,1.9971,1.0,1.0
2008-03-11 18:00:00,80.7,2.0039,Yes,Short,,,Loss,2.0039,2.0059,1.9999,1.0,1.0
2008-03-14 16:00:00,65.7,2.0374,Yes,Long,1.0,1.0,Loss,2.0374,2.0354,2.0414,,
2008-03-14 17:00:00,65.7,2.0367,Yes,Long,1.0,1.0,Loss,2.0367,2.0347,2.0407,,
2008-03-17 13:00:00,62.2,2.0058,Yes,Short,,,Win,2.0058,2.0078,2.0018,1.0,1.0
2008-03-19 12:00:00,56.2,2.0031,Yes,Short,,,Win,2.0031,2.0051,1.9991,1.0,1.0
2008-03-27 11:00:00,25.0,2.0127,Yes,Long,1.0,1.0,Loss,2.0127,2.0107,2.0167,,
2008-04-03 17:00:00,25.0,1.9909,Yes,Long,1.0,1.0,Loss,1.9909,1.9889,1.9949,,
2008-04-03 18:00:00,25.0,1.9955,Yes,Long,1.0,1.0,Loss,1.9955,1.9935,1.9995,,
2008-04-10 12:00:00,0.0,1.9782,Yes,Short,,,Loss,1.9782,1.9802,1.9742,1.0,1.0
2008-04-10 19:00:00,0.0,1.9744,Yes,Short,,,Loss,1.9744,1.9764,1.9704,1.0,1.0
2008-04-17 09:00:00,0.0,1.9714,Yes,Long,1.0,1.0,Loss,1.9714,1.9694,1.9754,,
2008-04-17 11:00:00,0.0,1.9747,Yes,Long,1.0,1.0,Loss,1.9747,1.9727,1.9787,,
2008-04-25 13:00:00,8.8,1.986,Yes,Short,,,Loss,1.986,1.988,1.982,1.0,1.0
2008-04-28 13:00:00,29.2,1.9899,Yes,Long,1.0,1.0,Loss,1.9899,1.9879,1.9939,,
2008-04-28 14:00:00,29.2,1.9882,Yes,Long,1.0,1.0,Win,1.9882,1.9862,1.9922,,
2008-05-05 13:00:00,0.0,1.9713,Yes,Long,1.0,1.0,Loss,1.9713,1.9693,1.9753,,
2008-05-13 12:00:00,25.0,1.9494,Yes,Short,,,Win,1.9494,1.9514,1.9454,1.0,1.0
2008-05-21 22:00:00,55.1,1.9691,Yes,Long,1.0,1.0,Win,1.9691,1.9671,1.9731,,
2008-05-22 12:00:00,63.1,1.9767,Yes,Long,1.0,1.0,Win,1.9767,1.9747,1.9807,,
2008-05-23 15:00:00,78.5,1.9828,Yes,Long,1.0,1.0,Loss,1.9828,1.9808,1.9868,,
2008-05-27 11:00:00,70.6,1.9741,Yes,Long,1.0,1.0,Win,1.9741,1.9721,1.9781,,
2008-05-28 18:00:00,92.2,1.9809,Yes,Short,,,Win,1.9809,1.9829,1.9769,1.0,1.0
2008-06-03 17:00:00,25.0,1.9633,Yes,Short,,,Loss,1.9633,1.9653,1.9593,1.0,1.0
2008-06-03 18:00:00,25.0,1.9666,Yes,Short,,,Win,1.9666,1.9686,1.9626,1.0,1.0
2008-06-06 16:00:00,0.0,1.9612,Yes,Long,1.0,1.0,Loss,1.9612,1.9592,1.9652,,
2008-06-06 17:00:00,0.0,1.9643,Yes,Long,1.0,1.0,Win,1.9643,1.9623,1.9683,,
2008-06-27 18:00:00,80.2,1.9917,Yes,Long,1.0,1.0,Win,1.9917,1.9897,1.9957,,
2008-07-01 09:00:00,88.1,1.9924,Yes,Long,1.0,1.0,Win,1.9924,1.9904,1.9964,,
2008-07-02 11:00:00,87.3,1.9899,Yes,Long,1.0,1.0,Loss,1.9899,1.9879,1.9939,,
2008-07-02 12:00:00,87.3,1.9868,Yes,Long,1.0,1.0,Loss,1.9868,1.9848,1.9908,,
2008-07-08 12:00:00,0.7,1.9782,Yes,Short,,,Win,1.9782,1.9802,1.9742,1.0,1.0
2008-07-14 11:00:00,50.0,1.9869,Yes,Long,1.0,1.0,Loss,1.9869,1.9849,1.9909,,
2008-07-14 12:00:00,50.0,1.9831,Yes,Long,1.0,1.0,Win,1.9831,1.9811,1.9871,,
2008-07-17 21:00:00,55.1,1.999,Yes,Short,,,Loss,1.999,2.001,1.995,1.0,1.0
2008-08-01 11:00:00,50.0,1.9756,Yes,Short,,,Loss,1.9756,1.9776,1.9716,1.0,1.0
2008-08-01 12:00:00,50.0,1.978,Yes,Short,,,Win,1.978,1.98,1.974,1.0,1.0
2008-08-07 17:00:00,25.0,1.946,Yes,Short,,,Win,1.946,1.948,1.942,1.0,1.0
2008-08-11 19:00:00,0.0,1.9145,Yes,Short,,,Win,1.9145,1.9165,1.9105,1.0,1.0
2008-08-14 20:00:00,0.0,1.8684,Yes,Short,,,Loss,1.8684,1.8704,1.8644,1.0,1.0
2008-08-19 09:00:00,25.0,1.8582,Yes,Long,1.0,1.0,Loss,1.8582,1.8562,1.8622,,
2008-08-19 10:00:00,25.0,1.8566,Yes,Long,1.0,1.0,Win,1.8566,1.8546,1.8606,,
2008-08-29 10:00:00,0.0,1.8267,Yes,Short,,,Loss,1.8267,1.8287,1.8227,1.0,1.0
2008-08-29 11:00:00,0.0,1.8289,Yes,Short,,,Loss,1.8289,1.8309,1.8249,1.0,1.0
2008-09-04 18:00:00,25.0,1.7725,Yes,Short,,,Win,1.7725,1.7745,1.7685,1.0,1.0
2008-09-10 14:00:00,0.0,1.7566,Yes,Short,,,Loss,1.7566,1.7586,1.7526,1.0,1.0
2008-09-23 13:00:00,92.0,1.8604,Yes,Long,1.0,1.0,Loss,1.8604,1.8584,1.8644,,
2008-09-23 22:00:00,93.0,1.8599,Yes,Long,1.0,1.0,Loss,1.8599,1.8579,1.8639,,
2008-10-01 10:00:00,0.0,1.7788,Yes,Short,,,Loss,1.7788,1.7808,1.7748,1.0,1.0
2008-10-01 11:00:00,0.0,1.7795,Yes,Short,,,Loss,1.7795,1.7815,1.7755,1.0,1.0
2008-10-09 18:00:00,0.0,1.724,Yes,Short,,,Win,1.724,1.726,1.72,1.0,1.0
2008-10-15 18:00:00,50.0,1.7459,Yes,Short,,,Win,1.7459,1.7479,1.7419,1.0,1.0
2008-10-17 11:00:00,25.0,1.7288,Yes,Short,,,Loss,1.7288,1.7308,1.7248,1.0,1.0
2008-10-17 12:00:00,25.0,1.7298,Yes,Short,,,Loss,1.7298,1.7318,1.7258,1.0,1.0
2008-10-20 14:00:00,25.0,1.7419,Yes,Short,,,Win,1.7419,1.7439,1.7379,1.0,1.0
2008-11-06 18:00:00,52.0,1.5813,Yes,Short,,,Win,1.5813,1.5833,1.5773,1.0,1.0
2008-11-07 20:00:00,0.0,1.5684,Yes,Short,,,Loss,1.5684,1.5704,1.5644,1.0,1.0
2008-11-07 21:00:00,0.0,1.5705,Yes,Short,,,Win,1.5705,1.5725,1.5665,1.0,1.0
2008-11-12 10:00:00,0.0,1.5382,Yes,Short,,,Win,1.5382,1.5402,1.5342,1.0,1.0
2008-11-13 11:00:00,0.0,1.4932,Yes,Short,,,Loss,1.4932,1.4952,1.4892,1.0,1.0
2008-11-14 23:00:00,0.0,1.4741,Yes,Short,,,Loss,1.4741,1.4761,1.4701,1.0,1.0
2008-11-17 00:00:00,0.0,1.4669,Yes,Short,,,Loss,1.4669,1.4689,1.4629,1.0,1.0
2008-11-25 15:00:00,25.0,1.5218,Yes,Long,1.0,1.0,Win,1.5218,1.5198,1.5258,,
2008-11-26 18:00:00,68.9,1.5221,Yes,Short,,,Loss,1.5221,1.5241,1.5181,1.0,1.0
2008-11-26 19:00:00,68.9,1.5295,Yes,Short,,,Loss,1.5295,1.5315,1.5255,1.0,1.0
2008-11-27 11:00:00,50.4,1.5465,Yes,Short,,,Loss,1.5465,1.5485,1.5425,1.0,1.0
2008-11-27 16:00:00,51.1,1.5392,Yes,Short,,,Loss,1.5392,1.5412,1.5352,1.0,1.0
2008-12-02 21:00:00,9.6,1.4877,Yes,Short,,,Loss,1.4877,1.4897,1.4837,1.0,1.0
2008-12-05 12:00:00,0.0,1.4648,Yes,Short,,,Loss,1.4648,1.4668,1.4608,1.0,1.0
2008-12-05 13:00:00,0.0,1.4676,Yes,Short,,,Loss,1.4676,1.4696,1.4636,1.0,1.0
2008-12-08 14:00:00,25.0,1.4853,Yes,Short,,,Loss,1.4853,1.4873,1.4813,1.0,1.0
2008-12-08 15:00:00,25.0,1.4885,Yes,Short,,,Win,1.4885,1.4905,1.4845,1.0,1.0
2008-12-15 15:00:00,34.9,1.5141,Yes,Long,1.0,1.0,Win,1.5141,1.5121,1.5181,,
2008-12-16 15:00:00,75.8,1.5357,Yes,Long,1.0,1.0,Loss,1.5357,1.5337,1.5397,,
2008-12-16 16:00:00,75.8,1.5363,Yes,Long,1.0,1.0,Loss,1.5363,1.5343,1.5403,,
2008-12-17 23:00:00,88.7,1.5539,Yes,Long,1.0,1.0,Loss,1.5539,1.5519,1.5579,,
2008-12-18 00:00:00,88.7,1.5519,Yes,Long,1.0,1.0,Loss,1.5519,1.5499,1.5559,,
2008-12-23 12:00:00,3.0,1.4761,Yes,Short,,,Loss,1.4761,1.4781,1.4721,1.0,1.0
2008-12-31 17:00:00,25.0,1.4379,Yes,Short,,,Loss,1.4379,1.4399,1.4339,1.0,1.0
2008-12-31 18:00:00,25.0,1.4614,Yes,Short,,,Loss,1.4614,1.4634,1.4574,1.0,1.0
2009-01-06 10:00:00,50.0,1.4689,Yes,Long,1.0,1.0,Win,1.4689,1.4669,1.4729,,
2009-01-07 14:00:00,50.0,1.5046,Yes,Long,1.0,1.0,Win,1.5046,1.5026,1.5086,,
2009-01-09 11:00:00,75.2,1.518,Yes,Long,1.0,1.0,Win,1.518,1.516,1.522,,
2009-01-12 10:00:00,39.3,1.4939,Yes,Short,,,Loss,1.4939,1.4959,1.4899,1.0,1.0
2009-01-12 11:00:00,39.3,1.4953,Yes,Short,,,Loss,1.4953,1.4973,1.4913,1.0,1.0
2009-01-14 11:00:00,11.5,1.4508,Yes,Long,1.0,1.0,Win,1.4508,1.4488,1.4548,,
2009-01-15 16:00:00,25.8,1.4517,Yes,Long,1.0,1.0,Loss,1.4517,1.4497,1.4557,,
2009-01-15 17:00:00,25.8,1.4568,Yes,Long,1.0,1.0,Win,1.4568,1.4548,1.4608,,
2009-01-22 18:00:00,0.0,1.3841,Yes,Long,1.0,1.0,Win,1.3841,1.3821,1.3881,,
2009-02-04 09:00:00,60.1,1.4365,Yes,Long,1.0,1.0,Win,1.4365,1.4345,1.4405,,
2009-02-05 11:00:00,86.4,1.448,Yes,Long,1.0,1.0,Win,1.448,1.446,1.452,,
2009-02-17 12:00:00,0.0,1.4249,Yes,Short,,,Loss,1.4249,1.4269,1.4209,1.0,1.0
2009-02-18 10:00:00,0.0,1.4169,Yes,Short,,,Win,1.4169,1.4189,1.4129,1.0,1.0
2009-02-20 11:00:00,25.0,1.4274,Yes,Short,,,Loss,1.4274,1.4294,1.4234,1.0,1.0
2009-02-20 12:00:00,25.0,1.4288,Yes,Short,,,Loss,1.4288,1.4308,1.4248,1.0,1.0
2009-02-25 11:00:00,12.4,1.45,Yes,Short,,,Win,1.45,1.452,1.446,1.0,1.0
2009-02-27 17:00:00,5.4,1.4254,Yes,Short,,,Loss,1.4254,1.4274,1.4214,1.0,1.0
2009-03-03 12:00:00,0.0,1.4058,Yes,Short,,,Win,1.4058,1.4078,1.4018,1.0,1.0
2009-03-06 18:00:00,50.0,1.411,Yes,Long,1.0,1.0,Loss,1.411,1.409,1.415,,
2009-03-10 19:00:00,0.0,1.3826,Yes,Short,,,Win,1.3826,1.3846,1.3786,1.0,1.0
2009-03-12 20:00:00,25.0,1.3898,Yes,Long,1.0,1.0,Loss,1.3898,1.3878,1.3938,,
2009-03-12 21:00:00,25.0,1.391,Yes,Long,1.0,1.0,Win,1.391,1.389,1.395,,
2009-03-13 11:00:00,50.0,1.402,Yes,Long,1.0,1.0,Win,1.402,1.4,1.406,,
2009-03-17 09:00:00,50.0,1.4051,Yes,Long,1.0,1.0,Loss,1.4051,1.4031,1.4091,,
2009-03-17 20:00:00,25.0,1.4035,Yes,Long,1.0,1.0,Win,1.4035,1.4015,1.4075,,
2009-03-20 10:00:00,69.4,1.4581,Yes,Long,1.0,1.0,Loss,1.4581,1.4561,1.4621,,
2009-03-20 11:00:00,69.4,1.455,Yes,Long,1.0,1.0,Loss,1.455,1.453,1.459,,
2009-03-27 10:00:00,36.8,1.4439,Yes,Short,,,Win,1.4439,1.4459,1.4399,1.0,1.0
2009-04-08 18:00:00,22.9,1.4646,Yes,Short,,,Loss,1.4646,1.4666,1.4606,1.0,1.0
2009-04-09 11:00:00,54.8,1.4697,Yes,Short,,,Win,1.4697,1.4717,1.4657,1.0,1.0
2009-04-14 10:00:00,12.9,1.483,Yes,Long,1.0,1.0,Win,1.483,1.481,1.487,,
2009-04-15 12:00:00,32.8,1.4944,Yes,Long,1.0,1.0,Loss,1.4944,1.4924,1.4984,,
2009-04-15 13:00:00,32.8,1.493,Yes,Long,1.0,1.0,Win,1.493,1.491,1.497,,
2009-04-24 16:00:00,50.0,1.4683,Yes,Long,1.0,1.0,Win,1.4683,1.4663,1.4723,,
2009-05-04 19:00:00,84.2,1.4985,Yes,Long,1.0,1.0,Loss,1.4985,1.4965,1.5025,,
2009-05-15 17:00:00,29.1,1.5268,Yes,Long,1.0,1.0,Loss,1.5268,1.5248,1.5308,,
2009-05-21 20:00:00,81.3,1.5877,Yes,Long,1.0,1.0,Loss,1.5877,1.5857,1.5917,,
2009-05-22 15:00:00,83.1,1.5924,Yes,Long,1.0,1.0,Loss,1.5924,1.5904,1.5964,,
2009-06-02 14:00:00,91.1,1.6449,Yes,Long,1.0,1.0,Loss,1.6449,1.6429,1.6489,,
2009-06-02 15:00:00,91.1,1.6491,Yes,Long,1.0,1.0,Loss,1.6491,1.6471,1.6531,,
2009-06-04 15:00:00,63.8,1.6173,Yes,Short,,,Loss,1.6173,1.6193,1.6133,1.0,1.0
2009-06-04 16:00:00,63.8,1.6236,Yes,Short,,,Loss,1.6236,1.6256,1.6196,1.0,1.0
2009-06-12 19:00:00,50.0,1.6519,Yes,Long,1.0,1.0,Loss,1.6519,1.6499,1.6559,,
2009-06-12 20:00:00,50.0,1.6487,Yes,Long,1.0,1.0,Loss,1.6487,1.6467,1.6527,,
2009-06-17 12:00:00,40.8,1.6332,Yes,Long,1.0,1.0,Loss,1.6332,1.6312,1.6372,,
2009-06-29 11:00:00,33.5,1.652,Yes,Long,1.0,1.0,Loss,1.652,1.65,1.656,,
2009-06-29 12:00:00,33.5,1.6495,Yes,Long,1.0,1.0,Loss,1.6495,1.6475,1.6535,,
2009-07-01 22:00:00,13.6,1.6473,Yes,Short,,,Loss,1.6473,1.6493,1.6433,1.0,1.0
2009-07-03 11:00:00,27.0,1.636,Yes,Short,,,Win,1.636,1.638,1.632,1.0,1.0
2009-07-06 10:00:00,25.1,1.6169,Yes,Short,,,Win,1.6169,1.6189,1.6129,1.0,1.0
2009-07-08 23:00:00,0.0,1.6054,Yes,Long,1.0,1.0,Loss,1.6054,1.6034,1.6094,,
2009-07-16 14:00:00,25.2,1.6427,Yes,Long,1.0,1.0,Win,1.6427,1.6407,1.6467,,
2009-07-31 18:00:00,25.8,1.6577,Yes,Long,1.0,1.0,Win,1.6577,1.6557,1.6617,,
2009-08-07 16:00:00,86.1,1.6766,Yes,Short,,,Loss,1.6766,1.6786,1.6726,1.0,1.0
2009-08-07 17:00:00,86.1,1.6731,Yes,Short,,,Win,1.6731,1.6751,1.6691,1.0,1.0
2009-08-14 18:00:00,0.0,1.6529,Yes,Long,1.0,1.0,Loss,1.6529,1.6509,1.6569,,
2009-08-21 11:00:00,25.0,1.6497,Yes,Long,1.0,1.0,Loss,1.6497,1.6477,1.6537,,
2009-08-21 18:00:00,25.0,1.6506,Yes,Short,,,Win,1.6506,1.6526,1.6466,1.0,1.0
2009-09-04 20:00:00,50.0,1.6388,Yes,Long,1.0,1.0,Loss,1.6388,1.6368,1.6428,,
2009-09-09 11:00:00,79.0,1.6483,Yes,Short,,,Loss,1.6483,1.6503,1.6443,1.0,1.0
2009-09-10 15:00:00,58.7,1.6623,Yes,Long,1.0,1.0,Loss,1.6623,1.6603,1.6663,,
2009-09-10 16:00:00,58.7,1.6635,Yes,Long,1.0,1.0,Loss,1.6635,1.6615,1.6675,,
2009-09-15 11:00:00,67.8,1.6598,Yes,Short,,,Loss,1.6598,1.6618,1.6558,1.0,1.0
2009-09-15 12:00:00,67.8,1.662,Yes,Short,,,Win,1.662,1.664,1.658,1.0,1.0
2009-09-24 11:00:00,0.0,1.6243,Yes,Short,,,Win,1.6243,1.6263,1.6203,1.0,1.0
2009-09-29 11:00:00,0.0,1.586,Yes,Long,1.0,1.0,Loss,1.586,1.584,1.59,,
2009-09-29 14:00:00,0.0,1.5964,Yes,Long,1.0,1.0,Loss,1.5964,1.5944,1.6004,,
2009-10-06 12:00:00,50.0,1.596,Yes,Short,,,Win,1.596,1.598,1.592,1.0,1.0
2009-10-16 17:00:00,56.1,1.6347,Yes,Long,1.0,1.0,Loss,1.6347,1.6327,1.6387,,
2009-10-20 12:00:00,26.0,1.6399,Yes,Long,1.0,1.0,Win,1.6399,1.6379,1.6439,,
2009-10-22 19:00:00,91.7,1.6592,Yes,Long,1.0,1.0,Loss,1.6592,1.6572,1.6632,,
2009-10-22 20:00:00,91.7,1.6607,Yes,Long,1.0,1.0,Win,1.6607,1.6587,1.6647,,
2009-10-27 17:00:00,45.4,1.6321,Yes,Short,,,Loss,1.6321,1.6341,1.6281,1.0,1.0
2009-10-27 18:00:00,43.7,1.6332,Yes,Short,,,Loss,1.6332,1.6352,1.6292,1.0,1.0
2009-11-05 11:00:00,25.7,1.654,Yes,Long,1.0,1.0,Loss,1.654,1.652,1.658,,
2009-11-06 01:00:00,32.0,1.6571,Yes,Short,,,Loss,1.6571,1.6591,1.6531,1.0,1.0
2009-11-11 12:00:00,29.9,1.6627,Yes,Short,,,Loss,1.6627,1.6647,1.6587,1.0,1.0
2009-11-11 13:00:00,29.9,1.666,Yes,Short,,,Win,1.666,1.668,1.662,1.0,1.0
2009-11-19 18:00:00,33.5,1.6655,Yes,Long,1.0,1.0,Loss,1.6655,1.6635,1.6695,,
2009-12-02 11:00:00,50.0,1.6656,Yes,Long,1.0,1.0,Loss,1.6656,1.6636,1.6696,,
2009-12-10 12:00:00,0.0,1.6312,Yes,Long,1.0,1.0,Loss,1.6312,1.6292,1.6352,,
2009-12-16 19:00:00,25.0,1.6324,Yes,Short,,,Loss,1.6324,1.6344,1.6284,1.0,1.0
2009-12-22 11:00:00,0.0,1.6031,Yes,Short,,,Win,1.6031,1.6051,1.5991,1.0,1.0
2010-01-04 17:00:00,40.6,1.6118,Yes,Short,,,Win,1.6118,1.6138,1.6078,1.0,1.0
2010-01-05 10:00:00,51.7,1.6044,Yes,Short,,,Loss,1.6044,1.6064,1.6004,1.0,1.0
2010-01-05 11:00:00,51.7,1.6049,Yes,Short,,,Win,1.6049,1.6069,1.6009,1.0,1.0
2010-01-22 13:00:00,18.9,1.6175,Yes,Short,,,Win,1.6175,1.6195,1.6135,1.0,1.0
2010-01-29 15:00:00,25.0,1.6056,Yes,Short,,,Win,1.6056,1.6076,1.6016,1.0,1.0
2010-02-01 09:00:00,0.0,1.5931,Yes,Short,,,Win,1.5931,1.5951,1.5891,1.0,1.0
2010-02-12 11:00:00,25.0,1.5655,Yes,Long,1.0,1.0,Loss,1.5655,1.5635,1.5695,,
2010-02-12 12:00:00,25.0,1.5613,Yes,Long,1.0,1.0,Loss,1.5613,1.5593,1.5653,,
2010-02-16 18:00:00,50.0,1.5729,Yes,Long,1.0,1.0,Win,1.5729,1.5709,1.5769,,
2010-02-22 10:00:00,25.0,1.5459,Yes,Short,,,Loss,1.5459,1.5479,1.5419,1.0,1.0
2010-02-23 11:00:00,25.0,1.5433,Yes,Short,,,Win,1.5433,1.5453,1.5393,1.0,1.0
2010-02-24 17:00:00,50.0,1.5447,Yes,Short,,,Win,1.5447,1.5467,1.5407,1.0,1.0
2010-02-26 13:00:00,0.0,1.5221,Yes,Short,,,Loss,1.5221,1.5241,1.5181,1.0,1.0
2010-03-04 12:00:00,50.0,1.5081,Yes,Short,,,Loss,1.5081,1.5101,1.5041,1.0,1.0
2010-03-15 16:00:00,55.9,1.5062,Yes,Long,1.0,1.0,Loss,1.5062,1.5042,1.5102,,
2010-03-25 10:00:00,0.0,1.4913,Yes,Short,,,Loss,1.4913,1.4933,1.4873,1.0,1.0
2010-03-31 11:00:00,25.0,1.5097,Yes,Long,1.0,1.0,Win,1.5097,1.5077,1.5137,,
