Datetime_Kyiv,Direction,Entry_Price,Judas_Long,HTF_Bullish_Prob,Outcome,Hold_Bars,Judas_Short
2000-06-05 14:00:00,Long,1.5124,1.0,50.0,Win,8,
2000-06-06 16:00:00,Long,1.5191,1.0,50.0,Win,8,
2000-06-07 12:00:00,Short,1.5255,,50.0,Win,8,1.0
2000-06-13 12:00:00,Short,1.5137,,25.0,Win,8,1.0
2000-06-14 12:00:00,Short,1.5056,,33.5,Win,8,1.0
2000-06-19 10:00:00,Long,1.5154,1.0,50.0,Loss,8,
2000-06-20 13:00:00,Short,1.5111,,25.0,Loss,8,1.0
2000-06-26 13:00:00,Short,1.4986,,25.0,Loss,8,1.0
2000-06-27 13:00:00,Short,1.499,,0.0,Loss,8,1.0
2000-07-04 10:00:00,Short,1.5128,,34.5,Loss,8,1.0
2000-07-05 12:00:00,Short,1.5145,,48.2,Win,8,1.0
2000-07-10 14:00:00,Short,1.5158,,32.4,Win,8,1.0
2000-07-11 17:00:00,Long,1.515,1.0,50.1,Win,8,
2000-07-12 17:00:00,Long,1.5167,1.0,50.0,Loss,8,
2000-07-18 13:00:00,Short,1.494,,0.0,Loss,8,1.0
2000-07-19 15:00:00,Short,1.4964,,25.0,Loss,8,1.0
2000-07-20 11:00:00,Short,1.4968,,25.0,Loss,8,1.0
2000-07-24 11:00:00,Short,1.5186,,50.0,Win,8,1.0
2000-07-26 17:00:00,Long,1.5179,1.0,73.8,Loss,8,
2000-07-27 17:00:00,Long,1.5161,1.0,82.7,Loss,8,
2000-08-03 12:00:00,Short,1.4947,,25.0,Loss,8,1.0
2000-08-07 11:00:00,Long,1.5059,1.0,50.0,Win,8,
2000-08-09 10:00:00,Long,1.5042,1.0,50.0,Loss,8,
2000-08-10 10:00:00,Short,1.5018,,0.0,Win,8,1.0
2000-08-14 10:00:00,Short,1.5017,,35.7,Loss,8,1.0
2000-08-15 12:00:00,Short,1.5097,,37.3,Win,8,1.0
2000-08-16 12:00:00,Long,1.5047,1.0,59.6,Loss,8,
2000-08-21 10:00:00,Short,1.491,,0.0,Loss,8,1.0
2000-08-28 12:00:00,Short,1.4725,,0.0,Win,8,1.0
2000-08-29 10:00:00,Short,1.4714,,25.0,Win,8,1.0
2000-09-07 11:00:00,Short,1.433,,0.0,Loss,8,1.0
2000-09-11 11:00:00,Short,1.4198,,0.0,Win,8,1.0
2000-09-13 11:00:00,Short,1.4086,,0.0,Loss,8,1.0
2000-09-14 18:00:00,Short,1.4087,,25.0,Win,8,1.0
2000-09-18 12:00:00,Short,1.3994,,25.0,Loss,8,1.0
2000-09-19 18:00:00,Short,1.4068,,0.0,Loss,8,1.0
2000-09-20 11:00:00,Short,1.4099,,50.0,Loss,8,1.0
2000-09-25 13:00:00,Long,1.4624,1.0,71.9,Loss,8,
2000-09-28 11:00:00,Long,1.4647,1.0,92.5,Loss,8,
2000-10-03 11:00:00,Long,1.4661,1.0,64.4,Loss,8,
2000-10-09 10:00:00,Short,1.4474,,0.0,Loss,8,1.0
2000-10-10 18:00:00,Short,1.4488,,25.0,Loss,8,1.0
2000-10-11 11:00:00,Short,1.4591,,25.0,Loss,8,1.0
2000-10-19 12:00:00,Short,1.4452,,50.0,Win,8,1.0
2000-10-23 14:00:00,Short,1.4545,,50.0,Win,8,1.0
2000-10-24 12:00:00,Long,1.4539,1.0,50.0,Loss,8,
2000-10-30 16:00:00,Short,1.4527,,50.0,Win,8,1.0
2000-10-31 11:00:00,Short,1.4474,,50.0,Loss,8,1.0
2000-11-01 11:00:00,Short,1.448,,25.0,Win,8,1.0
2000-11-02 14:00:00,Short,1.4499,,0.0,Win,8,1.0
2000-11-06 12:00:00,Short,1.447,,1.4,Win,8,1.0
2000-11-07 10:00:00,Short,1.4274,,0.3,Loss,8,1.0
2000-11-15 10:00:00,Short,1.4325,,50.0,Win,8,1.0
2000-11-20 14:00:00,Short,1.4245,,25.0,Win,8,1.0
2000-11-21 12:00:00,Short,1.4228,,25.0,Win,8,1.0
2000-11-22 10:00:00,Short,1.4195,,25.0,Win,8,1.0
2000-11-28 14:00:00,Long,1.4213,1.0,50.0,Loss,8,
2000-11-30 10:00:00,Short,1.4229,,50.0,Win,8,1.0
2001-01-02 18:00:00,Long,1.4984,1.0,67.7,Win,8,
2001-01-03 10:00:00,Long,1.5042,1.0,67.5,Win,8,
2001-01-08 12:00:00,Long,1.5036,1.0,83.8,Loss,8,
2001-01-10 10:00:00,Short,1.4875,,28.7,Loss,8,1.0
2001-01-23 13:00:00,Short,1.4709,,0.0,Win,8,1.0
2001-01-29 11:00:00,Short,1.4605,,50.0,Win,8,1.0
2001-01-31 11:00:00,Short,1.4623,,0.0,Win,8,1.0
2001-02-08 11:00:00,Short,1.4543,,3.2,Win,8,1.0
2001-02-12 10:00:00,Short,1.4519,,0.0,Loss,8,1.0
2001-02-13 15:00:00,Short,1.4517,,25.0,Loss,8,1.0
2001-02-14 10:00:00,Short,1.4533,,50.0,Loss,8,1.0
2001-02-15 11:00:00,Short,1.4565,,50.0,Win,8,1.0
2001-02-19 16:00:00,Short,1.449,,25.0,Win,8,1.0
2001-02-22 11:00:00,Short,1.4412,,25.0,Loss,8,1.0
2001-02-27 10:00:00,Short,1.447,,25.0,Win,8,1.0
2001-02-28 16:00:00,Short,1.4415,,0.0,Loss,8,1.0
2001-03-05 14:00:00,Short,1.4696,,46.1,Win,8,1.0
2001-03-06 18:00:00,Short,1.4656,,29.2,Loss,8,1.0
2001-03-12 17:00:00,Long,1.4663,1.0,56.3,Loss,8,
2001-03-14 17:00:00,Short,1.4484,,0.2,Win,8,1.0
2001-03-19 14:00:00,Short,1.4307,,0.0,Win,8,1.0
2001-03-26 12:00:00,Short,1.433,,25.0,Loss,8,1.0
2001-03-28 11:00:00,Long,1.434,1.0,50.0,Win,8,
2001-03-29 14:00:00,Short,1.4382,,0.1,Win,8,1.0
2001-04-04 14:00:00,Short,1.432,,25.0,Loss,8,1.0
2001-04-05 11:00:00,Short,1.4349,,50.0,Win,8,1.0
2001-04-10 15:00:00,Long,1.4431,1.0,58.7,Loss,8,
2001-04-11 10:00:00,Short,1.4338,,37.3,Loss,8,1.0
2001-04-16 16:00:00,Short,1.4334,,38.9,Loss,8,1.0
2001-04-17 10:00:00,Short,1.4398,,29.8,Win,8,1.0
2001-04-19 11:00:00,Short,1.4286,,0.0,Loss,8,1.0
2001-04-23 13:00:00,Long,1.4456,1.0,50.0,Loss,8,
2001-04-24 12:00:00,Short,1.4382,,3.8,Loss,8,1.0
2001-04-26 12:00:00,Short,1.4392,,3.2,Win,8,1.0
2001-04-30 12:00:00,Short,1.435,,31.7,Win,8,1.0
2001-05-03 12:00:00,Short,1.4335,,25.0,Win,8,1.0
2001-05-10 10:00:00,Short,1.4235,,0.0,Win,8,1.0
2001-05-14 15:00:00,Short,1.4182,,0.0,Loss,8,1.0
2001-05-15 10:00:00,Short,1.4192,,25.0,Loss,8,1.0
2001-05-17 10:00:00,Long,1.4298,1.0,50.0,Win,8,
2001-05-21 10:00:00,Short,1.4394,,25.0,Win,8,1.0
2001-05-30 18:00:00,Short,1.4237,,25.0,Loss,8,1.0
2001-06-04 10:00:00,Short,1.4195,,0.0,Win,8,1.0
2001-06-07 12:00:00,Short,1.3888,,0.0,Loss,8,1.0
2001-06-13 10:00:00,Short,1.3725,,0.0,Loss,8,1.0
2001-06-14 12:00:00,Short,1.3898,,50.0,Loss,8,1.0
2001-06-18 14:00:00,Short,1.4028,,50.0,Loss,8,1.0
2001-06-26 10:00:00,Long,1.4138,1.0,58.5,Win,8,
2001-06-27 14:00:00,Short,1.4165,,31.7,Loss,8,1.0
2001-07-02 18:00:00,Short,1.4153,,17.1,Loss,8,1.0
2001-07-05 14:00:00,Short,1.4058,,0.0,Win,8,1.0
2001-07-09 10:00:00,Short,1.4116,,25.0,Win,8,1.0
2001-07-10 11:00:00,Short,1.4094,,25.0,Loss,8,1.0
2001-07-12 10:00:00,Short,1.4074,,25.0,Win,8,1.0
2001-07-17 16:00:00,Short,1.3998,,25.0,Loss,8,1.0
2001-07-23 11:00:00,Long,1.4251,1.0,62.5,Loss,8,
2001-07-25 11:00:00,Long,1.4211,1.0,50.9,Win,8,
2001-07-26 11:00:00,Long,1.4293,1.0,82.2,Loss,8,
2001-07-31 10:00:00,Short,1.4286,,17.7,Win,8,1.0
2001-08-02 14:00:00,Long,1.4342,1.0,55.0,Loss,8,
2001-08-08 10:00:00,Short,1.4175,,0.0,Win,8,1.0
2001-08-13 12:00:00,Short,1.4241,,25.0,Win,8,1.0
2001-08-14 16:00:00,Short,1.4199,,0.0,Loss,8,1.0
2001-08-16 15:00:00,Short,1.4463,,30.1,Win,8,1.0
2001-08-20 11:00:00,Short,1.4457,,40.0,Win,8,1.0
2001-08-27 18:00:00,Short,1.4434,,23.8,Loss,8,1.0
2001-08-29 11:00:00,Short,1.4532,,1.4,Win,8,1.0
2001-09-05 11:00:00,Short,1.442,,5.7,Loss,8,1.0
2001-09-11 13:00:00,Long,1.4561,1.0,58.5,Win,8,
2001-09-18 16:00:00,Short,1.4642,,31.0,Loss,8,1.0
2001-09-20 13:00:00,Long,1.4673,1.0,63.7,Loss,8,
2001-09-26 17:00:00,Short,1.4732,,25.0,Loss,8,1.0
2001-09-27 13:00:00,Short,1.4749,,50.0,Win,8,1.0
2001-10-01 10:00:00,Short,1.4719,,10.8,Loss,8,1.0
2001-10-02 10:00:00,Long,1.4798,1.0,69.1,Loss,8,
2001-10-09 11:00:00,Short,1.4735,,27.9,Win,8,1.0
2001-10-10 10:00:00,Short,1.4588,,0.0,Win,8,1.0
2001-10-22 10:00:00,Short,1.4349,,25.0,Win,8,1.0
2001-10-24 13:00:00,Short,1.4293,,0.0,Loss,8,1.0
2001-10-30 18:00:00,Short,1.455,,25.0,Win,8,1.0
2001-10-31 12:00:00,Short,1.4546,,25.1,Loss,8,1.0
2001-11-05 16:00:00,Long,1.4579,1.0,65.8,Win,8,
2001-11-12 16:00:00,Long,1.4587,1.0,55.3,Loss,8,
2001-11-20 14:00:00,Short,1.4172,,25.0,Loss,8,1.0
2001-11-21 15:00:00,Short,1.4196,,25.0,Win,8,1.0
2001-11-26 16:00:00,Short,1.4147,,25.0,Win,8,1.0
2001-11-28 10:00:00,Short,1.4172,,0.0,Loss,8,1.0
2002-01-07 11:00:00,Short,1.4429,,32.0,Win,8,1.0
2002-01-14 14:00:00,Short,1.4489,,25.0,Loss,8,1.0
2002-01-29 17:00:00,Short,1.4108,,0.0,Loss,8,1.0
2002-01-30 15:00:00,Short,1.4116,,50.0,Loss,8,1.0
2002-02-04 12:00:00,Short,1.4177,,25.0,Loss,8,1.0
2002-02-05 11:00:00,Short,1.4218,,25.0,Win,8,1.0
2002-02-18 12:00:00,Short,1.432,,25.0,Win,8,1.0
2002-02-19 17:00:00,Long,1.4291,1.0,63.5,Win,8,
2002-02-25 10:00:00,Long,1.4313,1.0,84.7,Loss,8,
2002-02-26 17:00:00,Long,1.4263,1.0,54.7,Loss,8,
2002-02-27 15:00:00,Short,1.4177,,11.3,Loss,8,1.0
2002-03-06 12:00:00,Long,1.4225,1.0,50.0,Win,8,
2002-03-11 16:00:00,Short,1.4212,,32.6,Win,8,1.0
2002-03-19 16:00:00,Short,1.4263,,25.0,Win,8,1.0
2002-03-20 16:00:00,Long,1.424,1.0,50.0,Win,8,
2002-03-26 16:00:00,Long,1.4277,1.0,61.3,Loss,8,
2002-04-02 18:00:00,Short,1.437,,34.0,Win,8,1.0
2002-04-03 12:00:00,Short,1.4365,,37.5,Loss,8,1.0
2002-04-09 10:00:00,Short,1.4314,,47.2,Loss,8,1.0
2002-04-10 12:00:00,Short,1.4374,,39.6,Loss,8,1.0
2002-04-15 12:00:00,Short,1.4373,,25.0,Loss,8,1.0
2002-04-16 12:00:00,Long,1.4369,1.0,52.9,Win,8,
2002-04-22 15:00:00,Long,1.447,1.0,67.9,Win,8,
2002-04-24 16:00:00,Long,1.4485,1.0,68.9,Win,8,
2002-04-30 10:00:00,Long,1.4578,1.0,86.6,Loss,8,
2002-05-06 12:00:00,Long,1.4679,1.0,68.2,Loss,8,
2002-05-13 12:00:00,Short,1.464,,25.0,Win,8,1.0
2002-05-29 18:00:00,Short,1.4602,,50.0,Loss,8,1.0
2002-06-03 15:00:00,Short,1.4556,,39.8,Loss,8,1.0
2002-06-04 16:00:00,Short,1.4608,,42.0,Win,8,1.0
2002-06-12 12:00:00,Short,1.4734,,25.0,Win,8,1.0
2002-06-17 17:00:00,Long,1.4784,1.0,53.3,Win,8,
2002-07-01 10:00:00,Long,1.5342,1.0,69.6,Loss,8,
2002-07-02 14:00:00,Long,1.5283,1.0,69.3,Win,8,
2002-07-08 11:00:00,Short,1.5317,,46.8,Loss,8,1.0
2002-07-24 11:00:00,Long,1.5638,1.0,52.9,Win,8,
2002-07-29 12:00:00,Short,1.5666,,25.9,Win,8,1.0
2002-07-30 14:00:00,Short,1.5629,,0.0,Loss,8,1.0
2002-08-12 17:00:00,Short,1.5287,,25.0,Loss,8,1.0
2002-08-13 16:00:00,Short,1.529,,25.0,Loss,8,1.0
2002-08-14 16:00:00,Short,1.5411,,25.0,Win,8,1.0
2002-08-15 13:00:00,Long,1.5327,1.0,50.0,Win,8,
2002-08-28 11:00:00,Long,1.533,1.0,50.0,Win,8,
2002-09-02 10:00:00,Long,1.5492,1.0,70.7,Win,8,
2002-09-04 10:00:00,Long,1.5647,1.0,65.2,Loss,8,
2002-09-11 12:00:00,Short,1.5563,,21.5,Win,8,1.0
2002-09-12 14:00:00,Short,1.5538,,29.4,Loss,8,1.0
2002-09-23 16:00:00,Short,1.5548,,25.0,Win,8,1.0
2002-09-24 11:00:00,Short,1.551,,50.0,Loss,8,1.0
2002-09-25 13:00:00,Short,1.562,,26.2,Win,8,1.0
2002-09-26 18:00:00,Long,1.559,1.0,57.7,Win,8,
2002-10-03 10:00:00,Long,1.5695,1.0,81.2,Loss,8,
2002-10-07 11:00:00,Short,1.5646,,28.7,Win,8,1.0
2002-10-09 10:00:00,Short,1.5544,,29.3,Loss,8,1.0
2002-10-10 14:00:00,Short,1.5647,,0.0,Win,8,1.0
2002-10-16 10:00:00,Short,1.5538,,0.0,Win,8,1.0
2002-10-17 18:00:00,Short,1.5521,,25.0,Win,8,1.0
2002-10-23 14:00:00,Short,1.5464,,0.0,Loss,8,1.0
2002-10-24 13:00:00,Long,1.5469,1.0,50.0,Win,8,
2002-10-28 12:00:00,Long,1.547,1.0,50.0,Win,8,
2002-10-30 12:00:00,Short,1.5569,,35.7,Loss,8,1.0
2002-11-06 17:00:00,Long,1.5595,1.0,52.0,Win,8,
2002-11-07 11:00:00,Short,1.5648,,46.9,Loss,8,1.0
2002-11-11 10:00:00,Long,1.5903,1.0,76.0,Loss,8,
2002-11-13 10:00:00,Long,1.5891,1.0,60.4,Loss,8,
2003-01-06 16:00:00,Short,1.6117,,43.4,Win,8,1.0
2003-01-07 14:00:00,Long,1.6053,1.0,65.1,Loss,8,
2003-01-15 17:00:00,Long,1.6048,1.0,50.9,Loss,8,
2003-01-16 12:00:00,Short,1.6035,,0.9,Loss,8,1.0
2003-01-20 10:00:00,Short,1.6099,,27.2,Win,8,1.0
2003-01-27 17:00:00,Long,1.6328,1.0,88.5,Win,8,
2003-01-28 10:00:00,Long,1.6343,1.0,65.1,Win,8,
2003-01-30 14:00:00,Long,1.6452,1.0,93.7,Win,8,
2003-02-03 10:00:00,Long,1.6424,1.0,96.1,Loss,8,
2003-02-06 14:00:00,Short,1.6383,,49.6,Loss,8,1.0
2003-02-10 10:00:00,Short,1.6327,,25.0,Win,8,1.0
2003-02-12 12:00:00,Short,1.6197,,0.0,Win,8,1.0
2003-02-13 11:00:00,Short,1.6186,,0.0,Loss,8,1.0
2003-02-19 11:00:00,Short,1.5949,,0.0,Loss,8,1.0
2003-02-24 11:00:00,Short,1.5792,,0.0,Loss,8,1.0
2003-02-26 12:00:00,Short,1.5742,,0.0,Loss,8,1.0
2003-02-27 13:00:00,Short,1.5839,,0.0,Win,8,1.0
2003-03-03 18:00:00,Short,1.576,,0.0,Loss,8,1.0
2003-03-04 11:00:00,Short,1.5822,,0.0,Loss,8,1.0
2003-03-10 15:00:00,Long,1.5994,1.0,54.5,Win,8,
2003-03-20 10:00:00,Short,1.5665,,0.0,Loss,8,1.0
2003-03-26 11:00:00,Long,1.5743,1.0,50.0,Loss,8,
2003-03-27 10:00:00,Short,1.5765,,25.0,Win,8,1.0
2003-04-10 15:00:00,Long,1.5653,1.0,50.0,Win,8,
2003-04-14 10:00:00,Short,1.5722,,25.0,Loss,8,1.0
2003-04-15 12:00:00,Long,1.5704,1.0,50.1,Loss,8,
2003-04-17 11:00:00,Short,1.5822,,45.6,Win,8,1.0
2003-04-28 11:00:00,Short,1.5949,,47.7,Win,8,1.0
2003-04-29 18:00:00,Long,1.5909,1.0,76.8,Win,8,
2003-04-30 12:00:00,Long,1.5954,1.0,53.5,Win,8,
2003-05-05 10:00:00,Long,1.6033,1.0,91.2,Win,8,
2003-05-08 12:00:00,Long,1.6006,1.0,50.2,Win,8,
2003-05-14 12:00:00,Short,1.6088,,27.0,Loss,8,1.0
2003-05-22 11:00:00,Long,1.6345,1.0,95.9,Win,8,
2003-06-03 13:00:00,Short,1.6383,,25.1,Win,8,1.0
2003-06-04 17:00:00,Short,1.6312,,25.0,Loss,8,1.0
2003-06-10 18:00:00,Short,1.6493,,10.2,Loss,8,1.0
2003-06-12 15:00:00,Short,1.6728,,45.1,Win,8,1.0
2003-06-17 17:00:00,Long,1.6845,1.0,86.9,Loss,8,
2003-06-24 12:00:00,Short,1.6678,,2.9,Win,8,1.0
2003-07-02 12:00:00,Long,1.6623,1.0,50.0,Win,8,
2003-07-03 10:00:00,Long,1.6649,1.0,50.0,Win,8,
2003-07-10 15:00:00,Short,1.6273,,25.0,Loss,8,1.0
2003-07-15 10:00:00,Short,1.6119,,0.0,Win,8,1.0
2003-07-23 12:00:00,Short,1.5993,,50.0,Loss,8,1.0
2003-07-24 16:00:00,Short,1.609,,25.0,Loss,8,1.0
2003-07-29 18:00:00,Long,1.6261,1.0,88.8,Loss,8,
2003-07-30 14:00:00,Long,1.6239,1.0,66.0,Loss,8,
2003-08-04 12:00:00,Short,1.6126,,34.7,Win,8,1.0
2003-08-05 13:00:00,Short,1.611,,25.9,Win,8,1.0
2003-08-06 14:00:00,Short,1.6147,,0.0,Win,8,1.0
2003-08-11 18:00:00,Short,1.6032,,25.0,Loss,8,1.0
2003-08-12 10:00:00,Short,1.6077,,25.0,Win,8,1.0
2003-08-14 13:00:00,Short,1.608,,25.0,Win,8,1.0
2003-08-25 16:00:00,Short,1.5742,,0.0,Win,8,1.0
2003-08-28 13:00:00,Short,1.5686,,50.0,Loss,8,1.0
2003-09-01 10:00:00,Short,1.5788,,50.0,Win,8,1.0
2003-09-04 15:00:00,Short,1.5701,,25.0,Loss,8,1.0
2003-09-08 12:00:00,Long,1.5895,1.0,62.6,Loss,8,
2003-09-09 14:00:00,Long,1.584,1.0,67.3,Win,8,
2003-09-10 12:00:00,Short,1.5911,,46.5,Win,8,1.0
2003-09-15 10:00:00,Long,1.6062,1.0,68.7,Loss,8,
2003-09-16 11:00:00,Long,1.6025,1.0,94.7,Loss,8,
2003-09-22 11:00:00,Long,1.6476,1.0,57.6,Loss,8,
2003-09-23 11:00:00,Long,1.6546,1.0,85.0,Win,8,
2003-09-24 11:00:00,Long,1.6538,1.0,89.0,Win,8,
2003-09-29 18:00:00,Long,1.6601,1.0,68.2,Win,8,
2003-09-30 10:00:00,Short,1.6701,,41.5,Win,8,1.0
2003-10-01 10:00:00,Long,1.6641,1.0,89.7,Loss,8,
2003-10-07 17:00:00,Long,1.6721,1.0,65.5,Loss,8,
2003-10-08 16:00:00,Long,1.6649,1.0,62.1,Loss,8,
2003-10-09 12:00:00,Short,1.6667,,32.1,Win,8,1.0
2003-10-13 16:00:00,Long,1.6658,1.0,52.1,Win,8,
2003-10-15 17:00:00,Long,1.6709,1.0,59.0,Loss,8,
2003-10-16 11:00:00,Short,1.6689,,32.2,Loss,8,1.0
2003-10-23 16:00:00,Long,1.6926,1.0,81.8,Win,8,
2003-10-27 10:00:00,Long,1.6931,1.0,64.0,Win,8,
2003-10-28 12:00:00,Short,1.6913,,38.1,Loss,8,1.0
2003-10-29 16:00:00,Short,1.7025,,39.1,Win,8,1.0
2003-10-30 11:00:00,Long,1.6989,1.0,88.4,Loss,8,
2003-11-03 13:00:00,Short,1.6968,,27.5,Win,8,1.0
2003-11-04 16:00:00,Short,1.6749,,0.5,Loss,8,1.0
2003-11-12 10:00:00,Short,1.6717,,50.0,Loss,8,1.0
2003-11-18 16:00:00,Long,1.6916,1.0,67.9,Win,8,
2003-11-20 11:00:00,Long,1.7013,1.0,67.9,Win,8,
2003-11-26 13:00:00,Long,1.6991,1.0,55.9,Win,8,
2003-11-27 10:00:00,Long,1.7117,1.0,78.6,Win,8,
2004-01-07 15:00:00,Long,1.8195,1.0,64.9,Loss,8,
2004-01-08 14:00:00,Long,1.8181,1.0,68.8,Win,8,
2004-01-12 16:00:00,Long,1.849,1.0,96.6,Loss,8,
2004-01-13 12:00:00,Long,1.8452,1.0,96.9,Loss,8,
2004-01-22 10:00:00,Short,1.8347,,50.0,Loss,8,1.0
2004-01-26 10:00:00,Long,1.8269,1.0,50.0,Loss,8,
2004-01-28 15:00:00,Short,1.8296,,3.7,Win,8,1.0
2004-02-04 10:00:00,Long,1.8387,1.0,50.0,Loss,8,
2004-02-11 11:00:00,Long,1.8696,1.0,91.0,Win,8,
2004-02-12 15:00:00,Long,1.8916,1.0,94.1,Win,8,
2004-02-18 15:00:00,Long,1.9071,1.0,95.4,Loss,8,
2004-02-19 11:00:00,Long,1.8918,1.0,67.2,Win,8,
2004-02-23 11:00:00,Short,1.8584,,5.0,Loss,8,1.0
2004-02-25 10:00:00,Short,1.8871,,25.0,Win,8,1.0
2004-03-01 10:00:00,Short,1.8719,,25.0,Win,8,1.0
2004-03-04 11:00:00,Short,1.8315,,25.0,Win,8,1.0
2004-03-08 15:00:00,Short,1.8478,,25.0,Loss,8,1.0
2004-03-11 15:00:00,Short,1.8024,,25.0,Loss,8,1.0
2004-03-15 13:00:00,Short,1.8046,,0.0,Win,8,1.0
2004-03-17 11:00:00,Long,1.811,1.0,50.0,Win,8,
2004-03-18 10:00:00,Short,1.8231,,25.0,Loss,8,1.0
2004-03-23 11:00:00,Long,1.8467,1.0,71.2,Win,8,
2004-03-30 15:00:00,Short,1.8248,,50.0,Loss,8,1.0
2004-03-31 10:00:00,Short,1.8359,,50.0,Loss,8,1.0
2004-04-12 15:00:00,Short,1.8334,,25.2,Loss,8,1.0
2004-04-15 12:00:00,Short,1.7878,,25.0,Win,8,1.0
2004-04-20 10:00:00,Long,1.8,1.0,50.0,Loss,8,
2004-04-22 10:00:00,Short,1.7662,,25.0,Loss,8,1.0
2004-04-29 11:00:00,Long,1.7685,1.0,50.0,Win,8,
2004-05-06 12:00:00,Long,1.7924,1.0,57.2,Win,8,
2004-05-17 14:00:00,Short,1.7678,,0.0,Loss,8,1.0
2004-05-18 11:00:00,Long,1.7648,1.0,50.0,Win,8,
2004-06-01 15:00:00,Short,1.8373,,45.9,Loss,8,1.0
2004-06-10 12:00:00,Short,1.8283,,0.1,Loss,8,1.0
2004-06-16 17:00:00,Long,1.8314,1.0,50.0,Loss,8,
2004-06-23 11:00:00,Short,1.8214,,1.9,Win,8,1.0
2004-06-24 13:00:00,Short,1.8162,,0.1,Loss,8,1.0
2004-06-28 10:00:00,Long,1.8232,1.0,50.0,Win,8,
2004-07-08 16:00:00,Long,1.8534,1.0,72.3,Loss,8,
2004-07-13 10:00:00,Long,1.8557,1.0,97.1,Win,8,
2004-07-14 12:00:00,Short,1.8584,,44.6,Win,8,1.0
2004-07-15 13:00:00,Long,1.8515,1.0,64.6,Win,8,
2004-07-21 12:00:00,Short,1.851,,32.4,Win,8,1.0
2004-07-22 12:00:00,Short,1.8387,,0.0,Loss,8,1.0
2004-07-26 10:00:00,Short,1.8371,,0.0,Loss,8,1.0
2004-07-27 12:00:00,Short,1.8419,,0.0,Win,8,1.0
2004-07-29 12:00:00,Short,1.8172,,25.0,Win,8,1.0
2004-08-02 10:00:00,Short,1.8226,,25.0,Loss,8,1.0
2004-08-05 12:00:00,Short,1.8247,,0.0,Loss,8,1.0
2004-08-09 12:00:00,Long,1.843,1.0,50.2,Loss,8,
2004-08-11 10:00:00,Long,1.8298,1.0,53.3,Loss,8,
2004-08-12 11:00:00,Short,1.8315,,48.8,Win,8,1.0
2004-08-16 13:00:00,Short,1.8439,,31.9,Win,8,1.0
2004-08-18 10:00:00,Short,1.8276,,3.9,Win,8,1.0
2004-08-23 10:00:00,Short,1.8163,,0.0,Win,8,1.0
2004-08-26 12:00:00,Short,1.7946,,0.0,Win,8,1.0
2004-08-30 12:00:00,Short,1.7899,,25.0,Loss,8,1.0
2004-09-02 13:00:00,Short,1.7926,,25.0,Win,8,1.0
2004-09-07 10:00:00,Short,1.7837,,25.0,Win,8,1.0
2004-09-08 13:00:00,Short,1.7767,,25.0,Loss,8,1.0
2004-09-09 12:00:00,Short,1.7855,,50.0,Win,8,1.0
2004-09-13 12:00:00,Long,1.7981,1.0,50.0,Loss,8,
2004-09-14 11:00:00,Short,1.8001,,25.0,Loss,8,1.0
2004-09-15 11:00:00,Long,1.7933,1.0,60.8,Loss,8,
2004-09-22 11:00:00,Short,1.7973,,50.0,Win,8,1.0
2004-09-27 12:00:00,Long,1.8057,1.0,57.5,Win,8,
2004-09-28 10:00:00,Long,1.8108,1.0,71.4,Win,8,
2004-09-30 13:00:00,Long,1.7988,1.0,56.6,Win,8,
2004-10-05 12:00:00,Short,1.7837,,0.0,Loss,8,1.0
2004-10-06 12:00:00,Short,1.7804,,0.0,Win,8,1.0
2004-10-07 11:00:00,Short,1.7811,,25.0,Loss,8,1.0
2004-10-11 11:00:00,Short,1.7951,,50.0,Loss,8,1.0
2004-10-13 12:00:00,Short,1.7917,,0.0,Win,8,1.0
2004-10-14 17:00:00,Short,1.7964,,25.0,Loss,8,1.0
2004-10-18 10:00:00,Long,1.8047,1.0,83.7,Loss,8,
2004-10-19 12:00:00,Long,1.7948,1.0,87.0,Win,8,
2004-10-26 16:00:00,Long,1.8399,1.0,93.8,Loss,8,
2004-11-01 10:00:00,Long,1.8355,1.0,80.2,Loss,8,
2004-11-02 10:00:00,Long,1.8329,1.0,70.8,Win,8,
2004-11-04 14:00:00,Long,1.8482,1.0,60.0,Loss,8,
2004-11-08 10:00:00,Short,1.8565,,43.1,Loss,8,1.0
2004-11-10 15:00:00,Short,1.8561,,43.9,Win,8,1.0
2004-11-15 15:00:00,Long,1.8545,1.0,67.7,Loss,8,
2004-11-23 10:00:00,Long,1.8555,1.0,60.3,Win,8,
2004-11-29 12:00:00,Long,1.8881,1.0,90.9,Win,8,
2005-01-10 11:00:00,Short,1.8757,,0.0,Win,8,1.0
2005-01-20 16:00:00,Long,1.8718,1.0,50.0,Win,8,
2005-01-24 14:00:00,Short,1.8776,,50.0,Loss,8,1.0
2005-01-27 10:00:00,Short,1.8822,,30.3,Loss,8,1.0
2005-01-31 13:00:00,Long,1.8841,1.0,56.0,Loss,8,
2005-02-02 17:00:00,Short,1.8851,,25.3,Win,8,1.0
2005-02-03 15:00:00,Short,1.8803,,46.5,Loss,8,1.0
2005-02-09 15:00:00,Short,1.858,,25.0,Loss,8,1.0
2005-02-10 11:00:00,Long,1.8607,1.0,50.0,Win,8,
2005-02-15 11:00:00,Short,1.8881,,50.0,Loss,8,1.0
2005-02-23 18:00:00,Long,1.9076,1.0,92.8,Win,8,
