Datetime_Kyiv,Trend_%,Close_Price,Status,Direction,First_LDN_Counter_Low,First_LDN_Counter_High
2017-09-25 12:00:00,56.5,1.35348,True,Long,,1.0
2017-09-26 13:00:00,20.7,1.34701,True,Long,,1.0
2017-09-27 13:00:00,7.7,1.33939,True,Short,1.0,
2017-09-29 12:00:00,0.0,1.33731,True,Long,,1.0
2017-10-02 10:00:00,25.0,1.33604,True,Long,,1.0
2017-10-03 11:00:00,0.0,1.32764,True,Short,1.0,
2017-10-04 13:00:00,0.0,1.32684,True,Short,1.0,
2017-10-05 13:00:00,25.0,1.31945,True,Short,1.0,
2017-10-12 11:00:00,50.0,1.32547,True,Long,,1.0
2017-10-13 13:00:00,25.0,1.32712,True,Long,,1.0
2017-10-16 13:00:00,50.5,1.32973,True,Long,,1.0
2017-10-17 12:00:00,8.0,1.32676,True,Short,1.0,
2017-10-20 11:00:00,31.1,1.31312,True,Short,1.0,
2017-10-23 12:00:00,0.0,1.31766,True,Long,,1.0
2017-10-24 09:00:00,50.0,1.32106,True,Long,,1.0
2017-10-26 11:00:00,25.0,1.3232,True,Long,,1.0
2017-10-30 10:00:00,25.0,1.31399,True,Long,,1.0
2017-10-31 11:00:00,0.0,1.32038,True,Long,,1.0
2017-11-02 10:00:00,58.2,1.32621,True,Long,,1.0
2017-11-03 13:00:00,0.4,1.30657,True,Short,1.0,
2017-11-06 11:00:00,0.0,1.31027,True,Short,1.0,
2017-11-08 09:00:00,50.0,1.31431,True,Long,,1.0
2017-11-09 09:00:00,0.0,1.31438,True,Short,1.0,
2017-11-10 11:00:00,25.0,1.31524,True,Short,1.0,
2017-11-13 13:00:00,50.0,1.30931,True,Short,1.0,
2017-11-14 13:00:00,0.0,1.31116,True,Short,1.0,
2017-11-15 13:00:00,50.0,1.31692,True,Long,,1.0
2017-11-16 10:00:00,63.3,1.31666,True,Long,,1.0
2017-11-17 13:00:00,37.8,1.31972,True,Long,,1.0
2017-11-20 13:00:00,61.6,1.32447,True,Long,,1.0
2017-11-21 11:00:00,74.3,1.3237,True,Long,,1.0
2017-11-22 12:00:00,33.6,1.32514,True,Short,1.0,
2017-11-28 10:00:00,70.5,1.33087,True,Long,,1.0
2017-11-29 12:00:00,65.9,1.34066,True,Long,,1.0
2017-11-30 09:00:00,65.7,1.34561,True,Long,,1.0
2017-12-01 09:00:00,65.0,1.35254,True,Long,,1.0
2017-12-05 12:00:00,65.1,1.34217,True,Short,1.0,
2017-12-07 09:00:00,21.1,1.33746,True,Short,1.0,
2017-12-08 10:00:00,10.2,1.34926,True,Long,,1.0
2017-12-12 11:00:00,0.0,1.33452,True,Short,1.0,
2017-12-13 12:00:00,0.0,1.33424,True,Short,1.0,
2017-12-14 13:00:00,25.0,1.34455,True,Long,,1.0
2017-12-15 11:00:00,50.0,1.34301,True,Long,,1.0
2017-12-19 12:00:00,0.0,1.33673,True,Long,,1.0
2017-12-20 11:00:00,25.0,1.33917,True,Short,1.0,
2017-12-21 11:00:00,50.0,1.33774,True,Short,1.0,
2017-12-25 09:00:00,25.9,1.33556,True,Short,1.0,
2017-12-26 12:00:00,25.0,1.33624,True,Long,,1.0
2017-12-28 12:00:00,25.0,1.34409,True,Long,,1.0
2017-12-29 13:00:00,69.3,1.35094,True,Long,,1.0
2018-01-01 09:00:00,71.1,1.35035,True,Long,,1.0
2018-01-02 13:00:00,57.5,1.35505,True,Long,,1.0
2018-01-03 10:00:00,64.4,1.35931,True,Long,,1.0
2018-01-04 09:00:00,67.2,1.35179,True,Short,1.0,
2018-01-05 10:00:00,43.5,1.35412,True,Long,,1.0
2018-01-09 13:00:00,37.3,1.35372,True,Short,1.0,
2018-01-15 10:00:00,56.6,1.37418,True,Long,,1.0
2018-01-16 10:00:00,65.6,1.37755,True,Long,,1.0
2018-01-18 11:00:00,83.3,1.38429,True,Long,,1.0
2018-01-19 13:00:00,89.0,1.38884,True,Long,,1.0
2018-01-23 10:00:00,94.5,1.39534,True,Long,,1.0
2018-01-25 10:00:00,93.1,1.42463,True,Long,,1.0
2018-01-26 09:00:00,92.4,1.42433,True,Short,1.0,
2018-01-30 12:00:00,36.1,1.40846,True,Short,1.0,
2018-01-31 11:00:00,29.7,1.41279,True,Long,,1.0
2018-02-01 13:00:00,51.5,1.42182,True,Long,,1.0
2018-02-02 11:00:00,74.8,1.42161,True,Long,,1.0
2018-02-05 11:00:00,35.4,1.41161,True,Short,1.0,
2018-02-06 11:00:00,0.0,1.39928,True,Short,1.0,
2018-02-08 13:00:00,25.0,1.38796,True,Short,1.0,
2018-02-09 11:00:00,25.0,1.39187,True,Long,,1.0
2018-02-12 12:00:00,0.0,1.38628,True,Short,1.0,
2018-02-15 13:00:00,25.0,1.40456,True,Long,,1.0
2018-02-20 12:00:00,17.2,1.39905,True,Short,1.0,
2018-02-21 09:00:00,21.7,1.398,True,Short,1.0,
2018-02-22 11:00:00,13.1,1.3888,True,Short,1.0,
2018-02-23 11:00:00,9.7,1.39677,True,Short,1.0,
2018-02-26 13:00:00,51.6,1.40481,True,Long,,1.0
2018-03-02 09:00:00,0.0,1.37693,True,Long,,1.0
2018-03-05 09:00:00,25.0,1.3769,True,Long,,1.0
2018-03-06 10:00:00,50.0,1.38251,True,Long,,1.0
2018-03-07 10:00:00,50.0,1.38718,True,Long,,1.0
2018-03-08 11:00:00,25.0,1.38626,True,Long,,1.0
2018-03-09 11:00:00,0.0,1.38111,True,Short,1.0,
2018-03-12 13:00:00,0.0,1.38613,True,Long,,1.0
2018-03-15 09:00:00,83.1,1.39731,True,Long,,1.0
2018-03-19 10:00:00,23.3,1.39232,True,Short,1.0,
2018-03-21 11:00:00,57.3,1.40316,True,Short,1.0,
2018-03-23 11:00:00,88.7,1.41043,True,Long,,1.0
2018-03-26 09:00:00,63.7,1.41529,True,Long,,1.0
2018-03-27 09:00:00,89.4,1.42308,True,Long,,1.0
2018-03-28 13:00:00,41.2,1.41541,True,Short,1.0,
2018-03-29 13:00:00,33.7,1.40663,True,Short,1.0,
2018-03-30 11:00:00,14.8,1.40424,True,Short,1.0,
2018-04-03 13:00:00,50.0,1.40682,True,Long,,1.0
2018-04-06 13:00:00,25.0,1.40124,True,Short,1.0,
2018-04-09 12:00:00,50.0,1.41104,True,Long,,1.0
2018-04-11 13:00:00,66.9,1.41926,True,Long,,1.0
2018-04-16 09:00:00,89.6,1.42463,True,Long,,1.0
2018-04-17 13:00:00,93.3,1.43206,True,Long,,1.0
2018-04-20 13:00:00,12.5,1.40658,True,Short,1.0,
2018-04-24 13:00:00,0.0,1.39568,True,Short,1.0,
2018-04-26 10:00:00,0.0,1.3941,True,Long,,1.0
2018-04-27 09:00:00,25.0,1.39286,True,Long,,1.0
2018-05-02 12:00:00,0.0,1.36423,True,Short,1.0,
2018-05-09 13:00:00,25.0,1.3526,True,Short,1.0,
2018-05-10 12:00:00,50.0,1.35624,True,Long,,1.0
2018-05-11 12:00:00,25.0,1.35294,True,Short,1.0,
2018-05-14 13:00:00,25.0,1.35808,True,Short,1.0,
2018-05-17 12:00:00,25.0,1.35298,True,Long,,1.0
2018-05-18 13:00:00,50.0,1.34812,True,Long,,1.0
2018-05-23 09:00:00,0.0,1.3405,True,Short,1.0,
2018-05-25 09:00:00,0.0,1.33661,True,Long,,1.0
2018-06-01 11:00:00,25.0,1.32853,True,Short,1.0,
2018-06-04 09:00:00,50.0,1.33669,True,Long,,1.0
2018-06-05 11:00:00,50.0,1.33219,True,Short,1.0,
2018-06-07 13:00:00,59.5,1.34532,True,Long,,1.0
2018-06-08 09:00:00,53.7,1.34244,True,Short,1.0,
2018-06-12 12:00:00,60.1,1.3401,True,Short,1.0,
2018-06-15 13:00:00,25.0,1.32806,True,Short,1.0,
2018-06-25 13:00:00,50.0,1.32402,True,Short,1.0,
2018-07-02 13:00:00,0.0,1.315,True,Long,,1.0
2018-07-04 12:00:00,25.0,1.32056,True,Long,,1.0
2018-07-10 12:00:00,46.9,1.32493,True,Short,1.0,
2018-07-11 10:00:00,60.8,1.32655,True,Short,1.0,
2018-07-12 12:00:00,54.0,1.32112,True,Short,1.0,
2018-07-20 13:00:00,0.0,1.30192,True,Short,1.0,
2018-07-23 10:00:00,0.0,1.31339,True,Long,,1.0
2018-07-24 12:00:00,50.0,1.31135,True,Short,1.0,
2018-07-25 13:00:00,25.0,1.31604,True,Long,,1.0
2018-07-26 12:00:00,50.0,1.31785,True,Long,,1.0
2018-07-30 13:00:00,0.0,1.3122,True,Short,1.0,
2018-08-01 13:00:00,38.2,1.31215,True,Long,,1.0
2018-08-02 13:00:00,30.8,1.308,True,Short,1.0,
2018-08-09 13:00:00,0.0,1.28865,True,Short,1.0,
2018-08-10 13:00:00,0.0,1.27834,True,Short,1.0,
2018-08-15 10:00:00,50.0,1.27211,True,Short,1.0,
2018-08-17 12:00:00,25.0,1.27141,True,Long,,1.0
2018-08-20 10:00:00,25.0,1.2738,True,Long,,1.0
2018-08-21 12:00:00,50.0,1.28315,True,Long,,1.0
2018-08-22 11:00:00,50.0,1.28802,True,Long,,1.0
2018-08-23 13:00:00,58.7,1.28609,True,Long,,1.0
2018-08-27 13:00:00,27.8,1.28433,True,Short,1.0,
2018-08-29 12:00:00,82.3,1.28757,True,Short,1.0,
2018-08-30 13:00:00,55.4,1.3017,True,Long,,1.0
2018-09-07 12:00:00,0.3,1.29417,True,Long,,1.0
2018-09-10 12:00:00,25.0,1.29427,True,Short,1.0,
2018-09-11 13:00:00,25.0,1.30344,True,Long,,1.0
2018-09-17 13:00:00,92.9,1.30981,True,Short,1.0,
2018-09-18 12:00:00,93.7,1.3138,True,Long,,1.0
2018-09-20 09:00:00,68.3,1.31479,True,Long,,1.0
2018-09-21 10:00:00,67.7,1.32471,True,Long,,1.0
2018-09-24 12:00:00,52.5,1.31183,True,Short,1.0,
2018-09-25 10:00:00,44.9,1.31082,True,Short,1.0,
2018-09-26 09:00:00,61.8,1.31673,True,Long,,1.0
2018-09-27 13:00:00,54.9,1.31266,True,Short,1.0,
2018-10-01 11:00:00,0.0,1.30531,True,Short,1.0,
2018-10-05 12:00:00,25.0,1.30326,True,Long,,1.0
2018-10-10 13:00:00,25.0,1.31541,True,Long,,1.0
2018-10-12 13:00:00,83.0,1.32111,True,Long,,1.0
2018-10-15 09:00:00,86.2,1.31257,True,Short,1.0,
2018-10-18 12:00:00,40.5,1.31089,True,Short,1.0,
2018-10-19 13:00:00,0.0,1.30273,True,Short,1.0,
2018-10-22 12:00:00,0.0,1.305,True,Long,,1.0
2018-10-23 12:00:00,0.0,1.29921,True,Short,1.0,
2018-10-25 11:00:00,0.0,1.29012,True,Short,1.0,
2018-10-26 09:00:00,0.0,1.2813,True,Short,1.0,
2018-10-31 12:00:00,25.0,1.27341,True,Short,1.0,
2018-11-01 13:00:00,25.0,1.28701,True,Long,,1.0
2018-11-05 11:00:00,50.0,1.30054,True,Long,,1.0
2018-11-06 12:00:00,54.9,1.30304,True,Long,,1.0
2018-11-08 12:00:00,87.4,1.31033,True,Long,,1.0
2018-11-09 13:00:00,64.0,1.30283,True,Short,1.0,
2018-11-13 11:00:00,35.0,1.28889,True,Short,1.0,
2018-11-14 10:00:00,25.4,1.29676,True,Long,,1.0
2018-11-15 10:00:00,50.0,1.28926,True,Long,,1.0
2018-11-16 13:00:00,25.0,1.28127,True,Short,1.0,
2018-11-19 12:00:00,0.0,1.28645,True,Long,,1.0
2018-11-20 12:00:00,50.0,1.28649,True,Long,,1.0
2018-11-23 09:00:00,25.0,1.28679,True,Long,,1.0
2018-11-27 12:00:00,0.0,1.2757,True,Short,1.0,
2018-11-29 09:00:00,25.0,1.2834,True,Long,,1.0
2018-11-30 12:00:00,50.0,1.2755,True,Long,,1.0
2018-12-04 12:00:00,25.0,1.28167,True,Short,1.0,
2018-12-05 10:00:00,25.0,1.27283,True,Short,1.0,
2018-12-06 12:00:00,25.0,1.27306,True,Short,1.0,
2018-12-07 12:00:00,50.0,1.27554,True,Long,,1.0
2018-12-10 09:00:00,25.0,1.27231,True,Long,,1.0
2018-12-11 11:00:00,0.0,1.26173,True,Short,1.0,
2018-12-12 11:00:00,0.0,1.25353,True,Short,1.0,
2018-12-13 12:00:00,25.0,1.26576,True,Long,,1.0
2018-12-14 12:00:00,50.0,1.25855,True,Short,1.0,
2018-12-17 10:00:00,0.0,1.26024,True,Short,1.0,
2018-12-18 12:00:00,25.0,1.26494,True,Long,,1.0
2018-12-19 11:00:00,50.0,1.26532,True,Long,,1.0
2018-12-21 12:00:00,25.4,1.2669,True,Long,,1.0
2018-12-24 11:00:00,48.6,1.2649,True,Long,,1.0
2018-12-26 10:00:00,41.6,1.26919,True,Long,,1.0
2018-12-27 10:00:00,21.3,1.26573,True,Short,1.0,
2018-12-31 11:00:00,60.0,1.27378,True,Long,,1.0
2019-01-01 09:00:00,64.2,1.27552,True,Long,,1.0
2019-01-03 09:00:00,29.3,1.2552,True,Short,1.0,
2019-01-07 13:00:00,25.0,1.27543,True,Long,,1.0
2019-01-08 11:00:00,26.8,1.27664,True,Long,,1.0
2019-01-09 11:00:00,29.4,1.2753,True,Short,1.0,
2019-01-11 09:00:00,54.9,1.27521,True,Long,,1.0
2019-01-14 11:00:00,38.9,1.28344,True,Long,,1.0
2019-01-15 09:00:00,76.6,1.28822,True,Long,,1.0
2019-01-16 10:00:00,39.9,1.28662,True,Short,1.0,
2019-01-17 12:00:00,89.3,1.28844,True,Short,1.0,
2019-01-18 09:00:00,63.5,1.29544,True,Long,,1.0
2019-01-21 13:00:00,85.1,1.28726,True,Short,1.0,
2019-01-24 10:00:00,80.3,1.3044,True,Long,,1.0
2019-01-25 09:00:00,80.3,1.31025,True,Long,,1.0
2019-01-29 13:00:00,90.2,1.3161,True,Long,,1.0
2019-01-30 12:00:00,38.0,1.30973,True,Short,1.0,
2019-02-04 09:00:00,20.9,1.30841,True,Short,1.0,
2019-02-06 11:00:00,0.0,1.29642,True,Short,1.0,
2019-02-08 13:00:00,25.0,1.29602,True,Short,1.0,
2019-02-11 13:00:00,25.0,1.29161,True,Short,1.0,
2019-02-12 12:00:00,0.0,1.28503,True,Short,1.0,
2019-02-13 10:00:00,0.0,1.28996,True,Long,,1.0
2019-02-14 12:00:00,50.0,1.2834,True,Short,1.0,
2019-02-15 12:00:00,0.0,1.28126,True,Short,1.0,
2019-02-19 12:00:00,50.0,1.29248,True,Long,,1.0
2019-02-21 13:00:00,56.1,1.30574,True,Long,,1.0
2019-02-25 12:00:00,34.1,1.30682,True,Long,,1.0
2019-03-04 11:00:00,39.6,1.32423,True,Short,1.0,
2019-03-05 11:00:00,29.3,1.31863,True,Short,1.0,
2019-03-06 11:00:00,17.6,1.31472,True,Short,1.0,
2019-03-08 11:00:00,0.0,1.30873,True,Short,1.0,
2019-03-11 13:00:00,0.0,1.30187,True,Short,1.0,
2019-03-12 11:00:00,25.0,1.32039,True,Long,,1.0
2019-03-14 12:00:00,50.0,1.32328,True,Long,,1.0
2019-03-18 12:00:00,10.9,1.32536,True,Long,,1.0
2019-03-19 11:00:00,20.2,1.32731,True,Short,1.0,
2019-03-20 13:00:00,75.9,1.32219,True,Short,1.0,
2019-03-22 13:00:00,35.8,1.31435,True,Short,1.0,
2019-03-25 09:00:00,25.7,1.31872,True,Long,,1.0
2019-03-26 11:00:00,50.0,1.32022,True,Long,,1.0
2019-03-28 12:00:00,25.0,1.31614,True,Short,1.0,
2019-03-29 13:00:00,25.0,1.31049,True,Short,1.0,
2019-04-02 11:00:00,50.0,1.30501,True,Long,,1.0
2019-04-04 12:00:00,50.0,1.31627,True,Long,,1.0
2019-04-09 11:00:00,25.0,1.30682,True,Long,,1.0
2019-04-11 10:00:00,0.0,1.3084,True,Long,,1.0
2019-04-12 13:00:00,25.0,1.30751,True,Short,1.0,
2019-04-16 12:00:00,25.0,1.30879,True,Long,,1.0
2019-04-23 12:00:00,0.0,1.29911,True,Short,1.0,
2019-04-24 09:00:00,25.0,1.29349,True,Short,1.0,
2019-04-26 11:00:00,0.0,1.29052,True,Short,1.0,
2019-04-29 10:00:00,25.0,1.29379,True,Long,,1.0
2019-05-01 09:00:00,25.0,1.30439,True,Long,,1.0
2019-05-02 13:00:00,50.7,1.3055,True,Long,,1.0
2019-05-06 12:00:00,50.9,1.3107,True,Long,,1.0
2019-05-07 10:00:00,85.7,1.31259,True,Long,,1.0
2019-05-10 09:00:00,38.8,1.30016,True,Long,,1.0
2019-05-13 09:00:00,51.2,1.30099,True,Long,,1.0
2019-05-14 13:00:00,0.0,1.29438,True,Short,1.0,
2019-05-15 13:00:00,0.0,1.29021,True,Short,1.0,
2019-05-16 13:00:00,0.0,1.28309,True,Short,1.0,
2019-05-20 09:00:00,0.0,1.27346,True,Short,1.0,
2019-05-22 13:00:00,25.0,1.26719,True,Short,1.0,
2019-05-23 13:00:00,0.0,1.26345,True,Short,1.0,
2019-05-24 10:00:00,0.0,1.26817,True,Short,1.0,
2019-05-27 10:00:00,50.0,1.27308,True,Long,,1.0
2019-05-30 13:00:00,0.0,1.26329,True,Short,1.0,
2019-05-31 12:00:00,0.0,1.26147,True,Short,1.0,
2019-06-03 09:00:00,0.0,1.26376,True,Long,,1.0
2019-06-04 13:00:00,25.0,1.26665,True,Long,,1.0
2019-06-06 09:00:00,50.0,1.26859,True,Long,,1.0
2019-06-07 12:00:00,25.6,1.27162,True,Short,1.0,
2019-06-10 09:00:00,66.8,1.27035,True,Long,,1.0
2019-06-11 12:00:00,52.8,1.27077,True,Short,1.0,
2019-06-12 09:00:00,57.6,1.27228,True,Short,1.0,
2019-06-13 13:00:00,78.7,1.26717,True,Short,1.0,
2019-06-14 09:00:00,15.0,1.26737,True,Short,1.0,
2019-06-17 13:00:00,0.0,1.25888,True,Short,1.0,
2019-06-18 10:00:00,0.0,1.25401,True,Short,1.0,
2019-06-19 11:00:00,0.0,1.25567,True,Long,,1.0
2019-06-20 13:00:00,25.0,1.27198,True,Long,,1.0
2019-06-24 12:00:00,0.0,1.27286,True,Long,,1.0
2019-06-25 12:00:00,51.6,1.27625,True,Long,,1.0
2019-06-26 13:00:00,36.2,1.26844,True,Short,1.0,
2019-06-27 12:00:00,18.9,1.26967,True,Short,1.0,
2019-07-02 10:00:00,4.9,1.26367,True,Short,1.0,
2019-07-03 13:00:00,0.0,1.25714,True,Short,1.0,
2019-07-04 12:00:00,0.0,1.25794,True,Short,1.0,
2019-07-08 13:00:00,0.0,1.25366,True,Short,1.0,
2019-07-10 12:00:00,0.0,1.248,True,Short,1.0,
2019-07-11 09:00:00,25.0,1.25292,True,Long,,1.0
2019-07-12 13:00:00,50.0,1.25331,True,Long,,1.0
2019-07-15 13:00:00,50.0,1.25607,True,Long,,1.0
2019-07-17 12:00:00,0.0,1.24019,True,Short,1.0,
2019-07-19 09:00:00,0.0,1.25296,True,Long,,1.0
2019-07-22 09:00:00,25.0,1.25034,True,Long,,1.0
2019-07-24 13:00:00,0.0,1.24726,True,Short,1.0,
2019-07-25 13:00:00,50.0,1.24775,True,Long,,1.0
2019-07-30 10:00:00,0.0,1.21462,True,Short,1.0,
2019-08-02 09:00:00,0.0,1.21104,True,Short,1.0,
2019-08-07 13:00:00,50.0,1.21404,True,Long,,1.0
2019-08-08 09:00:00,0.0,1.21623,True,Long,,1.0
2019-08-12 10:00:00,0.0,1.20404,True,Short,1.0,
2019-08-13 09:00:00,0.0,1.20675,True,Short,1.0,
2019-08-15 11:00:00,50.0,1.20776,True,Short,1.0,
2019-08-19 12:00:00,50.0,1.21243,True,Long,,1.0
2019-08-20 09:00:00,25.0,1.21226,True,Long,,1.0
2019-08-22 13:00:00,39.6,1.21334,True,Short,1.0,
2019-08-23 12:00:00,57.8,1.22058,True,Long,,1.0
2019-08-26 09:00:00,84.5,1.22648,True,Long,,1.0
2019-08-28 11:00:00,87.4,1.22547,True,Long,,1.0
2019-08-29 09:00:00,57.1,1.22091,True,Short,1.0,
2019-09-03 13:00:00,0.0,1.19879,True,Short,1.0,
2019-09-04 09:00:00,0.0,1.21044,True,Long,,1.0
2019-09-06 12:00:00,50.0,1.22978,True,Long,,1.0
2019-09-10 12:00:00,57.7,1.23248,True,Long,,1.0
2019-09-12 12:00:00,56.2,1.23222,True,Short,1.0,
2019-09-16 12:00:00,63.3,1.24256,True,Long,,1.0
2019-09-17 09:00:00,86.8,1.24202,True,Short,1.0,
2019-09-18 12:00:00,61.4,1.24482,True,Long,,1.0
2019-09-20 12:00:00,63.5,1.25313,True,Long,,1.0
2019-09-24 09:00:00,27.0,1.24285,True,Short,1.0,
2019-09-27 13:00:00,0.0,1.22891,True,Short,1.0,
2019-10-03 09:00:00,25.0,1.2298,True,Long,,1.0
2019-10-04 13:00:00,50.0,1.23413,True,Long,,1.0
2019-10-09 12:00:00,0.0,1.22409,True,Short,1.0,
2019-10-10 12:00:00,0.0,1.22286,True,Short,1.0,
2019-10-14 10:00:00,58.3,1.25766,True,Long,,1.0
2019-10-15 12:00:00,44.3,1.26501,True,Long,,1.0
2019-10-16 12:00:00,76.7,1.27413,True,Long,,1.0
2019-10-22 11:00:00,96.2,1.29419,True,Long,,1.0
2019-10-23 09:00:00,93.5,1.28663,True,Short,1.0,
2019-10-24 13:00:00,88.6,1.2883,True,Long,,1.0
2019-10-25 13:00:00,30.8,1.28381,True,Short,1.0,
2019-10-29 13:00:00,51.5,1.28521,True,Short,1.0,
2019-10-30 12:00:00,25.0,1.28943,True,Long,,1.0
2019-11-01 12:00:00,50.0,1.29534,True,Long,,1.0
2019-11-05 13:00:00,13.7,1.29103,True,Short,1.0,
2019-11-06 11:00:00,10.6,1.28857,True,Short,1.0,
2019-11-07 11:00:00,10.0,1.28671,True,Short,1.0,
2019-11-08 11:00:00,0.2,1.28088,True,Short,1.0,
2019-11-12 10:00:00,25.0,1.28228,True,Long,,1.0
2019-11-13 10:00:00,25.0,1.28374,True,Long,,1.0
2019-11-14 13:00:00,25.0,1.2839,True,Long,,1.0
2019-11-15 10:00:00,50.0,1.28769,True,Long,,1.0
2019-11-19 11:00:00,65.7,1.29534,True,Long,,1.0
2019-11-20 12:00:00,56.6,1.29014,True,Short,1.0,
2019-11-22 13:00:00,86.4,1.28787,True,Short,1.0,
2019-11-26 10:00:00,3.7,1.28753,True,Long,,1.0
2019-11-27 11:00:00,25.0,1.28613,True,Short,1.0,
2019-11-28 11:00:00,0.0,1.29365,True,Long,,1.0
2019-11-29 10:00:00,50.0,1.29059,True,Long,,1.0
2019-12-02 11:00:00,25.0,1.29098,True,Long,,1.0
2019-12-04 13:00:00,37.9,1.30576,True,Long,,1.0
2019-12-05 13:00:00,79.5,1.31346,True,Long,,1.0
2019-12-06 10:00:00,89.3,1.31341,True,Long,,1.0
2019-12-09 10:00:00,91.4,1.31607,True,Long,,1.0
2019-12-11 12:00:00,68.2,1.31529,True,Short,1.0,
2019-12-12 11:00:00,92.7,1.31832,True,Long,,1.0
2019-12-16 10:00:00,86.9,1.33636,True,Long,,1.0
2019-12-17 13:00:00,34.6,1.32067,True,Short,1.0,
2019-12-18 12:00:00,15.1,1.30971,True,Short,1.0,
2019-12-19 10:00:00,1.9,1.31001,True,Short,1.0,
2019-12-20 11:00:00,0.0,1.30401,True,Short,1.0,
2019-12-23 11:00:00,0.0,1.30096,True,Short,1.0,
2019-12-24 11:00:00,0.0,1.29295,True,Short,1.0,
2019-12-25 11:00:00,0.0,1.29527,True,Long,,1.0
2019-12-26 10:00:00,25.0,1.29891,True,Long,,1.0
2019-12-27 12:00:00,50.0,1.30684,True,Long,,1.0
2019-12-30 11:00:00,50.0,1.3118,True,Long,,1.0
2020-01-01 09:00:00,59.9,1.32578,True,Long,,1.0
2020-01-02 09:00:00,54.5,1.32193,True,Short,1.0,
2020-01-07 12:00:00,46.6,1.31602,True,Long,,1.0
2020-01-08 09:00:00,63.0,1.31522,True,Short,1.0,
2020-01-10 12:00:00,0.0,1.30559,True,Short,1.0,
2020-01-14 12:00:00,0.0,1.29849,True,Short,1.0,
2020-01-15 10:00:00,25.0,1.3017,True,Long,,1.0
2020-01-16 12:00:00,50.0,1.30613,True,Long,,1.0
2020-01-17 13:00:00,50.0,1.30361,True,Long,,1.0
2020-01-20 13:00:00,50.0,1.29969,True,Short,1.0,
2020-01-22 10:00:00,0.0,1.30533,True,Long,,1.0
2020-01-23 11:00:00,53.6,1.31318,True,Long,,1.0
2020-01-28 12:00:00,13.9,1.30143,True,Short,1.0,
2020-01-29 12:00:00,1.9,1.30136,True,Short,1.0,
2020-01-30 12:00:00,25.0,1.30088,True,Short,1.0,
2020-01-31 12:00:00,25.3,1.31025,True,Long,,1.0
2020-02-04 11:00:00,25.0,1.30159,True,Short,1.0,
2020-02-05 13:00:00,0.0,1.306,True,Long,,1.0
2020-02-06 09:00:00,50.0,1.29809,True,Short,1.0,
2020-02-07 12:00:00,0.0,1.29289,True,Short,1.0,
2020-02-10 11:00:00,0.0,1.29107,True,Short,1.0,
2020-02-11 12:00:00,0.0,1.29266,True,Short,1.0,
2020-02-14 12:00:00,50.0,1.303,True,Long,,1.0
2020-02-17 09:00:00,25.2,1.30364,True,Long,,1.0
2020-02-18 12:00:00,30.1,1.30288,True,Short,1.0,
2020-02-19 13:00:00,21.8,1.29869,True,Long,,1.0
2020-02-21 12:00:00,1.3,1.29094,True,Short,1.0,
2020-02-24 13:00:00,0.0,1.29038,True,Short,1.0,
2020-02-25 09:00:00,25.0,1.29539,True,Short,1.0,
2020-02-28 11:00:00,0.0,1.29043,True,Short,1.0,
2020-03-03 13:00:00,25.0,1.27867,True,Short,1.0,
2020-03-09 11:00:00,50.1,1.31325,True,Long,,1.0
2020-03-10 10:00:00,58.4,1.30587,True,Short,1.0,
2020-03-11 11:00:00,69.0,1.29594,True,Short,1.0,
2020-03-16 13:00:00,0.0,1.2331,True,Short,1.0,
2020-03-19 11:00:00,0.0,1.15285,True,Short,1.0,
2020-03-20 12:00:00,0.0,1.17915,True,Long,,1.0
2020-03-23 10:00:00,50.0,1.16265,True,Long,,1.0
2020-03-24 09:00:00,0.0,1.16424,True,Short,1.0,
2020-03-25 09:00:00,0.0,1.18381,True,Long,,1.0
2020-03-26 12:00:00,50.0,1.19421,True,Long,,1.0
2020-03-30 12:00:00,52.8,1.23861,True,Long,,1.0
2020-03-31 12:00:00,48.0,1.23102,True,Long,,1.0
2020-04-02 12:00:00,67.7,1.24237,True,Long,,1.0
2020-04-06 10:00:00,58.8,1.22468,True,Short,1.0,
2020-04-07 13:00:00,19.6,1.23137,True,Long,,1.0
2020-04-08 12:00:00,33.2,1.23046,True,Long,,1.0
2020-04-13 13:00:00,53.3,1.25067,True,Long,,1.0
2020-04-14 11:00:00,62.5,1.25606,True,Long,,1.0
2020-04-16 10:00:00,59.9,1.24986,True,Short,1.0,
2020-04-22 10:00:00,0.0,1.23022,True,Short,1.0,
2020-04-23 12:00:00,25.0,1.2351,True,Long,,1.0
2020-04-24 10:00:00,50.0,1.23227,True,Long,,1.0
2020-04-27 12:00:00,0.0,1.24333,True,Long,,1.0
2020-04-29 11:00:00,50.0,1.24595,True,Long,,1.0
2020-05-01 11:00:00,32.0,1.25558,True,Long,,1.0
2020-05-04 12:00:00,52.7,1.24324,True,Short,1.0,
2020-05-07 10:00:00,30.3,1.2382,True,Short,1.0,
2020-05-08 12:00:00,0.0,1.2394,True,Short,1.0,
2020-05-13 10:00:00,25.0,1.22921,True,Short,1.0,
2020-05-14 13:00:00,0.0,1.22234,True,Short,1.0,
2020-05-15 13:00:00,0.0,1.22063,True,Short,1.0,
2020-05-18 12:00:00,0.0,1.21044,True,Short,1.0,
2020-05-19 12:00:00,0.0,1.22511,True,Long,,1.0
2020-05-20 12:00:00,50.0,1.22455,True,Long,,1.0
2020-05-21 11:00:00,25.0,1.21912,True,Short,1.0,
