Datetime,Profile_Type,Close_Price,Price_ZScore
2019-12-17 07:00:00-05:00,Bullish Setup Detected,1.31809,-2.5290694703853474
2019-12-17 08:00:00-05:00,Bullish Setup Detected,1.31449,-2.8464027433045502
2019-12-17 10:00:00-05:00,Bullish Setup Detected,1.31372,-2.511978339864337
2019-12-17 11:00:00-05:00,Bullish Setup Detected,1.31151,-2.573933414514561
2019-12-19 09:00:00-05:00,Bullish Setup Detected,1.30378,-2.545324275120084
2019-12-19 10:00:00-05:00,Bullish Setup Detected,1.30259,-2.8222544820572932
2019-12-19 13:00:00-05:00,Bullish Setup Detected,1.30228,-2.5296321431728774
2019-12-19 14:00:00-05:00,Bullish Setup Detected,1.3012,-2.7014790293139668
2019-12-23 07:00:00-05:00,Bullish Setup Detected,1.29349,-3.6816464740142565
2019-12-23 08:00:00-05:00,Bullish Setup Detected,1.2924,-3.616713788241955
2019-12-23 09:00:00-05:00,Bullish Setup Detected,1.29342,-2.9898768379202023
2019-12-23 10:00:00-05:00,Bullish Setup Detected,1.29239,-3.034246422759971
2019-12-23 11:00:00-05:00,Bullish Setup Detected,1.2915,-2.9700551462022866
2019-12-25 20:00:00-05:00,Bearish Setup Detected,1.2992,2.856174759824313
2019-12-27 03:00:00-05:00,Bearish Setup Detected,1.30648,3.1038336846757706
2019-12-27 04:00:00-05:00,Bearish Setup Detected,1.30702,2.929825518071867
2019-12-27 05:00:00-05:00,Bearish Setup Detected,1.30684,2.608824613800857
2019-12-27 06:00:00-05:00,Bearish Setup Detected,1.30782,2.641661921661169
2019-12-27 07:00:00-05:00,Bearish Setup Detected,1.30955,2.8462721385977954
2019-12-27 09:00:00-05:00,Bearish Setup Detected,1.31043,2.6487811378207105
2019-12-31 05:00:00-05:00,Bearish Setup Detected,1.3174,2.863280172259122
2019-12-31 06:00:00-05:00,Bearish Setup Detected,1.3209,3.7600986532372525
2019-12-31 07:00:00-05:00,Bearish Setup Detected,1.31936,2.8757348971222636
2019-12-31 08:00:00-05:00,Bearish Setup Detected,1.32144,3.2075346559054063
2019-12-31 09:00:00-05:00,Bearish Setup Detected,1.32139,2.853327242518676
2019-12-31 10:00:00-05:00,Bearish Setup Detected,1.3243,3.2587352330342156
2019-12-31 11:00:00-05:00,Bearish Setup Detected,1.32675,3.3671183185105256
2019-12-31 12:00:00-05:00,Bearish Setup Detected,1.32621,2.889143815637968
2020-01-09 04:00:00-05:00,Bullish Setup Detected,1.30279,-3.735546373501512
2020-01-09 05:00:00-05:00,Bullish Setup Detected,1.30427,-2.9871397134298316
2020-01-09 06:00:00-05:00,Bullish Setup Detected,1.30191,-3.5304207418055844
2020-01-09 07:00:00-05:00,Bullish Setup Detected,1.30375,-2.625925952115448
2020-01-13 02:00:00-05:00,Bullish Setup Detected,1.30008,-2.707952340430855
2020-01-13 03:00:00-05:00,Bullish Setup Detected,1.30013,-2.5719625430914625
2020-01-13 04:00:00-05:00,Bullish Setup Detected,1.29722,-3.5738356380355714
2020-01-13 05:00:00-05:00,Bullish Setup Detected,1.29839,-2.7834815419578236
2020-01-13 06:00:00-05:00,Bullish Setup Detected,1.29651,-3.1596286498499624
2020-01-13 07:00:00-05:00,Bullish Setup Detected,1.29759,-2.5201742214480287
2020-01-21 06:00:00-05:00,Bearish Setup Detected,1.3058,2.611437669184097
2020-01-21 08:00:00-05:00,Bearish Setup Detected,1.30731,3.0738264491951814
2020-01-22 07:00:00-05:00,Bearish Setup Detected,1.31208,3.0224161078841063
2020-01-22 08:00:00-05:00,Bearish Setup Detected,1.31306,2.9904946514476003
2020-01-22 09:00:00-05:00,Bearish Setup Detected,1.31274,2.645430341189358
2020-01-22 10:00:00-05:00,Bearish Setup Detected,1.31407,2.746029590459596
2020-01-24 07:00:00-05:00,Bullish Setup Detected,1.30836,-2.7977429264781772
2020-01-24 10:00:00-05:00,Bullish Setup Detected,1.30673,-3.3242182221687506
2020-01-24 11:00:00-05:00,Bullish Setup Detected,1.30693,-2.856005934246372
2020-01-28 03:00:00-05:00,Bullish Setup Detected,1.30072,-2.7402169574454094
2020-01-28 09:00:00-05:00,Bullish Setup Detected,1.29971,-2.527892468287231
2020-01-28 10:00:00-05:00,Bullish Setup Detected,1.29836,-2.8307642889630547
2020-01-30 06:00:00-05:00,Bearish Setup Detected,1.30605,4.002861154898846
2020-01-30 07:00:00-05:00,Bearish Setup Detected,1.30883,4.628567270142503
2020-01-30 08:00:00-05:00,Bearish Setup Detected,1.3098,4.123293569065439
2020-01-30 09:00:00-05:00,Bearish Setup Detected,1.30806,2.8896295484663717
2020-01-30 10:00:00-05:00,Bearish Setup Detected,1.30999,3.2636255329585486
2020-01-30 11:00:00-05:00,Bearish Setup Detected,1.31058,3.0842314886688675
2020-02-06 10:00:00-05:00,Bullish Setup Detected,1.29277,-2.5718902836341258
2020-02-11 09:00:00-05:00,Bearish Setup Detected,1.29643,2.7672885399028964
2020-02-13 07:00:00-05:00,Bearish Setup Detected,1.30317,4.274161717589605
2020-02-13 08:00:00-05:00,Bearish Setup Detected,1.30236,3.3476092274220113
2020-02-13 09:00:00-05:00,Bearish Setup Detected,1.30432,3.754726228587585
2020-02-13 10:00:00-05:00,Bearish Setup Detected,1.30549,3.65333993254017
2020-02-13 11:00:00-05:00,Bearish Setup Detected,1.3049,3.0040764653247263
2020-02-13 12:00:00-05:00,Bearish Setup Detected,1.3056,2.917913664768261
2020-02-13 13:00:00-05:00,Bearish Setup Detected,1.3052,2.540898034299625
2020-02-17 09:00:00-05:00,Bullish Setup Detected,1.30073,-2.6127869130049404
2020-02-17 10:00:00-05:00,Bullish Setup Detected,1.30062,-2.532364641903164
2020-02-19 09:00:00-05:00,Bullish Setup Detected,1.29585,-2.9529881502562194
2020-02-19 10:00:00-05:00,Bullish Setup Detected,1.29505,-3.0798030131740255
2020-02-19 11:00:00-05:00,Bullish Setup Detected,1.2933,-3.5094407209078744
2020-02-19 12:00:00-05:00,Bullish Setup Detected,1.29178,-3.6091394172976177
2020-02-19 13:00:00-05:00,Bullish Setup Detected,1.29162,-3.2008290186357313
2020-02-19 14:00:00-05:00,Bullish Setup Detected,1.29189,-2.7763083020619868
2020-02-21 12:00:00-05:00,Bearish Setup Detected,1.29737,2.6181944713499696
2020-02-21 13:00:00-05:00,Bearish Setup Detected,1.29784,2.5925423688704736
2020-02-25 04:00:00-05:00,Bearish Setup Detected,1.2994,2.6640945053565352
2020-02-25 10:00:00-05:00,Bearish Setup Detected,1.30156,2.9209479041096773
2020-02-28 09:00:00-05:00,Bullish Setup Detected,1.28221,-3.2485073525650288
2020-02-28 10:00:00-05:00,Bullish Setup Detected,1.27733,-4.2771130482876165
2020-02-28 11:00:00-05:00,Bullish Setup Detected,1.27761,-3.5449523491702326
2020-02-28 12:00:00-05:00,Bullish Setup Detected,1.2761,-3.431702608929397
2020-02-28 13:00:00-05:00,Bullish Setup Detected,1.27548,-3.1541846041129924
2020-03-04 13:00:00-05:00,Bearish Setup Detected,1.28649,2.7497159480343973
2020-03-04 14:00:00-05:00,Bearish Setup Detected,1.28672,2.5975526844359877
2020-03-05 04:00:00-05:00,Bearish Setup Detected,1.29191,2.5050396399868404
2020-03-09 02:00:00-04:00,Bearish Setup Detected,1.31896,3.0408767899878724
2020-03-10 10:00:00-04:00,Bullish Setup Detected,1.29327,-3.00955770476353
2020-03-10 11:00:00-04:00,Bullish Setup Detected,1.29106,-3.105051833199105
2020-03-10 12:00:00-04:00,Bullish Setup Detected,1.29253,-2.612021310610662
2020-03-10 13:00:00-04:00,Bullish Setup Detected,1.29134,-2.6286427849050003
2020-03-10 14:00:00-04:00,Bullish Setup Detected,1.29036,-2.5972334045755874
2020-03-10 16:00:00-04:00,Bullish Setup Detected,1.28823,-2.51581404855738
2020-03-12 07:00:00-04:00,Bullish Setup Detected,1.26586,-2.7888088917990177
2020-03-12 08:00:00-04:00,Bullish Setup Detected,1.26233,-2.964804746045826
2020-03-12 09:00:00-04:00,Bullish Setup Detected,1.26248,-2.722521138234607
2020-03-12 10:00:00-04:00,Bullish Setup Detected,1.25394,-3.291748192587982
2020-03-12 11:00:00-04:00,Bullish Setup Detected,1.25958,-2.5044645119848328
2020-03-17 08:00:00-04:00,Bullish Setup Detected,1.2048,-2.5281377480443514
2020-03-17 10:00:00-04:00,Bullish Setup Detected,1.20156,-2.5763547565661744
2020-03-18 07:00:00-04:00,Bullish Setup Detected,1.18432,-2.793760932193895
2020-03-18 08:00:00-04:00,Bullish Setup Detected,1.17898,-2.967882674589493
2020-03-18 09:00:00-04:00,Bullish Setup Detected,1.17859,-2.7226439622985232
2020-03-18 10:00:00-04:00,Bullish Setup Detected,1.17617,-2.653965050773239
2020-03-18 11:00:00-04:00,Bullish Setup Detected,1.15447,-3.613023200467941
2020-03-18 12:00:00-04:00,Bullish Setup Detected,1.16366,-2.7330426649033708
2020-03-18 13:00:00-04:00,Bullish Setup Detected,1.15864,-2.740676537295103
2020-03-18 14:00:00-04:00,Bullish Setup Detected,1.15742,-2.5622415720335203
2020-03-26 09:00:00-04:00,Bearish Setup Detected,1.20519,2.627665544489016
2020-03-26 10:00:00-04:00,Bearish Setup Detected,1.21355,3.2057200181762857
2020-03-26 11:00:00-04:00,Bearish Setup Detected,1.2171,3.1914979195547444
2020-03-26 12:00:00-04:00,Bearish Setup Detected,1.21456,2.657102084713896
2020-03-26 13:00:00-04:00,Bearish Setup Detected,1.21544,2.509866516314144
2020-03-26 14:00:00-04:00,Bearish Setup Detected,1.22263,2.843255585127504
2020-04-02 05:00:00-04:00,Bearish Setup Detected,1.2461,2.506653422839656
2020-04-03 04:00:00-04:00,Bullish Setup Detected,1.23004,-3.418513170923586
2020-04-03 05:00:00-04:00,Bullish Setup Detected,1.22926,-3.2948934189369523
2020-04-03 06:00:00-04:00,Bullish Setup Detected,1.22671,-3.5489130489496623
2020-04-03 07:00:00-04:00,Bullish Setup Detected,1.22888,-2.6490140439818126
2020-04-03 08:00:00-04:00,Bullish Setup Detected,1.2251,-3.222964831378481
2020-04-03 09:00:00-04:00,Bullish Setup Detected,1.22618,-2.6707841504748897
2020-04-03 10:00:00-04:00,Bullish Setup Detected,1.22565,-2.5435572215564086
2020-04-03 11:00:00-04:00,Bullish Setup Detected,1.2224,-2.8964088880720005
2020-04-03 12:00:00-04:00,Bullish Setup Detected,1.22264,-2.5981387369341533
2020-04-07 08:00:00-04:00,Bearish Setup Detected,1.23692,2.554383578809368
2020-04-09 09:00:00-04:00,Bearish Setup Detected,1.24731,2.6623206256399343
2020-04-13 21:00:00-04:00,Bearish Setup Detected,1.25506,2.6093625525502007
2020-04-13 22:00:00-04:00,Bearish Setup Detected,1.25578,2.6546899895440137
2020-04-13 23:00:00-04:00,Bearish Setup Detected,1.25632,2.6087704484521153
2020-04-14 13:00:00-04:00,Bearish Setup Detected,1.26432,2.6062324089720588
2020-04-21 05:00:00-04:00,Bullish Setup Detected,1.23356,-3.243510076523828
2020-04-21 06:00:00-04:00,Bullish Setup Detected,1.23373,-2.864885464740557
2020-04-21 07:00:00-04:00,Bullish Setup Detected,1.22998,-3.3092265660659548
2020-04-21 08:00:00-04:00,Bullish Setup Detected,1.22769,-3.291169158812486
2020-04-21 10:00:00-04:00,Bullish Setup Detected,1.22723,-2.841999151463283
2020-04-21 11:00:00-04:00,Bullish Setup Detected,1.22617,-2.7354433990965528
2020-04-26 21:00:00-04:00,Bearish Setup Detected,1.23915,2.6173388459415734
2020-04-26 23:00:00-04:00,Bearish Setup Detected,1.24027,2.8153379748903
2020-04-27 00:00:00-04:00,Bearish Setup Detected,1.24296,3.591832927706489
2020-04-27 01:00:00-04:00,Bearish Setup Detected,1.24426,3.564675013387412
2020-04-27 02:00:00-04:00,Bearish Setup Detected,1.2441,3.0767724762883364
2020-04-30 10:00:00-04:00,Bearish Setup Detected,1.26119,4.398931162236669
2020-04-30 11:00:00-04:00,Bearish Setup Detected,1.26023,3.490276921190196
2020-04-30 12:00:00-04:00,Bearish Setup Detected,1.2581,2.6787307772422753
2020-04-30 13:00:00-04:00,Bearish Setup Detected,1.25862,2.5482267598308836
2020-04-30 14:00:00-04:00,Bearish Setup Detected,1.25981,2.5552509601986975
2020-05-06 04:00:00-04:00,Bullish Setup Detected,1.23738,-4.214522395171731
2020-05-06 05:00:00-04:00,Bullish Setup Detected,1.23727,-3.5984524548700887
2020-05-06 06:00:00-04:00,Bullish Setup Detected,1.23744,-3.0895775676571327
2020-05-06 09:00:00-04:00,Bullish Setup Detected,1.2375,-2.5023854298173425
2020-05-06 10:00:00-04:00,Bullish Setup Detected,1.23608,-2.782600359717776
2020-05-06 11:00:00-04:00,Bullish Setup Detected,1.23447,-2.9968702705441688
2020-05-08 10:00:00-04:00,Bearish Setup Detected,1.24527,3.078913331422478
2020-05-11 07:00:00-04:00,Bullish Setup Detected,1.22915,-2.5005728312198623
2020-05-15 10:00:00-04:00,Bullish Setup Detected,1.2125,-3.515308042444002
2020-05-15 11:00:00-04:00,Bullish Setup Detected,1.21281,-3.1459384281752745
2020-05-15 12:00:00-04:00,Bullish Setup Detected,1.2119,-3.089572286258826
2020-05-15 13:00:00-04:00,Bullish Setup Detected,1.21183,-2.7959603946416154
2020-05-15 14:00:00-04:00,Bullish Setup Detected,1.21169,-2.5878990894733676
2020-05-15 16:00:00-04:00,Bullish Setup Detected,1.21003,-2.6166679665962778
2020-05-17 17:00:00-04:00,Bullish Setup Detected,1.2079,-2.864244185062901
2020-05-22 03:00:00-04:00,Bullish Setup Detected,1.21671,-2.7184155380591934
2020-05-26 02:00:00-04:00,Bearish Setup Detected,1.22539,3.756193551205859
2020-05-26 03:00:00-04:00,Bearish Setup Detected,1.22645,3.72692111466018
2020-05-26 04:00:00-04:00,Bearish Setup Detected,1.2302,4.325711299700085
2020-05-26 05:00:00-04:00,Bearish Setup Detected,1.23117,3.851758295488396
2020-05-26 06:00:00-04:00,Bearish Setup Detected,1.23092,3.2606857491534287
2020-05-26 07:00:00-04:00,Bearish Setup Detected,1.23379,3.4751994583906973
2020-05-26 08:00:00-04:00,Bearish Setup Detected,1.23436,3.1557145454808997
2020-05-26 09:00:00-04:00,Bearish Setup Detected,1.23387,2.740064221023091
2020-05-26 10:00:00-04:00,Bearish Setup Detected,1.23617,2.871683549935239
2020-06-01 10:00:00-04:00,Bearish Setup Detected,1.24823,3.3293197058506876
2020-06-01 11:00:00-04:00,Bearish Setup Detected,1.24693,2.7487266060679985
2020-06-01 14:00:00-04:00,Bearish Setup Detected,1.2496,2.6104267005876043
2020-06-05 03:00:00-04:00,Bearish Setup Detected,1.2669,2.71773027270685
2020-06-05 10:00:00-04:00,Bearish Setup Detected,1.27254,3.0148804182160394
2020-06-11 13:00:00-04:00,Bullish Setup Detected,1.26084,-2.554285671934612
2020-06-11 14:00:00-04:00,Bullish Setup Detected,1.25944,-2.604373843409396
2020-06-11 15:00:00-04:00,Bullish Setup Detected,1.25877,-2.505155977559148
2020-06-18 08:00:00-04:00,Bullish Setup Detected,1.2447,-3.0443638737753336
2020-06-18 09:00:00-04:00,Bullish Setup Detected,1.24248,-3.3688267163724785
2020-06-18 10:00:00-04:00,Bullish Setup Detected,1.24182,-3.3582680627250223
2020-06-18 11:00:00-04:00,Bullish Setup Detected,1.24282,-2.853883946799632
2020-06-18 12:00:00-04:00,Bullish Setup Detected,1.24112,-2.9214005098552196
2020-06-26 09:00:00-04:00,Bullish Setup Detected,1.23567,-3.0193744649118393
2020-06-26 10:00:00-04:00,Bullish Setup Detected,1.232,-4.243049888520711
2020-06-26 11:00:00-04:00,Bullish Setup Detected,1.23354,-3.2235658943103185
2020-06-26 12:00:00-04:00,Bullish Setup Detected,1.23474,-2.526333475261064
2020-06-26 13:00:00-04:00,Bullish Setup Detected,1.23414,-2.523017062693082
2020-06-29 10:00:00-04:00,Bullish Setup Detected,1.22655,-2.622109763635441
2020-07-07 08:00:00-04:00,Bearish Setup Detected,1.25372,2.93756547325985
2020-07-07 09:00:00-04:00,Bearish Setup Detected,1.25542,3.4926988203877225
2020-07-07 10:00:00-04:00,Bearish Setup Detected,1.25757,3.9051909522199826
2020-07-07 11:00:00-04:00,Bearish Setup Detected,1.25705,3.2171216979565056
2020-07-07 12:00:00-04:00,Bearish Setup Detected,1.25595,2.5258661723000557
2020-07-07 13:00:00-04:00,Bearish Setup Detected,1.257,2.687044584462623
2020-07-20 07:00:00-04:00,Bearish Setup Detected,1.2633,3.1198522582114756
2020-07-20 08:00:00-04:00,Bearish Setup Detected,1.26248,2.5441236461069376
2020-07-20 10:00:00-04:00,Bearish Setup Detected,1.26458,2.7891126862792572
2020-07-20 11:00:00-04:00,Bearish Setup Detected,1.26566,2.852954811289837
2020-07-20 14:00:00-04:00,Bearish Setup Detected,1.26644,2.533064017067997
2020-07-24 10:00:00-04:00,Bearish Setup Detected,1.27885,3.0143603246800916
2020-07-24 11:00:00-04:00,Bearish Setup Detected,1.2789,2.7505229421018775
2020-07-26 21:00:00-04:00,Bearish Setup Detected,1.2829,2.5793117979060267
2020-07-26 22:00:00-04:00,Bearish Setup Detected,1.28469,2.832748503494458
2020-07-30 13:00:00-04:00,Bearish Setup Detected,1.30786,2.713571864608233
2020-07-30 14:00:00-04:00,Bearish Setup Detected,1.309,2.713283810788463
2020-08-04 08:00:00-04:00,Bullish Setup Detected,1.29854,-2.621394937891839
2020-08-07 06:00:00-04:00,Bullish Setup Detected,1.30781,-2.6595195574509902
2020-08-07 09:00:00-04:00,Bullish Setup Detected,1.30397,-3.4391751891100086
2020-08-07 10:00:00-04:00,Bullish Setup Detected,1.30515,-2.6967975258960437
2020-08-07 11:00:00-04:00,Bullish Setup Detected,1.30406,-2.769196289080897
2020-08-14 08:00:00-04:00,Bearish Setup Detected,1.3126,2.5252835180229107
2020-08-18 02:00:00-04:00,Bearish Setup Detected,1.31522,2.676743452134079
2020-08-18 03:00:00-04:00,Bearish Setup Detected,1.31563,2.6680562301028634
2020-08-18 04:00:00-04:00,Bearish Setup Detected,1.31688,3.057946015846323
2020-08-18 05:00:00-04:00,Bearish Setup Detected,1.31719,2.938182099283333
2020-08-18 07:00:00-04:00,Bearish Setup Detected,1.31776,2.7547756753237245
2020-08-18 08:00:00-04:00,Bearish Setup Detected,1.31946,3.049994194315316
2020-08-18 09:00:00-04:00,Bearish Setup Detected,1.32286,3.620383348269741
2020-08-18 10:00:00-04:00,Bearish Setup Detected,1.32177,2.9149440916664937
2020-08-18 11:00:00-04:00,Bearish Setup Detected,1.32257,2.8224513648100142
2020-08-18 12:00:00-04:00,Bearish Setup Detected,1.32341,2.7399442921916513
2020-08-18 13:00:00-04:00,Bearish Setup Detected,1.32365,2.547710006501139
2020-08-28 06:00:00-04:00,Bearish Setup Detected,1.33037,2.833203143916873
2020-08-28 07:00:00-04:00,Bearish Setup Detected,1.33109,2.808101554127794
2020-08-28 10:00:00-04:00,Bearish Setup Detected,1.33288,2.973652877385405
2020-08-28 11:00:00-04:00,Bearish Setup Detected,1.334,2.93052408803591
2020-09-01 06:00:00-04:00,Bearish Setup Detected,1.34618,2.525732355695031
2020-09-01 07:00:00-04:00,Bearish Setup Detected,1.34703,2.555169085260688
2020-09-04 09:00:00-04:00,Bullish Setup Detected,1.32,-2.7579704554131923
2020-09-07 06:00:00-04:00,Bullish Setup Detected,1.31498,-3.290667779885935
2020-09-07 07:00:00-04:00,Bullish Setup Detected,1.31635,-2.6019504839980536
2020-09-07 08:00:00-04:00,Bullish Setup Detected,1.3158,-2.5215830730999134
2020-09-08 07:00:00-04:00,Bullish Setup Detected,1.30362,-2.59787238670163
2020-09-10 10:00:00-04:00,Bullish Setup Detected,1.28665,-3.297063301432706
2020-09-10 11:00:00-04:00,Bullish Setup Detected,1.28453,-3.3793643500001136
2020-09-10 12:00:00-04:00,Bullish Setup Detected,1.28299,-3.280773975253811
2020-09-10 13:00:00-04:00,Bullish Setup Detected,1.28242,-3.0400925460406807
2020-09-10 14:00:00-04:00,Bullish Setup Detected,1.27998,-3.149770517116827
2020-09-10 15:00:00-04:00,Bullish Setup Detected,1.27894,-2.973669532290397
2020-09-16 05:00:00-04:00,Bearish Setup Detected,1.29481,2.973234930418764
2020-09-16 06:00:00-04:00,Bearish Setup Detected,1.29653,3.236588081919441
2020-09-16 07:00:00-04:00,Bearish Setup Detected,1.2979,3.274172638119222
2020-09-16 08:00:00-04:00,Bearish Setup Detected,1.29802,2.9395803770886126
2020-09-16 10:00:00-04:00,Bearish Setup Detected,1.30036,2.9728559246980333
2020-09-21 04:00:00-04:00,Bullish Setup Detected,1.28436,-3.8096076730068202
2020-09-21 05:00:00-04:00,Bullish Setup Detected,1.28501,-3.128649615318819
2020-09-21 06:00:00-04:00,Bullish Setup Detected,1.28591,-2.5780523272887517
2020-09-21 08:00:00-04:00,Bullish Setup Detected,1.28453,-2.554189165172996
2020-09-21 09:00:00-04:00,Bullish Setup Detected,1.28223,-2.877207401802925
2020-09-21 10:00:00-04:00,Bullish Setup Detected,1.2792,-3.2425004709395395
2020-09-21 11:00:00-04:00,Bullish Setup Detected,1.27939,-2.8769618077061896
2020-09-21 12:00:00-04:00,Bullish Setup Detected,1.27892,-2.6833040882692543
2020-09-28 04:00:00-04:00,Bearish Setup Detected,1.28251,3.24937800188465
2020-09-28 05:00:00-04:00,Bearish Setup Detected,1.28485,3.573227978533038
2020-09-28 06:00:00-04:00,Bearish Setup Detected,1.29005,4.247760829195911
2020-09-28 07:00:00-04:00,Bearish Setup Detected,1.29049,3.6458676542268607
2020-09-28 08:00:00-04:00,Bearish Setup Detected,1.28682,2.5002008302943017
2020-09-30 10:00:00-04:00,Bearish Setup Detected,1.29283,4.170439507492508
2020-09-30 11:00:00-04:00,Bearish Setup Detected,1.29185,3.198707723404886
2020-09-30 12:00:00-04:00,Bearish Setup Detected,1.29106,2.5599114793407205
2020-10-06 16:00:00-04:00,Bullish Setup Detected,1.28671,-3.163284351946346
2020-10-06 17:00:00-04:00,Bullish Setup Detected,1.28762,-2.605703124017038
2020-10-09 10:00:00-04:00,Bearish Setup Detected,1.29963,2.9480000655945955
2020-10-09 11:00:00-04:00,Bearish Setup Detected,1.30028,3.0620272226857774
2020-10-09 12:00:00-04:00,Bearish Setup Detected,1.30194,3.3516138417503645
2020-10-09 13:00:00-04:00,Bearish Setup Detected,1.30301,3.2913103257349046
2020-10-09 14:00:00-04:00,Bearish Setup Detected,1.30373,3.1193943734573657
2020-10-09 15:00:00-04:00,Bearish Setup Detected,1.30424,2.926332901893825
2020-10-09 16:00:00-04:00,Bearish Setup Detected,1.30433,2.680321894116366
2020-10-13 11:00:00-04:00,Bullish Setup Detected,1.29697,-2.8997148438643707
2020-10-13 12:00:00-04:00,Bullish Setup Detected,1.29571,-3.1435120215161403
2020-10-13 13:00:00-04:00,Bullish Setup Detected,1.2936,-3.4695747025463484
2020-10-13 14:00:00-04:00,Bullish Setup Detected,1.29385,-3.0040424050814054
2020-10-13 15:00:00-04:00,Bullish Setup Detected,1.29399,-2.676692159763617
2020-10-13 16:00:00-04:00,Bullish Setup Detected,1.29348,-2.5701965499238444
2020-10-19 04:00:00-04:00,Bearish Setup Detected,1.29958,2.909045404041315
2020-10-19 05:00:00-04:00,Bearish Setup Detected,1.29969,3.0078433915326217
2020-10-19 06:00:00-04:00,Bearish Setup Detected,1.29949,2.688432069308896
2020-10-19 07:00:00-04:00,Bearish Setup Detected,1.30121,3.0698835778990063
2020-10-21 03:00:00-04:00,Bearish Setup Detected,1.30462,3.401324254673159
2020-10-21 04:00:00-04:00,Bearish Setup Detected,1.30393,2.7988744385594955
2020-10-21 05:00:00-04:00,Bearish Setup Detected,1.30531,2.9427165213447855
2020-10-21 06:00:00-04:00,Bearish Setup Detected,1.30713,3.153868910597687
2020-10-21 07:00:00-04:00,Bearish Setup Detected,1.30581,2.548756699603673
2020-10-21 08:00:00-04:00,Bearish Setup Detected,1.30943,3.152888220196405
2020-10-21 09:00:00-04:00,Bearish Setup Detected,1.31141,3.2276986760801996
2020-10-21 10:00:00-04:00,Bearish Setup Detected,1.31576,3.561184365578047
2020-10-21 11:00:00-04:00,Bearish Setup Detected,1.31416,2.9076972071332112
2020-10-21 12:00:00-04:00,Bearish Setup Detected,1.31572,2.8545183028392795
2020-10-21 13:00:00-04:00,Bearish Setup Detected,1.31626,2.667248866958018
2020-10-27 10:00:00-04:00,Bearish Setup Detected,1.30657,2.542890649449436
2020-10-27 11:00:00-04:00,Bearish Setup Detected,1.30717,2.7175887810903165
2020-10-28 04:00:00-04:00,Bullish Setup Detected,1.29718,-3.3278655004039575
2020-10-28 05:00:00-04:00,Bullish Setup Detected,1.29699,-3.0573316474268415
2020-10-28 06:00:00-04:00,Bullish Setup Detected,1.29562,-3.249401856188535
2020-10-28 07:00:00-04:00,Bullish Setup Detected,1.2941,-3.4068759710748724
2020-10-28 08:00:00-04:00,Bullish Setup Detected,1.2956,-2.5676162793599544
2020-10-29 10:00:00-04:00,Bullish Setup Detected,1.28891,-2.7768428265010963
2020-11-03 09:00:00-05:00,Bearish Setup Detected,1.30229,2.8282123589829626
2020-11-03 10:00:00-05:00,Bearish Setup Detected,1.30679,3.62904716730864
2020-11-03 11:00:00-05:00,Bearish Setup Detected,1.30481,2.8018480123149936
2020-11-03 18:00:00-05:00,Bearish Setup Detected,1.31189,2.8950540989695335
2020-11-10 03:00:00-05:00,Bearish Setup Detected,1.32127,2.5041395233706094
2020-11-10 04:00:00-05:00,Bearish Setup Detected,1.32486,3.5769808651067714
2020-11-10 05:00:00-05:00,Bearish Setup Detected,1.3242,2.971519025996134
2020-11-10 06:00:00-05:00,Bearish Setup Detected,1.3261,3.232782428928025
2020-11-10 07:00:00-05:00,Bearish Setup Detected,1.32489,2.560338897383772
2020-11-12 06:00:00-05:00,Bullish Setup Detected,1.31533,-2.5702401842388722
2020-11-12 07:00:00-05:00,Bullish Setup Detected,1.3142,-2.654561983832568
2020-11-12 10:00:00-05:00,Bullish Setup Detected,1.31284,-2.535106769388343
2020-11-17 06:00:00-05:00,Bearish Setup Detected,1.32709,2.9973916731122774
2020-11-22 20:00:00-05:00,Bearish Setup Detected,1.33255,2.5098891324595556
2020-11-23 03:00:00-05:00,Bearish Setup Detected,1.33705,2.8720141946262063
2020-11-23 07:00:00-05:00,Bearish Setup Detected,1.33923,2.643283746740859
2020-11-27 11:00:00-05:00,Bullish Setup Detected,1.3306,-2.6150594298584275
2020-12-01 12:00:00-05:00,Bearish Setup Detected,1.34182,2.8197740332874166
2020-12-01 13:00:00-05:00,Bearish Setup Detected,1.34288,2.8979091727970583
2020-12-03 10:00:00-05:00,Bearish Setup Detected,1.34982,2.659128352981031
2020-12-07 03:00:00-05:00,Bullish Setup Detected,1.32498,-4.8156789309418935
2020-12-07 04:00:00-05:00,Bullish Setup Detected,1.32667,-3.707692653442836
2020-12-07 05:00:00-05:00,Bullish Setup Detected,1.32736,-3.147922337415652
2020-12-07 06:00:00-05:00,Bullish Setup Detected,1.32571,-3.0711693307241816
2020-12-07 07:00:00-05:00,Bullish Setup Detected,1.32711,-2.582098718168815
2020-12-09 04:00:00-05:00,Bearish Setup Detected,1.34461,2.5176594864352553
2020-12-09 05:00:00-05:00,Bearish Setup Detected,1.34514,2.555191332559804
2020-12-09 06:00:00-05:00,Bearish Setup Detected,1.3456,2.5355638125729687
2020-12-10 06:00:00-05:00,Bullish Setup Detected,1.32542,-2.7698556851681984
2020-12-20 17:00:00-05:00,Bullish Setup Detected,1.34304,-2.7122369991217745
2020-12-20 18:00:00-05:00,Bullish Setup Detected,1.34005,-3.0564004533026057
2020-12-20 19:00:00-05:00,Bullish Setup Detected,1.34089,-2.6408618726237867
2020-12-20 20:00:00-05:00,Bullish Setup Detected,1.33747,-2.981446017165472
